,attr5,attr29,attr31,attr38,attr42,attr46,attr48,attr53,attr58,attr59,attr62,attr63,attr64,attr70,attr77,attr81,attr82,attr87,attr88,attr96,attr101,attr102,attr104,attr106,attr110,attr112,attr113,attr114,attr117,attr118,attr119,attr130,attr131,attr133,attr135,attr137,attr138,attr143,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr158,attr159,attr161,attr162,attr163,attr165,attr168,attr170,attr171,attr172,attr173,attr174,attr175,attr183,attr188,attr190,attr191,attr196,attr197,attr198,attr208,attr209,attr211,attr213,attr214,attr219,attr226,attr227,attr230,attr231,attr233,attr234,attr241,attr242,attr244,attr247,attr252,attr253,attr255,attr257,attr258,attr260,attr263,attr264,attr268,attr271,attr272,attr282,attr285,attr289,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1393,0.954622,0.809285,0.813793,0.686577,0.718762,0.709247,0.658641,0.007913,0.118257,0.047205,0.021062,0.025284,0.045244,0.021013,0.023138,0.143053,0.147395,0.275011,0.047872,0.055036,0.284054,0.307442,0.309067,0.140768,0.209156,0.261132,0.187805,0.171248,0.194081,0.212339,0.194225,0.257236,0.284527,0.267627,0.298251,0.318484,0.336646,0.338477,0.339362,0.32561,0.286886,0.011882,0.002016,0.000646,0.019109,0.021282,0.009899,0.002631,0.005634,0.005939,0.000787,0.006175,0.008626,0.010555,0.013771,0.008095,0.005652,0.008141,0.00125,0.001734,0.002363,0.002456,0.002906,0.212124,0.324879,0.244968,0.401056,0.267568,0.296263,0.189211,0.381374,0.382313,0.387122,0.4149,0.414665,0.401816,0.434749,0.491009,0.479379,0.480464,0.040882,0.002852,0.023761,0.069405,0.14059,0.033716,0.099558,0.019895,0.051816,0.040685,0.02465,0.036424,0.055574,0.04301,0.00422,0.002047,0.002846,1,0,0,0,0,0
1394,0.711394,0.604226,0.575629,0.531165,0.622405,0.579677,0.815168,0.110954,0.098033,0.682561,0.000513,0.000558,0.000167,7.6e-05,0.000546,0.689571,0.607608,0.745708,0.723776,0.505041,0.275665,0.158587,0.062119,0.142469,0.194438,0.116557,0.198073,0.372051,0.393196,0.21273,0.172647,0.753745,0.620014,0.3407,0.437243,0.592606,0.527867,0.468519,0.430844,0.390727,0.387112,0.002571,0.037904,0.0015,0.065541,0.124121,0.045761,0.001525,0.001408,0.408385,0.407435,0.00196,0.564964,0.573613,0.680329,0.843765,0.109394,0.000178,0.122954,0.671416,0.000398,0.002576,0.00083,0.053107,0.065229,0.210279,0.100141,0.168378,0.405685,0.385422,0.248166,0.326355,0.344236,0.345657,0.297247,0.374933,0.412674,0.512771,0.4166,0.576109,0.030584,0.004361,0.008095,0.168426,0.255289,0.003693,0.006895,0.150323,0.203805,0.059368,0.16344,0.106456,0.570353,0.353863,0.004192,0.658291,0.003027,1,0,0,0,0,0
1395,0.647891,0.735672,0.625751,0.657125,0.534435,0.635042,0.474702,0.005536,0.00091,0.001348,0.003215,0.005092,0.63028,0.002142,0.09504,0.045032,0.025778,0.124419,0.015216,0.022616,0.099204,0.088553,0.02786,0.172442,0.174829,0.114959,0.298182,0.233429,0.212586,0.204938,0.177654,0.255857,0.238759,0.218025,0.330947,0.245158,0.24358,0.330165,0.289465,0.231701,0.225021,0.008702,0.011974,0.008668,0.001821,0.001714,0.002615,0.007307,0.016844,0.010816,0.002975,0.00137,0.017775,0.011462,0.004235,0.002441,0.004383,0.006045,0.003694,0.001476,0.002069,0.0017,0.001151,0.129976,0.13067,0.194064,0.181797,0.471518,0.284879,0.267065,0.481247,0.483226,0.517881,0.526145,0.515969,0.469527,0.538614,0.459004,0.577474,0.640108,0.006848,0.015305,0.044833,0.007282,0.009436,0.011433,0.14458,0.021216,0.009897,0.046508,0.025237,0.020379,0.049275,0.024862,0.050793,0.073903,0.009022,1,0,0,0,0,0
1396,0.568409,0.613091,0.608716,0.799008,0.63318,0.936223,0.742837,0.002451,0.001889,0.003395,0.002178,0.002112,0.001974,0.012693,0.290479,0.046825,0.03241,0.647921,0.333439,0.700424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041907,0.07561,0.127565,0.0,0.077627,0.054328,0.024458,0.424678,0.372387,0.292332,0.649012,0.354184,0.475809,0.384307,0.003436,0.00217,0.002623,0.001498,0.005935,0.004323,0.001679,0.006051,0.008019,0.004038,0.022343,0.122196,0.080983,0.082339,0.049594,0.043304,0.246657,0.011305,0.031366,0.000498,0.308188,0.140313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231795,0.084575,0.074018,0.011529,0.0,0.414967,0.410471,0.482779,0.433183,0.430846,0.007642,0.006146,0.011806,0.019276,0.015877,0.012421,0.006128,0.003008,0.129293,0.463499,0.358423,0.19468,0.03578,0.257937,0.063847,0.004203,0.062092,1,0,0,0,0,0
1397,0.509144,0.641374,0.70442,0.944098,0.863201,0.945528,0.96804,0.283741,0.116306,0.343799,0.127702,0.001328,0.080446,0.003125,0.003463,0.366165,0.354614,0.044638,0.349169,0.008563,0.073532,0.134348,0.168052,0.243889,0.22323,0.13273,0.163086,0.184938,0.238368,0.209877,0.173025,0.343045,0.217428,0.148272,0.363923,0.461392,0.339479,0.360549,0.384616,0.372037,0.381502,0.039696,0.039113,0.003002,0.039385,0.099045,0.038775,0.000621,0.004381,0.003335,0.048792,0.001189,0.05441,0.013471,0.003218,0.002334,0.002284,0.003116,0.001612,0.031976,0.004674,0.002902,0.00057,0.0,0.0,0.428196,0.205102,0.174919,0.209966,0.38417,0.405887,0.594382,0.475711,0.293724,0.240864,0.599962,0.566984,0.61101,0.646594,0.613046,0.014482,0.009796,0.176076,0.450355,0.46493,0.346575,0.104839,0.45056,0.36567,0.410327,0.015658,0.017682,0.015891,0.077621,0.01565,0.034184,0.014255,1,0,0,0,0,0
1398,0.526223,0.459401,0.684939,0.738775,0.556534,0.368407,0.605283,0.007172,0.009545,0.010685,0.012951,0.012032,0.00722,0.009955,0.227409,0.081606,0.077585,0.401335,0.362243,0.598573,0.0,0.0,0.0,0.0,0.0,0.0,0.093059,0.10441,0.127929,0.131975,0.129595,0.0,0.106749,0.359787,0.104143,0.31131,0.305103,0.216529,0.251811,0.297956,0.288519,0.004539,0.005681,0.005565,0.003935,0.007839,0.010593,0.008624,0.033752,0.026394,0.019702,0.019336,0.1619,0.193604,0.203521,0.227718,0.06129,0.032062,0.206998,0.03399,0.022499,0.056211,0.014818,0.0,0.0,0.0,0.0,0.136283,0.171061,0.186069,0.115607,0.230095,0.160214,0.462706,0.481906,0.303129,0.399814,0.619744,0.558105,0.440788,0.012666,0.014711,0.029326,0.037595,0.04375,0.042533,0.049535,0.057024,0.060564,0.169046,0.225973,0.134269,0.210143,0.224025,0.22242,0.234403,0.030484,1,0,0,0,0,0
1399,0.174459,0.565912,0.730489,0.74569,0.908709,0.675643,0.971846,0.010398,0.013341,0.014653,0.030422,0.048763,0.034464,0.149117,0.407226,0.077272,0.018175,0.342869,0.048035,0.016122,0.302743,0.318052,0.35155,0.35059,0.332318,0.325418,0.349931,0.350466,0.342709,0.370754,0.440007,0.417387,0.440473,0.43524,0.457682,0.415069,0.40751,0.452764,0.383964,0.360878,0.367819,0.002208,0.005733,0.006208,0.000405,0.00203,0.002359,0.006334,0.001909,0.003571,0.000724,0.042314,0.033096,0.029606,0.013812,0.02466,0.026333,0.014035,0.001919,0.00181,0.001459,0.016391,0.000755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244532,0.345098,0.387927,0.477568,0.472692,0.51759,0.554627,0.557826,0.49045,0.524054,0.001977,0.033387,0.014634,0.013168,0.019507,0.042772,0.046262,0.043719,0.105201,0.036275,0.404002,0.327654,0.030726,0.003114,0.041962,0.006743,0.003808,1,0,0,0,0,0
1400,0.631692,0.824611,0.762743,0.795467,0.919668,0.869261,0.913886,0.075745,0.060357,0.028587,0.046343,0.052278,0.143106,0.007959,0.006089,0.179387,0.140141,0.104445,0.076719,0.018148,0.2438,0.273615,0.250281,0.15762,0.213525,0.13131,0.120412,0.162181,0.358073,0.031619,0.004122,0.609925,0.600556,0.23915,0.337209,0.347325,0.457023,0.366269,0.351639,0.365219,0.355947,0.014074,0.011468,0.005138,0.007699,0.123084,0.121792,0.059827,0.009785,0.007799,0.131972,0.013125,0.0067,0.073041,0.863338,0.545602,0.003687,0.008409,0.000629,0.002004,0.00786,0.005068,0.000486,0.868637,0.795089,0.323403,0.306036,0.488426,0.480855,0.693304,0.649893,0.452239,0.477679,0.488292,0.497864,0.443013,0.456265,0.457159,0.446099,0.480486,0.199791,0.257744,0.297975,0.236841,0.344203,0.059912,0.225948,0.425647,0.5347,0.209298,0.592138,0.101912,0.017112,0.18019,0.025031,0.032194,0.012928,1,0,0,0,0,0
1401,0.294693,0.610108,0.655086,0.725929,0.671397,0.839378,0.809416,0.558272,0.503765,0.52321,0.317888,0.630661,0.362299,0.112175,0.017978,0.111052,0.139056,0.071793,0.179405,0.008605,0.345391,0.29417,0.291488,0.250398,0.245741,0.264108,0.24358,0.251687,0.217462,0.197387,0.206166,0.201564,0.155645,0.123882,0.230549,0.259403,0.236578,0.4062,0.407407,0.401111,0.392277,0.005334,0.028621,0.036562,0.0273,0.001135,0.01138,0.031637,0.014566,0.007955,0.00289,0.001104,0.008681,0.002419,0.004317,0.003724,0.003337,0.00296,0.062897,0.083494,0.000373,0.000235,0.000489,0.358069,0.373054,0.227165,0.269737,0.287182,0.151984,0.126968,0.260702,0.188272,0.165705,0.159141,0.170692,0.355699,0.34805,0.625693,0.624396,0.631631,0.126688,0.189867,0.18094,0.217209,0.076247,0.198842,0.205606,0.050176,0.125656,0.216468,0.03371,0.090595,0.34563,0.449417,0.001522,0.001807,0.000723,1,0,0,0,0,0
1402,0.744114,0.43569,0.619805,0.622005,0.629634,0.620628,0.604523,0.000718,0.000261,0.000295,0.000661,0.000962,0.000234,6.4e-05,0.00326,0.073287,0.1617,0.002517,0.003388,0.004486,0.0,0.0,0.0,0.07308,0.011694,0.0,0.136077,0.130576,0.114252,0.107538,0.112695,0.518361,0.47548,0.253155,0.556612,0.53546,0.524877,0.551283,0.54655,0.549822,0.559925,0.019011,0.000769,0.001417,0.000992,0.002294,0.003119,0.008483,0.006453,0.008527,0.006857,0.005687,0.004769,0.004068,0.103912,0.352633,0.200954,0.005358,0.001251,0.039061,0.000427,0.000412,0.002649,0.067398,0.064401,0.112263,0.105609,0.16386,0.176932,0.179214,0.258577,0.553476,0.385288,0.316246,0.227612,0.653986,0.644491,0.651604,0.650754,0.65081,0.006372,0.002006,0.00209,0.003683,0.004381,0.003993,0.010424,0.007262,0.008393,0.015819,0.230178,0.491272,0.002303,0.038142,0.000871,0.001611,0.001017,1,0,0,0,0,0
1403,0.79986,0.432935,0.738173,0.6287,0.730976,0.744307,0.705858,0.565584,0.384336,0.488377,0.030083,0.012508,0.236245,0.004074,0.001355,0.176555,0.166174,0.245991,0.048046,0.023884,0.20273,0.258217,0.269321,0.286241,0.200604,0.068937,0.27083,0.275645,0.08179,0.083855,0.095624,0.185789,0.210658,0.189835,0.436413,0.246955,0.23893,0.277531,0.27607,0.258052,0.223066,0.022608,0.006377,0.036562,0.036703,0.009469,0.056462,0.027844,0.023815,0.066865,0.018869,0.007435,0.070767,0.027883,0.020965,0.01929,0.013186,0.012793,0.627412,0.009401,0.02704,0.041044,0.007936,0.569064,0.659566,0.386048,0.370046,0.575584,0.752673,0.478462,0.644771,0.497394,0.434615,0.468297,0.417248,0.767814,0.592716,0.639493,0.431663,0.347927,0.159255,0.057238,0.032373,0.261743,0.09171,0.100731,0.107876,0.478408,0.008385,0.122555,0.016069,0.00791,0.20269,0.045096,0.26442,0.023666,0.035899,1,0,0,0,0,0
1404,0.609798,0.784839,0.84434,0.822425,0.730437,0.802901,0.754728,0.253773,0.096714,0.057664,0.170206,0.4378,0.124278,0.52522,0.315212,0.143736,0.360624,0.015214,0.039294,0.023972,0.274705,0.20131,0.271893,0.206289,0.293779,0.328443,0.207332,0.304588,0.490535,0.39701,0.599458,0.472654,0.908505,0.374307,0.399465,0.470254,0.46048,0.413354,0.426632,0.373752,0.33489,0.009953,0.012491,0.035099,0.005943,0.031165,0.052349,0.064196,0.006147,0.025063,0.018428,0.388754,0.002627,0.001035,0.017668,0.472441,0.5833,0.383363,0.002281,0.010718,0.00132,0.001479,0.001194,0.462706,0.326836,0.386943,0.526648,0.455247,0.612196,0.696088,0.680578,0.68079,0.702887,0.566693,0.675736,0.669787,0.693997,0.688115,0.696502,0.682434,0.189296,0.058946,0.142184,0.101194,0.354383,0.101231,0.015206,0.068951,0.21497,0.003704,0.285854,0.208261,0.004132,0.009442,0.003811,0.005312,0.005511,1,0,0,0,1,0
1405,0.726781,0.495166,0.323601,0.758644,0.733748,0.87289,0.831319,0.026798,0.011428,0.28335,0.08906,0.003619,0.001011,0.290635,0.265846,0.232626,0.244481,0.267925,0.301416,0.477191,0.0,0.0,0.0,0.19856,0.32476,0.0,0.156811,0.185624,0.319952,0.288402,0.199198,0.269808,0.286468,0.322737,0.220652,0.23535,0.329993,0.365562,0.365953,0.426303,0.374122,0.004302,0.179537,0.002091,0.098407,0.069219,0.008257,0.025454,0.025499,0.036064,0.008861,0.028186,0.012427,0.008929,0.010473,0.021114,0.010154,0.011243,0.090432,0.079779,0.005571,0.00193,0.002929,0.261842,0.250291,0.472602,0.540761,0.43022,0.367016,0.451892,0.458613,0.429829,0.408705,0.36422,0.394368,0.409554,0.474101,0.686706,0.69034,0.777185,0.016071,0.014214,0.021528,0.042312,0.093174,0.067976,0.003464,0.206875,0.113486,0.272729,0.434303,0.275551,0.199324,0.18735,0.047402,0.042362,0.096945,1,0,0,0,0,0
1406,0.676022,0.660967,0.6717,0.719255,0.683128,0.538814,0.646715,0.075788,0.322113,0.169725,0.653399,0.888707,0.279756,0.521044,0.136636,0.612057,0.785128,0.050253,0.374863,0.771025,0.19548,0.157154,0.135199,0.235295,0.425075,0.420857,0.242613,0.387702,0.554575,0.563272,0.498752,0.611674,0.673848,0.336283,0.321941,0.595233,0.55832,0.444184,0.511742,0.390535,0.347956,0.006516,0.044759,0.099737,0.049774,0.037612,0.1211,0.121521,0.053154,0.164783,0.461337,0.157623,0.027064,0.078156,0.50701,0.581872,0.644604,0.059196,0.014033,0.072731,0.000454,0.000551,0.028855,0.205717,0.249061,0.317733,0.352064,0.306405,0.410471,0.437623,0.393228,0.413424,0.384248,0.579576,0.557669,0.429639,0.524043,0.607667,0.609758,0.621366,0.020063,0.238693,0.454303,0.325502,0.649421,0.521437,0.068932,0.135489,0.223395,0.028631,0.114921,0.109873,0.028151,0.036128,0.015054,0.074827,0.019325,1,0,0,0,0,0
1407,0.888223,0.801445,0.715108,0.706411,0.562789,0.667813,0.626833,0.233077,0.556329,0.476244,0.690852,0.90126,0.048983,0.03628,0.067307,0.25397,0.343418,0.115987,0.075225,0.018556,0.299925,0.302853,0.212503,0.277359,0.360281,0.365254,0.335418,0.581639,0.559595,0.375487,0.338162,0.588656,0.601715,0.415144,0.483752,0.580864,0.600754,0.536529,0.547064,0.503278,0.472572,0.004818,0.00728,0.059092,0.036552,0.080779,0.015991,0.008754,0.00305,0.371322,0.271116,0.009766,0.330707,0.324971,0.298949,0.307354,0.02639,0.035759,0.016328,0.001784,0.002433,0.00108,0.002276,0.399233,0.446826,0.155081,0.109344,0.437589,0.488638,0.519424,0.516494,0.48913,0.484288,0.450081,0.43088,0.504507,0.523338,0.602579,0.604536,0.563987,0.004466,0.449061,0.380435,0.323572,0.519208,0.579674,0.012757,0.088876,0.058711,0.025284,0.039326,0.046735,0.041777,0.018527,0.004826,0.012619,0.005902,1,0,0,0,0,0
1408,0.775001,0.813079,0.763397,0.788831,0.83642,0.825372,0.831662,0.007274,0.098824,0.003095,0.006843,0.066589,0.662875,0.422231,0.01802,0.093192,0.04728,0.114583,0.057426,0.10495,0.019781,0.023368,0.057613,0.24677,0.087915,0.144156,0.232785,0.167743,0.265727,0.296331,0.350981,0.406529,0.369925,0.356626,0.413285,0.364307,0.355219,0.352284,0.348553,0.337702,0.335322,0.100173,0.013854,0.017848,0.025365,0.018523,0.024017,0.048022,0.036149,0.081496,0.058996,0.016347,0.036361,0.144286,0.11103,0.095365,0.018784,0.000606,0.067955,0.00134,0.110327,0.001037,0.002087,0.35732,0.290157,0.336073,0.353294,0.584508,0.52269,0.48875,0.39656,0.594896,0.628388,0.575595,0.573783,0.621802,0.604066,0.574835,0.572945,0.568606,0.091553,0.024805,0.009489,0.009578,0.017143,0.021447,0.322176,0.144117,0.166618,0.030265,0.132402,0.031072,0.038295,0.005096,0.008153,0.008103,0.008856,1,0,0,0,0,0
1409,0.842714,0.620026,0.599819,0.777828,0.822832,0.745288,0.817428,0.060728,0.013072,0.339479,0.093446,0.101181,0.002585,0.442091,0.263629,0.008147,0.009773,0.224819,0.160095,0.048354,0.23439,0.228779,0.201235,0.318765,0.255658,0.227318,0.308093,0.253875,0.160158,0.287497,0.287881,0.093491,0.10037,0.141502,0.231337,0.282353,0.317695,0.386749,0.407867,0.364636,0.361097,0.013149,0.020998,0.002784,0.001137,0.04446,0.022312,0.007421,0.000889,0.030378,0.046414,0.034089,0.063109,0.061075,0.058015,0.075367,0.064334,0.087561,0.029192,0.01027,0.002493,0.002777,0.001812,0.381251,0.381117,0.497484,0.394335,0.414072,0.692152,0.746041,0.457271,0.421654,0.414352,0.416208,0.412988,0.443427,0.462695,0.552078,0.575573,0.54416,0.012656,0.002439,0.000549,0.24905,0.213316,0.009323,0.001404,0.18364,0.215357,0.160852,0.172256,0.202857,0.012529,0.021921,0.018615,0.024734,0.001896,1,0,0,0,0,0
1410,0.852,0.366717,0.614303,0.70371,0.537401,0.757106,0.47503,0.019453,0.014327,0.010841,0.005541,0.006889,0.546311,0.002804,0.088352,0.077499,0.021037,0.092599,0.07191,0.562446,0.132549,0.163546,0.059773,0.112913,0.102518,0.066048,0.233297,0.234726,0.102132,0.098927,0.094812,0.148828,0.004679,0.011849,0.67979,0.635055,0.210278,0.726845,0.734381,0.23082,0.129084,0.000826,0.010995,0.000308,0.002499,0.004387,0.006884,0.000416,0.161619,0.179848,0.063002,0.001354,0.152747,0.119977,0.275851,0.136139,0.013689,0.007913,0.047914,0.014709,0.010641,0.003359,0.013161,0.11305,0.172496,0.349716,0.266874,0.377306,0.466872,0.449364,0.605464,0.667526,0.597128,0.376932,0.326642,0.604824,0.735149,0.732575,0.77256,0.473852,0.030879,0.008627,0.030713,0.021582,0.043632,0.007947,0.264799,0.151507,0.01482,0.074379,0.122848,0.016331,0.078246,0.064561,0.004594,0.006498,0.057486,1,0,0,0,0,0
1411,0.699575,0.35704,0.638069,0.622247,0.11076,0.259597,0.10559,0.002059,0.02256,0.025279,0.005809,0.007693,0.047149,0.063156,0.819757,0.563587,0.090531,0.115193,0.152351,0.208598,0.365144,0.34727,0.193011,0.591111,0.451337,0.304527,0.590768,0.482949,0.575967,0.572853,0.489163,0.599753,0.549191,0.277037,0.749026,0.65214,0.580953,0.542421,0.508299,0.352757,0.341831,0.027622,0.023093,0.018873,0.054509,0.051379,0.052861,0.038366,0.094914,0.074425,0.062294,0.021553,0.077151,0.046811,0.03441,0.022705,0.065538,0.037215,0.014258,0.046667,0.046875,0.044355,0.004485,0.0,0.0,0.044194,0.006016,0.46747,0.512838,0.461319,0.274501,0.496802,0.516875,0.022455,0.155473,0.324208,0.322911,0.0,0.0,0.0,0.028797,0.017812,0.093348,0.209256,0.085015,0.042956,0.128898,0.120451,0.187977,0.732301,0.57597,0.856883,0.354679,0.426441,0.150834,0.131773,0.076277,0,1,0,0,0,0
1412,0.816223,0.752154,0.698879,0.716572,0.083719,0.525587,0.341796,0.342324,0.003485,0.014226,0.638734,0.683293,0.005665,0.383261,0.475993,0.002688,0.004768,0.07151,0.082657,0.033616,0.588234,0.57421,0.528582,0.596485,0.551173,0.474149,0.586739,0.551677,0.506897,0.516004,0.450559,0.577632,0.585739,0.526742,0.64317,0.586796,0.58032,0.615303,0.595946,0.547213,0.492722,0.001366,0.006056,0.121403,0.003895,0.082213,0.049392,0.174598,0.005553,0.000397,0.089681,0.108487,0.005121,0.001625,0.04817,0.072491,0.119975,0.127947,0.008679,0.079782,0.075702,0.003475,0.237381,0.684296,0.699332,0.662499,0.663952,0.683593,0.65242,0.632533,0.701488,0.756838,0.699953,0.688468,0.632931,0.768921,0.799145,0.746314,0.744814,0.675237,0.018028,0.137472,0.007534,0.003352,0.061976,0.048754,0.0094,0.066901,0.094597,0.013133,0.036901,0.070016,0.038408,0.007788,0.013007,0.19103,0.107679,0,1,0,0,0,0
1413,0.539016,0.274646,0.653234,0.536032,0.045519,0.414021,0.426232,0.465437,0.173541,0.661985,1.0,0.70045,0.131704,0.94809,0.706117,0.059462,0.064677,0.152238,0.079826,0.194094,0.566821,0.643572,0.617668,0.762257,0.763565,0.672223,0.776791,0.611184,0.773182,0.712726,0.725657,0.73628,0.686131,0.400115,0.910627,0.755177,0.735288,0.712187,0.744762,0.628169,0.625172,0.015896,0.06298,0.316128,0.045912,0.003645,0.06607,0.324816,0.00651,0.035483,0.000482,0.209607,0.023055,0.033402,0.003851,0.012514,0.118198,0.114991,0.14308,0.192174,0.072906,0.052226,0.36785,0.898125,0.807969,0.822489,0.76612,0.904981,0.925267,0.877288,0.870444,0.877523,0.915352,0.921048,0.581859,0.845342,0.919841,0.923286,0.88364,0.807172,0.311796,0.187795,0.005535,0.236239,0.214514,0.439428,0.009941,0.002491,0.091938,0.013747,0.025973,0.38274,0.179666,0.08839,0.025551,0.202272,0.425702,0,1,0,0,0,0
1414,0.194147,0.22759,0.502322,0.704084,0.0,0.497567,0.162406,0.052462,0.052648,0.263749,0.168018,0.031106,0.03793,0.065024,3.7e-05,0.412502,0.53476,0.003864,0.671905,0.139676,0.622426,0.427076,0.42584,0.977243,0.763795,0.41255,0.910965,0.881883,0.767626,0.725772,0.418782,0.852507,0.646785,0.346667,0.625538,0.639145,0.676198,0.46827,0.490954,0.725463,0.459752,0.043624,0.423396,0.339614,0.007421,0.208394,0.375312,0.136035,0.009292,0.001073,0.001259,0.163936,0.009603,0.012383,0.005795,0.054209,0.640987,0.000134,0.016994,0.234635,0.015558,0.017039,0.125005,0.730751,0.84192,0.754049,0.555807,0.978507,1.0,1.0,1.0,0.847885,0.93913,0.499859,0.5,0.919266,0.93647,0.727505,0.718938,0.684085,0.148576,0.040776,0.039309,0.201771,0.496266,0.184669,0.022782,0.014944,0.615929,0.16947,0.189122,0.301866,0.050014,0.197179,0.059011,0.098081,0.140686,0,1,0,0,0,0
1415,0.413217,0.0,0.0,0.033438,0.014031,0.787069,0.658139,0.068633,0.364896,0.169391,0.210386,0.223693,0.007083,0.315885,0.356642,0.006021,0.003502,0.160626,0.222616,0.031999,0.957556,0.956895,1.0,0.510591,0.825301,0.93237,0.367224,0.589621,0.805204,0.848101,0.833754,0.341118,0.342749,0.409222,0.346192,0.305675,0.329402,0.579314,0.596672,0.506609,0.444219,0.328377,0.005451,0.091953,0.128639,0.395781,0.301957,0.047833,0.029816,0.274806,0.264073,0.045334,0.000356,0.113276,0.065509,0.200819,0.286607,0.0433,0.003432,0.007009,0.00575,0.00654,0.006225,0.617262,0.791773,1.0,1.0,0.509856,1.0,1.0,0.502637,0.5,0.51445,0.499707,0.583288,0.508051,0.55085,0.959205,0.998969,0.859358,0.332858,0.008312,0.606231,0.318386,0.347418,0.315559,0.012329,0.635168,0.563756,0.001768,0.306168,0.478761,0.026631,0.091806,0.028469,0.134943,0.054531,0,1,0,0,0,0
1416,0.152573,0.069453,0.444758,0.567162,0.300604,0.255102,0.188152,0.622259,0.451099,0.261463,0.408047,0.264317,0.370236,0.290295,0.21445,0.717209,0.703713,0.588579,0.209259,0.097228,0.658652,0.623224,0.557333,0.687641,0.703173,0.745193,0.816424,0.738372,0.59701,0.392302,0.724571,0.752417,0.758577,0.905308,0.816244,0.840604,0.824726,1.0,1.0,0.962156,1.0,0.127348,0.264676,0.180358,0.180537,0.179856,0.206081,0.056982,0.083826,0.171204,0.075186,0.14625,0.252387,0.210654,0.198618,0.16745,0.248001,0.08629,0.040009,0.215328,0.036503,0.121602,0.036431,0.872952,0.99925,0.989347,0.658889,1.0,0.668053,1.0,1.0,0.948084,0.970421,0.811895,0.863659,0.879421,1.0,0.707723,0.777112,0.699977,0.860045,1.0,1.0,0.314359,1.0,0.451925,0.613969,0.598015,0.795582,1.0,1.0,0.521895,1.0,0.254217,0.026628,0.240274,0.230823,0,1,0,0,0,0
1417,0.008895,0.539921,0.383397,0.526343,0.000638,0.231628,0.033197,0.142113,0.000108,0.008111,0.282148,0.73513,0.001895,0.47558,0.354149,0.51115,0.205174,0.188674,0.35217,0.564612,0.319353,0.334332,0.346034,0.334512,0.342893,0.318332,0.352812,0.356083,0.393193,0.411364,0.371285,0.629535,0.673366,0.641488,0.536589,0.591835,0.665502,0.406239,0.600122,0.395328,0.348176,0.013053,0.012715,0.00325,0.000356,0.001264,0.00448,0.010576,0.000502,0.000711,0.000986,0.035483,0.059777,0.059661,0.125069,0.106493,0.050104,0.119537,0.012075,0.058447,0.016098,0.024776,0.003033,0.646033,0.640724,0.775542,0.776773,0.816044,0.83688,0.850158,0.695465,0.856112,0.914286,1.0,0.877816,0.899953,1.0,0.611497,0.728982,0.55235,0.167152,0.059113,0.0056,0.0073,0.044153,0.066917,0.01205,0.010152,0.011291,0.215225,0.306472,0.160383,0.059466,0.408694,0.319801,1.0,0.340715,0,1,0,0,0,0
