,attr8,attr12,attr13,attr16,attr21,attr27,attr29,attr33,attr34,attr37,attr38,attr41,attr42,attr43,attr47,attr49,attr50,attr53,attr58,attr60,attr65,attr67,attr71,attr72,attr73,attr74,attr81,attr84,attr86,attr88,attr94,attr95,attr97,attr104,attr105,attr106,attr108,attr110,attr111,attr114,attr115,attr116,attr120,attr124,attr127,attr130,attr132,attr134,attr135,attr137,attr148,attr151,attr153,attr155,attr157,attr160,attr163,attr164,attr165,attr166,attr171,attr176,attr194,attr196,attr197,attr198,attr200,attr203,attr216,attr220,attr224,attr226,attr227,attr231,attr232,attr233,attr234,attr235,attr237,attr240,attr243,attr245,attr247,attr249,attr251,attr255,attr261,attr264,attr265,attr266,attr271,attr277,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1036,0.629248,0.559257,0.553238,0.707323,0.584654,0.609915,0.708614,0.5365,0.602293,0.768043,0.664903,0.733969,0.682776,0.702,0.714945,0.607591,0.001854,0.001227,0.21167,0.027617,0.1715,0.026407,0.187572,0.175836,0.208059,0.041986,0.29264,0.000265,0.171523,0.211591,0.199188,0.287442,0.084875,0.003532,0.0,0.213148,0.273875,0.054527,0.04297,0.340007,0.351296,0.145096,0.271804,0.169588,0.289636,0.38144,0.164012,0.301632,0.3388,0.404575,0.001332,0.001482,0.000817,0.064704,0.067756,0.00188,0.000508,0.000713,0.037822,0.000802,0.000583,0.025311,0.010608,0.057442,0.019827,0.026581,0.040694,0.013688,0.096149,0.499027,0.100443,0.51522,0.508018,0.117988,0.417695,0.510981,0.512368,0.377874,0.386608,0.510266,0.46227,0.460961,0.003438,0.001243,0.001344,0.43101,0.008974,0.002011,0.019727,0.019009,0.126734,0.085256,0.002103,0.312516,0.003871,0.002627,0.097522,0.037471,0.111847,0.183925,0.257486,0.004269,0.032787,0.140685,0.038686,0.002328,0.058879,0,0,0,0,0,1
1037,0.503762,0.320629,0.462919,0.603841,0.553362,0.666382,0.846751,0.673912,0.664157,0.624871,0.63704,0.551073,0.488015,0.658556,0.429387,0.364514,0.034649,0.042441,0.07379,0.077121,0.025458,0.061081,0.040407,0.171403,0.202471,0.060423,0.229189,0.074552,0.164673,0.088796,0.03264,0.025664,0.031505,0.278381,0.071015,0.19773,0.04251,0.35797,0.058347,0.0,0.024307,0.07201,0.337202,0.14249,0.350597,0.363052,0.281276,0.363834,0.386886,0.321187,0.151261,0.202604,0.19173,0.150912,0.080438,0.081447,0.042553,0.066722,0.071841,0.016311,0.0845,0.001433,0.009026,0.037347,0.17124,0.139739,0.158984,0.0,0.031412,0.259584,0.132526,0.539531,0.556204,0.262871,0.542293,0.571949,0.563003,0.453916,0.254384,0.518876,0.266383,0.239723,0.579198,0.66705,0.473501,0.084259,0.074559,0.010956,0.012102,0.034257,0.019834,0.087369,0.015427,0.002606,0.007174,0.017555,0.079749,0.074905,0.009163,0.00688,0.002088,0.018731,0.063171,0.05934,0.040513,0.011135,0.007187,0,0,0,0,0,1
1038,0.658009,0.725359,0.788718,0.47868,0.817766,0.701279,0.245272,0.491969,0.416531,0.229139,0.285317,0.302279,0.205109,0.166889,0.250581,0.177469,0.013283,0.024194,0.099055,0.074689,0.051322,0.027717,0.198366,0.056382,0.063335,0.029781,0.034571,0.687309,0.155499,0.451613,0.129839,0.139751,0.083408,0.133848,0.271811,0.005144,0.149191,0.235898,0.148999,0.137778,0.146571,0.183141,0.261914,0.201296,0.292558,0.155261,0.239369,0.423347,0.409492,0.417311,0.00924,0.01808,0.025114,0.078934,0.002653,0.023347,0.010107,0.004467,0.00264,0.011249,0.003479,0.040551,0.019417,0.010734,0.043568,0.203737,0.160583,0.34881,0.255323,0.555198,0.266137,0.501577,0.469069,0.400642,0.407855,0.482108,0.510545,0.620628,0.539877,0.507235,0.578614,0.553073,0.391672,0.122531,0.06753,0.018972,0.071266,0.030124,0.203484,0.042147,0.015556,0.028286,0.028636,0.148212,0.057076,0.045682,0.090038,0.117832,0.045718,0.096653,0.014241,0.026075,0.035519,0.017836,0.011705,0.023601,0.020112,0,0,0,0,0,1
1039,0.541685,0.640928,0.654443,0.588337,0.633692,0.523534,0.546726,0.481307,0.49481,0.483858,0.385382,0.554538,0.556534,0.583919,0.663364,0.584562,0.002854,0.000272,0.00106,0.02519,0.012728,0.079853,0.085282,0.027439,0.022823,0.123282,0.115641,0.126678,0.274094,0.226688,0.074069,0.069641,0.081002,0.076776,0.20941,0.0,0.157791,0.079417,0.054801,0.165123,0.305261,0.297353,0.263251,0.30548,0.334198,0.426934,0.409335,0.484966,0.472126,0.483882,0.001233,0.000338,0.000196,0.000539,0.104873,0.000497,0.1269,0.003603,0.0098,0.018294,0.00236,0.020102,0.001315,0.003905,0.0,0.0,0.0,0.172582,0.110172,0.356783,0.261842,0.377975,0.425087,0.441727,0.492139,0.502248,0.464987,0.50936,0.541231,0.553968,0.550188,0.547996,0.001743,0.001598,0.001461,0.324081,0.279624,0.097797,0.251949,0.194825,0.055767,0.076047,0.086257,0.046939,0.026196,0.032336,0.02472,0.035476,0.065205,0.189031,0.006255,0.002385,0.003085,0.003412,0.00274,0.060017,0.082061,0,0,0,0,0,1
1040,0.525906,0.580984,0.623778,0.59784,0.543228,0.444472,0.808353,0.340457,0.35264,0.196488,0.256412,0.266222,0.64751,0.247515,0.272402,0.335063,0.079756,0.014725,0.001995,0.071477,0.068322,0.080658,0.042099,0.286274,0.187213,0.160616,0.058999,0.006134,0.09157,0.031452,0.057357,0.066609,0.023932,0.322126,0.806091,0.149554,0.20738,0.325926,0.198457,0.246776,0.386653,0.434657,0.335686,0.481255,0.389506,0.538985,0.425638,0.518381,0.761385,0.639781,0.19279,0.007927,0.209007,0.044993,0.035375,0.001263,0.015943,0.036649,0.005426,0.037041,0.032738,0.014438,0.042939,0.135516,0.048991,0.061963,0.128813,0.48175,0.074376,0.446178,0.092335,0.473989,0.451937,0.015276,0.554147,0.38937,0.413893,0.418389,0.392747,0.413435,0.482734,0.392065,0.003474,0.018546,0.116975,0.065278,0.078842,0.086102,0.024421,0.439834,0.160518,0.009164,0.016699,0.118563,0.035486,0.009533,0.004875,0.006242,0.036656,0.287595,0.078767,0.013402,0.01231,0.021974,0.016968,0.013211,0.034147,0,0,0,0,0,1
1041,0.390276,0.73243,0.32697,0.538752,0.078254,0.639743,0.660485,0.458386,0.627744,0.353815,0.531521,0.571679,0.382904,0.107937,0.275642,0.345488,0.082505,0.008273,0.118551,0.007998,0.314198,0.065805,0.643632,0.292444,0.242785,0.230572,0.360395,0.585589,0.309971,0.249943,0.182651,0.222614,0.530105,0.223457,0.424348,0.321262,0.27775,0.150693,0.283066,0.307298,0.205069,0.249719,0.354801,0.318944,0.331084,0.370878,0.305617,0.27537,0.209211,0.378306,0.001669,0.000531,0.172521,0.012873,0.01925,0.117243,0.009138,0.041552,0.03162,0.018741,0.005763,0.015603,0.045587,0.012587,0.290079,0.321961,0.306215,0.33822,0.260333,0.529735,0.424953,0.443941,0.568315,0.419205,0.621489,0.645252,0.656625,0.536187,0.46634,0.549372,0.534566,0.501543,0.00708,0.009657,0.455851,0.066433,0.086534,0.150961,0.075541,0.04311,0.300946,0.076171,0.071208,0.198681,0.172681,0.125239,0.068901,0.1723,0.096482,0.05038,0.023493,0.276993,0.223551,0.133974,0.20933,0.215992,0.110103,0,0,0,0,0,1
1042,0.634365,0.686859,0.660425,0.663789,0.725897,0.492569,0.658512,0.584856,0.592955,0.55469,0.614533,0.443048,0.424318,0.389052,0.410021,0.386939,0.005099,0.00075,0.004399,0.006733,0.03748,0.02498,0.094274,0.090577,0.181201,0.118925,0.213278,0.245082,0.266877,0.358589,0.007883,0.008056,0.005679,0.254184,0.135206,0.272037,0.293354,0.287284,0.228285,0.281283,0.29797,0.284925,0.297627,0.324376,0.326228,0.303642,0.305885,0.193354,0.230137,0.280247,0.000547,0.000498,0.008275,0.000551,0.001177,0.019637,0.014858,0.003898,0.004972,0.001511,0.003177,0.006241,0.001713,0.00194,0.339562,0.347088,0.344359,0.143686,0.375526,0.439792,0.364063,0.482309,0.410438,0.499519,0.36989,0.422683,0.449298,0.459821,0.351684,0.354692,0.359177,0.314043,0.000369,0.002172,0.031881,0.008213,0.083214,0.011238,0.003986,0.006181,0.11823,0.064856,0.06899,0.026909,0.048967,0.087836,0.054429,0.04087,0.018089,0.012911,0.003405,0.002942,0.00294,0.002442,0.002635,0.004183,0.003655,0,0,0,0,0,1
1043,0.679033,0.840572,0.633825,0.622892,0.210586,0.54281,0.588746,0.696275,0.533452,0.501743,0.666575,0.472089,0.187789,0.243531,0.524191,0.1695,0.067893,0.000843,0.150331,0.000322,0.148871,0.002844,0.299476,0.157147,0.229831,0.086765,0.046952,0.152632,0.194465,0.318709,0.754425,0.304761,0.317127,0.184705,0.287531,0.368491,0.189609,0.15308,0.208224,0.317202,0.206372,0.177174,0.375233,0.275967,0.348354,0.319191,0.317997,0.298182,0.352613,0.34799,0.05426,0.000326,0.030668,0.000591,0.00755,0.019395,0.028277,0.007761,0.006321,0.018206,0.006453,0.009528,0.019339,0.012392,0.318673,0.290806,0.181674,0.480576,0.359031,0.385825,0.451109,0.547772,0.47315,0.447777,0.544418,0.570954,0.592861,0.595891,0.626666,0.538043,0.699309,0.477802,0.302788,0.003371,0.223466,0.014136,0.169026,0.093662,0.094959,0.021952,0.181988,0.205271,0.01088,0.003826,0.087177,0.349783,0.170553,0.139394,0.310035,0.010962,0.017646,0.122357,0.261871,0.197006,0.164161,0.373254,0.026723,0,0,0,0,0,1
1044,0.577092,0.375627,0.357784,0.606484,0.470477,0.653304,0.721104,0.661929,0.692469,0.61053,0.651196,0.683254,0.692571,0.543513,0.62666,0.567277,0.011556,0.005244,0.006996,0.006457,0.009251,0.005639,0.011633,0.309305,0.081838,0.076877,0.192383,0.338839,0.080465,0.052721,0.009983,0.010869,0.01293,0.196084,0.230274,0.066571,0.002455,0.087778,0.099506,0.075672,0.005741,0.0,0.175405,0.345247,0.312572,0.379513,0.377579,0.382332,0.392455,0.376598,0.00342,0.003032,0.02156,0.002965,0.003187,0.003704,0.007367,0.009899,0.00203,0.060184,0.026057,0.013117,0.000333,0.001767,0.0,0.0,0.0,0.0,0.322743,0.107958,0.522343,0.453748,0.496455,0.700282,0.566392,0.559279,0.568326,0.581622,0.679907,0.566447,0.60505,0.607052,0.005849,0.004062,0.002612,0.005751,0.008002,0.423011,0.915964,0.526092,0.555651,0.28505,0.024777,0.010477,0.02208,0.00494,0.012207,0.07671,0.121057,0.103828,0.004338,0.000342,0.001451,0.002753,0.003315,0.008108,0.006918,0,0,0,0,0,1
1045,0.62759,0.540298,0.683036,0.450785,0.799725,0.502939,0.511156,0.631295,0.488217,0.308098,0.445799,0.427586,0.417872,0.277312,0.271798,0.358348,0.008934,0.043232,0.074254,0.135891,0.217962,0.150226,0.005779,0.227264,0.211623,0.099791,0.243024,0.385906,0.172003,0.222388,0.030286,0.019728,0.054901,0.235453,0.180898,0.07952,0.452174,0.277833,0.338594,0.306591,0.486235,0.457942,0.11786,0.48465,0.32035,0.440501,0.444527,0.415802,0.428374,0.435322,0.00588,0.120542,0.053788,0.001074,0.043633,0.007905,0.097596,0.011519,0.009353,0.014703,0.011733,0.085284,0.004344,0.008268,0.028818,0.043288,0.237587,0.176899,0.488884,0.761116,0.679191,0.509729,0.757571,0.687802,0.431651,0.491568,0.613493,0.573985,0.613046,0.428353,0.50132,0.560017,0.001408,0.706402,0.538504,0.29939,0.266747,0.15968,0.179572,0.095343,0.093114,0.089711,0.073429,0.033686,0.146148,0.288021,0.185257,0.178392,0.139763,0.140494,0.055514,0.021285,0.005992,0.004357,0.006875,0.016995,0.056814,0,0,0,0,0,1
1046,0.806874,0.739354,0.775842,0.695636,0.647057,0.377889,0.463069,0.308027,0.288029,0.401368,0.339913,0.248234,0.225722,0.177051,0.207996,0.18978,0.006267,0.053981,0.006984,0.13883,0.071899,0.054996,0.045493,0.066089,0.115282,0.072298,0.080749,0.02078,0.155263,0.050034,0.144286,0.042165,0.046363,0.284595,0.263882,0.262147,0.409925,0.355748,0.240919,0.312483,0.414636,0.389671,0.097963,0.359204,0.538512,0.451303,0.341502,0.521008,0.440199,0.506866,0.000384,0.015537,0.000651,0.00087,0.010277,0.005082,0.028461,0.003916,0.008069,0.007529,0.102686,0.069177,0.04173,0.056857,0.388251,0.422191,0.462169,0.330269,0.282251,0.442801,0.153728,0.379954,0.390756,0.203983,0.362733,0.39164,0.37661,0.316257,0.318673,0.406602,0.364745,0.392009,0.010551,0.011033,0.005734,0.015219,0.059328,0.027373,0.045952,0.012555,0.010897,0.04726,0.022922,0.01473,0.06546,0.067268,0.023542,0.007092,0.023474,0.116209,0.030396,0.018694,0.042563,0.023354,0.043907,0.050799,0.124858,0,0,0,0,0,1
1047,0.679081,0.668332,0.737294,0.77121,0.540169,0.682404,0.293667,0.491262,0.531627,0.368747,0.435298,0.411307,0.236499,0.407536,0.395992,0.180484,0.00731,0.007492,0.019351,0.034953,0.026286,0.082312,0.139224,0.140037,0.32241,0.283082,0.407956,0.230827,0.196593,0.0294,0.016513,0.002986,0.016446,0.302325,0.322661,0.198704,0.311173,0.088539,0.275267,0.206022,0.327174,0.296838,0.263093,0.379335,0.376344,0.317826,0.350679,0.318333,0.243525,0.158025,0.001903,0.005427,0.007576,0.01411,0.002849,0.019276,0.065875,0.007051,0.007771,0.026789,0.015215,0.018499,0.002234,0.02,0.269872,0.339596,0.261764,0.35817,0.270039,0.493201,0.495225,0.458076,0.580951,0.557636,0.526223,0.525228,0.565642,0.489265,0.390298,0.382772,0.404109,0.408358,0.010774,0.034098,0.039823,0.052076,0.325341,0.114718,0.302766,0.137264,0.226999,0.173435,0.062043,0.292815,0.204884,0.083061,0.047576,0.055088,0.196376,0.186799,0.007179,0.077238,0.019044,0.002321,0.026771,0.056025,0.058216,0,0,0,0,0,1
1048,0.894566,0.920143,0.894619,0.79797,0.68383,0.846724,0.752921,0.350855,0.384932,0.401136,0.51421,0.313784,0.306304,0.630475,0.4595,0.360631,0.00505,0.019356,0.014593,0.021016,0.101562,0.167644,0.442196,0.245133,0.23364,0.168286,0.313071,0.203468,0.318536,0.174429,0.393147,0.337093,0.493352,0.298169,0.302949,0.2943,0.297353,0.304829,0.294602,0.320117,0.339095,0.379047,0.548436,0.352037,0.367257,0.249472,0.236653,0.343642,0.250103,0.270233,0.000319,0.000823,0.000742,0.000419,0.000447,0.000604,0.003173,0.009494,0.051536,0.006173,0.006351,0.045745,0.023955,0.097626,0.466541,0.476673,0.464048,0.468442,0.463064,0.460715,0.568774,0.536601,0.579039,0.608953,0.56458,0.70802,0.641461,0.584698,0.631475,0.759953,0.623446,0.629686,0.003982,0.012906,0.007837,0.004578,0.034354,0.078742,0.040357,0.036232,0.189045,0.294536,0.244008,0.071117,0.114266,0.161674,0.222984,0.217419,0.119264,0.215317,0.308097,0.249514,0.260701,0.274911,0.379755,0.190082,0.123327,0,0,0,0,0,1
1049,0.67168,0.670906,0.671243,0.761321,0.70944,0.74349,0.545387,0.548731,0.429058,0.4591,0.434581,0.344579,0.299732,0.362007,0.275709,0.231592,0.005823,0.004599,0.022304,0.003412,0.052116,0.062478,0.123067,0.130977,0.06717,0.266848,0.199181,0.42006,0.014461,0.016657,0.069004,0.072965,0.064032,0.235219,0.234225,0.217277,0.22976,0.238539,0.228402,0.302551,0.291173,0.303278,0.333388,0.347455,0.411152,0.405652,0.437606,0.336996,0.346495,0.353964,0.000302,0.000294,0.000246,0.000206,0.000474,0.000259,0.017495,0.021684,0.023882,0.020063,0.010974,0.011111,0.005354,0.008657,0.0,0.0,0.0,0.0,0.092973,0.581052,0.356437,0.709563,0.663357,0.533638,0.327339,0.377158,0.257526,0.290168,0.05342,0.292695,0.16972,0.080012,0.012193,0.013942,0.014703,0.025063,0.69335,0.460107,0.047678,0.046361,0.42898,0.137925,0.347815,0.082402,0.070499,0.027768,0.120604,0.120244,0.02218,0.024749,0.044446,0.047574,0.039054,0.072027,0.070027,0.026041,0.031051,0,0,0,0,0,1
1050,0.668697,0.961537,0.953637,0.710464,0.686733,0.620384,0.502025,0.553091,0.420192,0.424312,0.435948,0.384909,0.315329,0.604275,0.311733,0.328047,0.194646,0.00028,0.060314,0.000492,0.065544,0.197437,0.195678,0.077168,0.130549,0.112851,0.277785,0.287918,0.242511,0.203381,0.145081,0.08804,0.215844,0.346667,0.346502,0.351824,0.349074,0.346831,0.343128,0.333841,0.35952,0.356536,0.356399,0.365514,0.340569,0.402449,0.382606,0.381022,0.344362,0.275069,0.002778,4.6e-05,0.0,0.005295,0.000258,0.000292,0.008099,0.001988,0.001161,0.001442,0.002013,0.008799,0.017773,0.009149,0.341989,0.394491,0.482801,0.456902,0.313339,0.282251,0.309156,0.375034,0.358483,0.447084,0.311605,0.445417,0.428051,0.489432,0.544105,0.51125,0.519011,0.486536,0.125908,0.003051,0.002974,0.081372,0.01358,0.052186,0.050271,0.025791,0.01577,0.05537,0.120567,0.165171,0.28666,0.245804,0.214373,0.191979,0.145393,0.155819,0.031656,0.077917,0.048742,0.075455,0.077132,0.065536,0.048949,0,0,0,0,0,1
1051,0.961794,0.87697,0.973005,0.968217,0.951021,0.916005,0.689581,0.605574,0.640173,0.560672,0.545355,0.581937,0.385763,0.379788,0.505355,0.331597,0.000548,0.0,8.9e-05,0.006533,0.000187,0.160328,0.00733,0.001828,0.004227,0.341897,0.113494,0.253649,0.092009,0.210521,0.266725,0.32441,0.388861,0.346667,0.346667,0.347311,0.346667,0.342846,0.349177,0.346667,0.348628,0.35177,0.355597,0.386324,0.324849,0.343128,0.318244,0.292771,0.317942,0.333025,4.2e-05,6.3e-05,0.0,4.5e-05,0.0,0.000151,0.0,0.000124,0.002005,0.005557,0.000197,0.005978,0.022031,0.022089,0.482644,0.498233,0.5,0.481996,0.489164,0.484993,0.48468,0.494308,0.492597,0.522309,0.508711,0.535952,0.537663,0.485899,0.51418,0.527252,0.523484,0.517288,0.000479,0.0,0.001603,0.0,0.00102,0.004367,0.001603,0.000818,0.004595,0.011138,0.171961,0.010192,0.01896,0.02083,0.070595,0.022807,0.007271,0.082534,0.101152,0.151492,0.157344,0.134851,0.088951,0.040475,0.079424,0,0,0,0,0,1
1052,0.935824,0.979695,0.965507,0.933151,0.790507,0.495237,0.572095,0.537717,0.43223,0.553232,0.43446,0.51162,0.521701,0.631637,0.557184,0.570019,0.001216,0.0877,0.000547,0.17685,0.013112,0.255615,0.156957,0.131377,0.119905,0.103129,0.123589,0.164998,0.313519,0.32087,0.143517,0.231252,0.518066,0.356927,0.376557,0.383409,0.348052,0.353813,0.368834,0.390048,0.377428,0.389513,0.360391,0.336557,0.339328,0.32297,0.332805,0.39177,0.334198,0.333278,0.000261,0.000521,0.000177,0.000344,9.2e-05,0.00045,0.000736,0.001102,0.005943,0.002314,0.003559,0.008965,0.02367,0.000155,0.471663,0.478977,0.494219,0.475096,0.490148,0.504585,0.603071,0.509572,0.523439,0.480263,0.530797,0.520587,0.468845,0.461509,0.520587,0.554616,0.52685,0.531748,0.00031,0.002841,0.0,0.000259,0.000605,0.003444,0.008606,0.041401,0.008214,0.043551,0.144272,0.025122,0.026345,0.056272,0.05134,0.032047,0.070379,0.043566,0.000855,0.002182,0.077295,0.119742,0.050812,0.021898,0.016893,0,0,0,0,0,1
1053,0.656976,0.750223,0.754761,0.539444,0.579948,0.561301,0.749653,0.566071,0.443847,0.747304,0.673069,0.79397,0.78542,0.791917,0.538509,0.732177,0.052471,0.311888,0.193437,0.528458,0.281793,0.406627,0.298404,0.240624,0.338234,0.342368,0.421017,0.84658,0.132802,0.530978,0.535677,0.70995,0.52414,0.242044,0.241694,0.274122,0.256022,0.287257,0.261934,0.272085,0.289959,0.328786,0.305617,0.356948,0.31989,0.34131,0.440789,0.301433,0.30858,0.63323,0.001551,0.004807,0.000402,0.008251,0.006819,0.014058,0.009805,0.008131,0.006531,0.008915,0.011587,0.011037,0.111361,0.002347,0.217201,0.210011,0.256307,0.182937,0.485932,0.430958,0.461632,0.361156,0.394983,0.484109,0.340535,0.389683,0.410539,0.438898,0.356795,0.441716,0.446938,0.356627,0.009879,0.12206,0.005491,0.1534,0.100789,0.063178,0.071647,0.088295,0.048705,0.050818,0.123972,0.00468,0.086941,0.082747,0.054363,0.028149,0.006216,0.003831,0.007205,0.107102,0.090063,0.07658,0.087908,0.131935,0.032132,0,0,0,0,0,1
1054,0.008357,0.890988,0.435013,0.503778,0.15774,0.779537,0.247919,0.66784,0.779068,0.707952,0.611148,0.544928,0.550531,0.383118,0.534729,0.367808,0.052199,0.042964,0.336315,0.080062,0.668073,0.140674,0.245093,0.28335,0.169142,0.092773,0.108325,0.872858,0.02864,0.130336,0.250742,0.155587,0.380498,0.367003,0.362545,0.432455,0.353484,0.352737,0.393477,0.364472,0.332778,0.340953,0.396578,0.357483,0.364198,0.37166,0.33013,0.326674,0.319362,0.395219,0.014364,0.016512,0.017553,0.039463,0.004978,0.017801,0.005823,0.007151,0.001562,0.0034,0.006814,0.010332,0.014364,0.005488,0.520654,0.502706,0.296811,0.478854,0.447978,0.490416,0.537205,0.259561,0.566168,0.41916,0.458199,0.328133,0.574969,0.599548,0.327843,0.389269,0.590054,0.606526,0.045795,0.037355,0.079936,0.074718,0.110358,0.140084,0.262358,0.145338,0.115306,0.009431,0.312167,0.241975,0.26646,0.021957,0.015643,0.345739,0.277621,0.428893,0.278752,0.349606,0.028254,0.021496,0.120316,0.107459,0.038879,0,0,0,0,0,1
1055,0.450594,0.568301,0.566099,0.555822,0.550972,0.529817,0.449637,0.644258,0.622625,0.527178,0.625099,0.56724,0.409426,0.488775,0.469278,0.286713,0.121995,0.114893,0.155369,0.134831,0.157079,0.309401,0.229271,0.260771,0.276934,0.180357,0.139634,0.055901,0.212884,0.24003,0.31759,0.260806,0.433075,0.281516,0.265981,0.286399,0.303971,0.287147,0.283745,0.290617,0.304534,0.304108,0.308937,0.310425,0.306475,0.297599,0.308608,0.373471,0.35546,0.387346,0.00139,0.000975,0.012387,0.001165,0.001368,0.011362,0.001972,0.000928,0.002035,0.006017,0.004057,0.001708,0.017841,0.010117,0.19251,0.176876,0.190967,0.50586,0.507313,0.433217,0.494028,0.386205,0.452351,0.504462,0.49565,0.505569,0.496679,0.540716,0.565463,0.46133,0.58415,0.546263,0.060472,0.128418,0.029511,0.029067,0.043918,0.039497,0.018281,0.006094,0.040815,0.074842,0.095597,0.12139,0.066603,0.023813,0.053193,0.013833,0.051558,0.02731,0.067825,0.069461,0.051115,0.045783,0.101399,0.054517,0.039026,0,0,0,0,0,1
1056,0.797984,0.817538,0.811747,0.779231,0.795348,0.773008,0.634326,0.543715,0.560904,0.329409,0.409773,0.417962,0.37449,0.599898,0.665551,0.403797,0.000365,0.0,0.092921,0.048918,0.171375,0.036735,0.109277,0.132928,0.203399,0.185882,0.485505,0.344717,0.548928,0.592069,0.583809,0.422637,0.465599,0.212209,0.202531,0.290377,0.387167,0.236523,0.231132,0.382366,0.355336,0.307298,0.412785,0.302085,0.522058,0.316475,0.273875,0.358498,0.426289,0.488964,0.000995,0.000488,0.000301,0.014512,0.00939,0.000473,0.004299,0.001005,0.008305,0.000711,0.000639,0.225891,0.045237,0.125008,0.308799,0.286646,0.272567,0.270475,0.364835,0.469617,0.513811,0.521795,0.534331,0.544843,0.548309,0.460581,0.527275,0.502259,0.505032,0.535315,0.582394,0.520699,0.00308,0.002378,0.001913,0.014797,0.027391,0.007314,0.071274,0.073702,0.032853,0.126228,0.077538,0.163046,0.136024,0.156771,0.15844,0.094175,0.047753,0.096953,0.110529,0.098719,0.125026,0.108542,0.068977,0.065357,0.094415,0,0,0,0,0,1
1057,0.519164,0.425944,0.513237,0.758483,0.556786,0.904739,0.532272,0.780628,0.893817,0.842746,0.789533,0.674068,0.401405,0.498574,0.69712,0.316776,0.520502,0.539715,0.266004,0.515245,0.352545,0.370546,0.366658,0.369173,0.497739,0.270509,0.270673,0.490507,0.276576,0.271336,0.498723,0.267195,0.096365,0.439307,0.570535,0.363121,0.365178,0.345268,0.412003,0.357462,0.374321,0.383148,0.370597,0.359808,0.38118,0.39714,0.357771,0.387071,0.360096,0.399225,0.013569,0.005928,0.051442,0.003648,0.003234,0.033689,0.001309,0.005052,0.006041,0.007494,0.009737,0.008241,0.003007,0.104432,0.466016,0.490126,0.509282,0.394961,0.496858,0.539173,0.529399,0.503332,0.542584,0.523942,0.513565,0.512838,0.552324,0.56562,0.484546,0.522723,0.515958,0.49338,0.020589,0.019441,0.111434,0.015478,0.015329,0.01704,0.003246,0.033023,0.013062,0.019732,0.024049,0.021018,0.008039,0.037845,0.025124,0.010483,0.012265,0.051845,0.013889,0.011864,0.042788,0.023619,0.008189,0.004883,0.078723,0,0,0,0,0,1
1058,0.785827,0.763409,0.749628,0.610594,0.617107,0.459417,0.462991,0.316562,0.356732,0.116875,0.267324,0.216456,0.295793,0.236267,0.386439,0.324529,0.000609,0.002522,0.001691,0.002553,0.402525,0.234509,0.351567,0.381078,0.322982,0.149777,0.412263,0.212722,0.298802,0.549155,0.726398,0.651337,0.562169,0.187154,0.212627,0.255809,0.243683,0.200912,0.186914,0.320418,0.292428,0.277373,0.31118,0.328951,0.320947,0.337723,0.284424,0.352339,0.342181,0.353471,0.000488,0.000555,0.003911,0.001364,0.002433,0.001908,0.003478,0.002989,0.010163,0.004705,0.022565,0.007562,0.027683,0.091409,0.276089,0.267903,0.222781,0.171643,0.216519,0.378344,0.577261,0.43986,0.528192,0.627024,0.488135,0.516964,0.612844,0.504831,0.439211,0.547437,0.668847,0.605743,0.006554,0.0093,0.025855,0.006933,0.04449,0.026825,0.053613,0.282173,0.058412,0.22289,0.185736,0.105175,0.040484,0.203632,0.205471,0.054379,0.03838,0.182544,0.131447,0.083061,0.236676,0.129171,0.314292,0.128007,0.247725,0,0,0,0,0,1
