,attr2,attr5,attr7,attr8,attr9,attr14,attr26,attr28,attr29,attr30,attr31,attr32,attr35,attr41,attr43,attr44,attr46,attr47,attr49,attr51,attr52,attr54,attr55,attr57,attr60,attr61,attr64,attr78,attr79,attr80,attr81,attr82,attr85,attr88,attr91,attr94,attr98,attr99,attr100,attr103,attr105,attr110,attr114,attr117,attr120,attr121,attr122,attr123,attr127,attr128,attr133,attr135,attr136,attr137,attr139,attr140,attr141,attr149,attr150,attr151,attr153,attr154,attr155,attr156,attr159,attr160,attr165,attr169,attr171,attr172,attr179,attr181,attr186,attr194,attr196,attr197,attr199,attr200,attr203,attr213,attr214,attr215,attr218,attr219,attr222,attr223,attr228,attr229,attr234,attr246,attr247,attr250,attr252,attr259,attr260,attr263,attr264,attr269,attr272,attr276,attr281,attr282,attr284,attr289,attr290,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1061,0.629407,0.554297,0.336443,0.558878,0.704765,0.112195,0.384305,0.10193,0.14567,0.123167,0.131295,0.206795,0.159667,0.12559,0.168488,0.077328,0.30328,0.079041,0.277773,0.045709,0.25337,0.042539,0.002186,0.000563,0.280497,0.322704,0.01339,0.305967,0.193506,0.151979,0.150991,0.154196,0.17041,0.20743,0.151277,0.220238,0.207674,0.0,0.055727,0.0,0.09168,0.118793,0.292702,0.152037,0.044554,0.260789,0.150158,0.194136,0.27013,0.313594,0.234671,0.34142,0.242428,0.165789,0.26142,0.132291,0.225274,0.051548,0.127925,0.036358,0.001935,0.047056,0.002051,0.167393,0.137498,0.050619,0.144773,0.175334,0.086672,0.041531,0.017846,0.021777,0.027872,0.010538,0.046942,0.205225,0.377807,0.233718,0.010199,0.347021,0.444288,0.365182,0.27969,0.536444,0.428319,0.355732,0.46379,0.391863,0.567376,0.005253,0.114938,0.04677,0.053479,0.088733,0.043409,0.281775,0.28274,0.15411,0.202938,0.070679,0.126374,0.017096,0.27424,0.112312,0.111723,0.14783,0,0,0,0,0,1
1062,0.795945,0.785937,0.76241,0.811627,0.829558,0.790771,0.54699,0.809606,0.052099,0.66468,0.670068,0.605944,0.7916,0.499006,0.4511,0.685532,0.694787,0.612895,0.58526,0.000412,0.000496,0.007527,0.000488,0.015298,0.123823,0.111485,0.404706,0.228095,0.710498,0.184524,0.175037,0.638021,0.819621,0.208511,1.0,0.009622,0.226647,0.232867,0.221941,0.217833,0.214335,0.23415,0.225974,0.273916,0.244198,0.237085,0.275185,0.302997,0.289012,0.269074,0.250542,0.350213,0.33487,0.337833,0.304849,0.334698,0.314479,0.000262,0.000244,0.002471,7.5e-05,6.9e-05,0.000605,0.000245,0.003945,0.003173,0.002703,0.013135,0.003969,0.003496,0.0027,0.011749,0.000731,0.003332,0.00533,0.203066,0.200751,0.251912,0.194444,0.345344,0.420256,0.382962,0.534633,0.312958,0.418422,0.32583,0.463746,0.496019,0.52364,0.001441,0.001202,0.007016,0.000336,0.001484,0.141385,0.030096,0.02843,0.067456,0.101069,0.050765,0.044921,0.032408,0.010564,0.006715,0.005316,0.061736,0,0,0,0,0,1
1063,0.478301,0.7909,0.801167,0.841931,0.531801,0.881522,0.570081,0.59172,0.587368,0.564004,0.600472,0.611681,0.654732,0.589109,0.582644,0.557726,0.60875,0.609233,0.647312,0.76924,0.018106,0.005081,0.004873,0.005849,0.010175,0.049178,0.413583,0.263756,0.319849,0.319939,0.312861,0.289358,0.089919,0.372687,0.162718,0.179472,0.110946,0.152805,0.242791,0.125219,0.122469,0.182634,0.270919,0.285268,0.35821,0.363786,0.424979,0.361989,0.40059,0.37428,0.361722,0.460905,0.430768,0.35653,0.407551,0.386379,0.440617,0.019838,0.005905,0.000585,0.000171,0.000203,0.004577,0.031811,0.043319,0.013245,0.037658,0.00939,0.008035,0.008047,0.02511,0.01722,0.105901,0.008898,0.007508,0.176452,0.30418,0.212549,0.218487,0.500883,0.521694,0.516014,0.518865,0.5504,0.547515,0.590032,0.603361,0.586487,0.686695,0.015203,0.101822,0.013506,0.013596,0.098806,0.105624,0.158858,0.102021,0.017614,0.037446,0.136778,0.046744,0.068328,0.316782,0.057374,0.080927,0.178379,0,0,0,0,0,1
1064,0.76061,0.552759,0.537799,0.599645,0.675816,0.58032,0.681979,0.6096,0.588124,0.664873,0.713741,0.661406,0.537026,0.259794,0.439785,0.288155,0.288913,0.346765,0.327287,0.065527,0.042167,0.001222,0.00061,0.020271,0.12813,0.002787,0.01293,0.3186,0.082269,0.101413,0.244513,0.295902,0.468305,0.377679,0.688488,0.4912,0.717602,0.275878,0.266845,0.180233,0.20727,0.184726,0.197558,0.186646,0.207798,0.201495,0.255809,0.299321,0.286763,0.225384,0.321872,0.220137,0.464794,0.626996,0.342737,0.358957,0.195343,0.004544,0.007392,0.029699,0.001683,0.000482,0.001231,0.00287,0.000322,0.000377,0.047049,0.00244,0.039727,0.047378,0.018901,0.010335,0.649469,0.164732,0.024931,0.297985,0.146862,0.302145,0.158582,0.218174,0.41575,0.0,0.110295,0.037686,0.007291,0.034118,0.628332,0.497003,0.572151,0.005805,0.107605,0.025402,0.026908,0.037365,0.046899,1.0,0.000782,1.0,0.016364,1.0,0.199296,0.192665,0.22379,1.0,0.746605,0.079018,0,0,0,0,0,1
1065,0.523444,0.586358,0.511124,0.542036,0.559962,0.516994,0.755119,0.743554,0.398908,0.653843,0.85836,0.766279,0.77961,0.847569,0.467861,0.433461,0.788626,0.763724,0.458152,0.016399,0.328703,0.055758,0.003972,0.051116,0.390303,0.179571,0.273229,0.476354,0.179565,0.100774,0.16526,0.082965,0.46537,0.216114,0.813301,0.096341,0.869978,0.075007,0.064314,0.165466,0.083361,0.21382,0.124726,0.257641,0.202764,0.179218,0.351001,0.348189,0.23749,0.266289,0.252195,0.360357,0.346694,0.344733,0.289348,0.369883,0.355658,0.015911,0.079186,0.06801,0.002503,0.023178,0.009312,0.002881,0.074854,0.002704,0.022319,0.021504,0.001527,0.001024,0.0006,0.002542,0.000729,0.003977,0.176867,0.0,0.381587,0.125034,0.0,0.64259,0.485172,0.348408,0.241233,0.107644,0.409074,0.090222,0.645956,0.493738,0.640611,0.054398,0.039275,0.12561,0.101104,0.02373,0.195386,0.376186,1.0,0.029115,0.027119,0.010848,0.084149,0.049859,0.027127,0.040802,0.0142,0.108815,0,0,0,0,0,1
1066,0.76543,0.709461,0.68725,0.858381,0.656656,0.734166,0.629664,0.600917,0.548519,0.441615,0.602607,0.638211,0.530035,0.672727,0.58176,0.530837,0.571339,0.647473,0.694433,0.049402,0.002826,0.001283,0.001233,0.020609,0.011919,0.009585,0.110175,0.303573,0.66577,0.238413,0.207375,0.254143,0.287412,0.168511,0.239608,0.221945,0.25014,0.277058,0.291296,0.263128,0.256056,0.280521,0.321351,0.326927,0.303086,0.321481,0.317949,0.312016,0.302497,0.320789,0.263361,0.325665,0.306255,0.307984,0.288464,0.32321,0.283491,0.006223,0.000274,0.000268,0.000328,0.00033,0.001815,0.00405,0.005833,0.005626,0.00124,0.006741,0.004077,0.003698,0.003147,0.025679,0.001954,0.001984,0.000757,0.281457,0.217101,0.214808,0.221562,0.404265,0.387771,0.395174,0.501118,0.48979,0.49953,0.449723,0.498155,0.526436,0.463835,0.009423,0.324754,0.00195,0.002293,0.049138,0.065632,0.037587,0.063458,0.015911,0.014106,0.029435,0.12103,0.040721,0.046649,0.084099,0.032673,0.011849,0,0,0,0,0,1
1067,0.877214,0.858613,0.866882,0.933667,0.944279,0.93146,0.663293,0.69607,0.59203,0.513618,0.556667,0.538805,0.577112,0.171009,0.0,0.0,0.0,0.0,0.0,0.005075,0.006825,0.046139,0.004301,0.002372,0.065717,0.047379,0.056953,0.176429,0.282594,0.240582,0.11508,0.162918,0.18639,0.179325,0.170802,0.010344,0.004097,0.215974,0.220178,0.238916,0.250165,0.307881,0.346523,0.335377,0.396811,0.383059,0.405508,0.403765,0.431289,0.35727,0.247051,0.389424,0.384575,0.414636,0.268203,0.272311,0.576831,0.00345,0.006214,0.011427,0.003963,0.003468,0.002558,0.001311,0.000895,0.00086,0.001075,0.024345,0.04213,0.02028,0.029078,0.007747,0.038921,0.002716,0.003197,0.368134,0.368782,0.451747,0.403259,0.764694,0.778359,0.559816,0.960301,0.865931,0.752628,0.757571,0.956443,0.586028,0.542349,0.011335,0.00973,0.020775,0.008472,0.004664,0.390602,0.183252,0.139215,0.285839,0.176362,0.488693,0.134227,0.175259,0.173687,0.012177,0.024826,0.010204,0,0,0,0,0,1
1068,0.959936,0.95535,0.963581,0.968236,0.952427,0.947343,0.856504,0.850006,0.439909,0.542034,0.597169,0.439746,0.714993,0.420274,0.406213,0.437796,0.435725,0.404642,0.169937,0.000144,0.000184,0.000736,0.000105,0.001062,0.527491,0.000537,0.001112,0.055622,0.330167,0.418706,0.044261,0.150859,0.074015,0.019966,0.266501,0.183221,0.34688,0.318889,0.318717,0.326461,0.332942,0.325165,0.332654,0.319883,0.330316,0.321694,0.334232,0.414588,0.410885,0.385761,0.344492,0.426859,0.414492,0.419225,0.38939,0.377936,0.386125,0.000708,0.001046,0.001781,0.000799,0.000266,0.000615,0.001525,0.001265,5.5e-05,0.007608,0.006466,0.01242,0.002856,0.00147,0.006428,0.00199,0.003192,0.011995,0.468532,0.451534,0.455582,0.470869,0.468879,0.429873,0.458557,0.416957,0.423947,0.404757,0.39788,0.427257,0.380468,0.421788,0.002508,0.001691,0.003548,0.001471,0.001844,0.001892,0.034359,0.007607,0.004618,0.001352,0.016505,0.016439,0.002283,0.00584,0.007353,0.008361,0.011307,0,0,0,0,0,1
1069,0.232588,0.576671,0.325119,0.346327,0.326155,0.387256,0.626059,0.530352,0.524179,0.477222,0.586601,0.120954,0.258253,0.537678,0.449168,0.516975,0.237326,0.548228,0.221462,0.010682,0.566172,0.634172,0.004159,0.00315,0.257284,0.733536,0.003509,0.180015,0.150124,0.497143,0.189852,0.678137,0.248572,0.153979,0.134694,0.440275,0.259486,0.175686,0.190453,0.32046,0.143807,0.352812,0.160981,0.348381,0.155521,0.19323,0.347277,0.485796,0.195062,0.222689,0.285357,0.249966,0.327298,0.26965,0.260364,0.326331,0.299458,0.005605,0.029978,0.107619,0.001435,0.001333,0.001299,0.005881,0.004794,0.086271,0.066777,0.027516,0.005933,0.061067,0.020434,0.029623,0.020055,0.066356,0.150362,0.0,0.241065,0.146929,0.0,0.361614,0.156177,0.368279,0.0,0.11781,0.324611,0.074141,0.0,0.285885,0.375671,0.003884,0.005846,0.614852,0.00488,0.001797,0.002234,0.092804,0.223153,0.136706,0.827201,0.241263,0.253303,0.30963,0.403741,0.138064,0.24666,0.164456,0,0,0,0,0,1
1070,0.795966,0.800733,0.74616,0.800889,0.828474,0.78317,0.635205,0.514119,0.522521,0.570335,0.486419,0.4498,0.416646,0.357131,0.469267,0.564206,0.463976,0.569249,0.372871,0.001446,0.000342,0.000418,0.00166,0.00256,0.000318,0.000372,0.025965,0.46614,0.378095,0.353712,0.428591,0.481164,0.657445,0.5492,0.496495,0.592136,0.666744,0.146036,0.160748,0.155377,0.130309,0.201228,0.207222,0.120761,0.244465,0.208532,0.220823,0.180206,0.470556,0.418704,0.457401,0.428765,0.420665,0.409088,0.409458,0.428813,0.479835,0.000505,0.000494,0.000624,0.000637,0.003209,0.00128,0.001386,0.00147,0.001163,0.085603,0.124924,0.115603,0.152141,0.044848,0.048266,0.022715,0.036037,0.04564,0.127326,0.161556,0.162171,0.109736,0.165224,0.140723,0.132146,0.147924,0.176116,0.105866,0.021303,0.210246,0.199387,0.537451,0.008436,0.006199,0.004263,0.007408,0.004995,0.03745,0.205592,0.229645,0.279206,0.108922,0.456864,0.234082,0.20386,0.105182,0.184835,0.208245,0.189647,0,0,0,0,0,1
1071,0.874038,0.891167,0.862349,0.719352,0.772179,0.724179,0.551569,0.507925,0.339196,0.367959,0.415996,0.487468,0.478138,0.297015,0.148683,0.157945,0.381841,0.204103,0.322719,0.000409,0.000286,3.7e-05,0.000385,0.187031,0.258966,0.120063,0.173951,0.100149,0.054115,0.078143,0.22985,0.071791,0.061211,0.218392,0.30202,0.083282,0.501374,0.339383,0.338779,0.350576,0.34168,0.431893,0.314252,0.345446,0.274115,0.273409,0.304438,0.286529,0.302112,0.268759,0.337325,0.303176,0.30511,0.346941,0.28773,0.357565,0.461193,0.000502,0.001183,0.001645,0.002218,0.002167,0.007526,0.004543,0.008101,0.011416,0.074466,0.004921,0.020394,0.01519,0.017416,0.016355,0.017085,0.005169,0.026714,0.36101,0.345131,0.349313,0.3593,0.301832,0.286981,0.303308,0.123748,0.136842,0.211409,0.131285,0.216105,0.109881,0.06751,0.026096,0.02333,0.031713,0.058057,0.086985,0.576611,0.630561,0.632665,0.306817,0.177261,0.093045,0.054971,0.086803,0.303761,0.026047,0.074803,0.272507,0,0,0,0,0,1
1072,0.883201,0.876412,0.884206,0.847424,0.856592,0.864211,0.641527,0.635825,0.564512,0.479479,0.650054,0.609926,0.606922,0.323472,0.266215,0.444741,0.527932,0.576782,0.379878,0.001582,0.032362,0.00385,0.005814,0.035639,0.34168,0.229336,0.120381,0.497681,0.47997,0.542603,0.642336,0.432656,0.446387,0.427891,0.620563,0.448837,0.336541,0.320377,0.324952,0.290151,0.325905,0.338258,0.394959,0.348032,0.420528,0.413567,0.40749,0.382332,0.363916,0.335617,0.387071,0.360432,0.367202,0.403957,0.430617,0.423059,0.3781,0.001674,0.00479,0.006909,0.011982,0.004089,0.001645,0.000497,0.005261,0.002102,0.004503,0.013755,0.035226,0.014166,0.0418,0.014202,0.029419,0.003299,0.010636,0.321099,0.333904,0.310297,0.347066,0.471685,0.392948,0.435465,0.566537,0.516215,0.603451,0.595634,0.508823,0.569232,0.404992,0.00875,0.023115,0.04151,0.027533,0.004078,0.150274,0.114797,0.195431,0.103368,0.06628,0.271507,0.373861,0.199344,0.054942,0.148138,0.152729,0.045582,0,0,0,0,0,1
1073,0.545504,0.561441,0.536801,0.607869,0.613102,0.618044,0.345679,0.499552,0.138101,0.590602,0.443866,0.507089,0.51201,0.68017,0.3831,0.470031,0.474328,0.705026,0.344287,0.00432,0.00424,0.004576,0.005158,0.002403,0.401415,0.001947,0.002438,0.183843,0.906084,1.0,1.0,0.973449,0.732039,1.0,0.895476,0.809472,0.696802,0.102154,0.089273,0.073375,0.088594,0.122092,0.322119,0.308628,0.247709,0.40799,0.469054,0.479774,0.505768,0.462654,0.499005,0.561166,0.552949,0.486173,0.468471,0.487483,0.527215,0.002594,0.002303,0.002846,0.00227,0.00173,0.000777,0.000569,0.000421,0.000501,0.095949,0.043249,0.023203,0.023024,0.056038,0.058815,0.059,0.038365,0.064736,0.0,0.0,0.0,0.0,0.248535,0.246265,0.104636,0.16377,0.392009,0.331421,0.513095,0.499665,0.44629,0.566403,0.011783,0.011742,0.014018,0.018192,0.011785,0.009612,0.416253,0.262785,0.15992,0.162326,0.137748,0.441115,0.174618,0.053386,0.108337,0.112944,0.20657,0,0,0,0,0,1
1074,0.539904,0.557795,0.502773,0.579322,0.583956,0.573177,0.684476,0.616746,0.546176,0.41159,0.725318,0.695961,0.408017,0.485455,0.165725,0.435163,0.249001,0.247403,0.208906,0.003851,0.069904,0.095819,0.00356,0.002344,0.50152,0.357697,0.003212,0.646131,0.733753,0.783835,0.415687,0.757284,0.676475,0.937248,1.0,0.92351,0.296091,0.183298,0.177279,0.220028,0.188697,0.399195,0.227422,0.387991,0.252685,0.254423,0.357087,0.376481,0.376866,0.388903,0.352073,0.398533,0.411909,0.383291,0.401175,0.418276,0.364387,0.000442,0.013623,0.045654,0.000678,0.000449,0.000465,0.000772,0.009057,0.0243,0.00466,0.001731,0.025071,0.005575,0.007152,0.006917,0.009157,0.003203,0.005877,0.0,0.0,0.154206,0.0,0.416272,0.51145,0.490152,0.19938,0.216056,0.496725,0.287242,0.529624,0.520137,0.521484,0.006253,0.00852,0.623351,0.007912,0.031562,0.024548,0.021774,0.069348,0.327046,0.2003,0.135442,0.153826,0.06241,0.128308,0.379309,0.142579,0.560431,0,0,0,0,0,1
1075,0.740426,0.709877,0.770585,0.791807,0.800212,0.831182,0.268335,0.949839,0.790241,0.807939,0.506586,0.201005,0.773403,0.678188,0.409274,0.359375,0.421781,0.649645,0.466552,0.002363,0.301751,0.221688,0.001798,0.002707,0.174908,0.117077,0.004267,0.35995,0.371633,0.333998,0.290765,0.458378,0.598611,0.519844,0.395087,0.818681,0.890626,0.0,0.0,0.0,0.0,0.252263,0.135288,0.253985,0.24915,0.251063,0.248608,0.305473,0.312291,0.317826,0.318505,0.354815,0.420473,0.354239,0.388416,0.398772,0.369554,0.008856,0.104755,0.203116,0.004864,0.00579,0.006775,0.005959,0.025904,0.044417,0.010248,0.007874,0.008309,0.009905,0.00545,0.005429,0.005908,0.017477,0.019477,0.097938,0.141193,0.213231,0.146952,0.293534,0.295592,0.264045,0.386585,0.391964,0.29614,0.345355,0.41112,0.406367,0.481604,0.006397,0.0067,0.028281,0.008569,0.011135,0.015898,0.035717,0.062337,0.034189,0.069543,0.029226,0.053355,0.067072,0.063345,0.074639,0.073333,0.031315,0,0,0,0,0,1
1076,0.361892,0.37886,0.365557,0.430266,0.444442,0.441188,0.254602,0.60647,0.666843,0.730485,0.660209,0.439937,0.668368,0.494847,0.519304,0.497821,0.410671,0.472771,0.539076,0.003285,0.002864,0.002427,0.002782,0.00829,0.011497,0.056532,0.005106,0.036659,0.227966,0.251767,0.477812,0.314981,0.542255,0.761822,0.716238,0.654637,0.332188,0.072222,0.062366,0.050981,0.062503,0.011468,0.053683,0.184026,0.0,0.189012,0.143683,0.216756,0.011845,0.254115,0.237016,0.351523,0.351715,0.339678,0.351598,0.353704,0.31011,0.001395,0.001709,0.001618,0.001426,0.001499,0.002863,0.004317,0.025821,0.003671,0.059469,0.014825,0.204244,0.04035,0.025951,0.141427,0.016057,0.016013,0.018954,0.0,0.0,0.0,0.0,0.067219,0.068226,0.169205,0.075181,0.349895,0.221719,0.102243,0.351684,0.27714,0.468006,0.005063,0.003409,0.002953,0.004124,0.002938,0.005293,0.139,0.112423,0.477243,0.061866,0.290878,0.049479,0.063724,0.104155,0.176136,0.063807,0.087471,0,0,0,0,0,1
1077,0.645317,0.649227,0.640274,0.556483,0.590241,0.677081,0.608206,0.306741,0.469152,0.588868,0.411095,0.375602,0.513871,0.367718,0.499564,0.512128,0.428344,0.601055,0.487128,0.004725,0.001142,0.001028,0.000654,0.380653,0.002991,0.003426,0.693025,0.268594,0.266737,0.320078,0.414228,0.497746,0.396182,0.647546,0.866709,0.142275,0.628361,0.0,0.0,0.0,0.0,0.0,0.236097,0.23083,0.416289,0.297044,0.297915,0.325089,0.386927,0.387174,0.330576,0.374273,0.365487,0.345672,0.344918,0.349019,0.378519,0.046709,0.000806,0.001032,0.000367,0.00028,0.27001,0.27354,0.026981,0.02087,0.10553,0.0168,0.021034,0.020494,0.043869,0.013493,0.004943,0.016559,0.017112,0.094594,0.09503,0.096786,0.098665,0.283224,0.315139,0.332741,0.537395,0.412753,0.384159,0.431909,0.566291,0.535035,0.575036,0.003486,0.071237,0.001526,0.00253,0.003726,0.181052,0.149078,0.065141,0.091335,0.106445,0.085613,0.049459,0.032807,0.033133,0.05312,0.034678,0.079626,0,0,0,0,0,1
1078,0.606709,0.615339,0.567343,0.613931,0.575156,0.418554,0.56337,0.321346,0.397958,0.345263,0.279358,0.35007,0.265044,0.232471,0.247412,0.26907,0.287414,0.649544,0.200581,0.002038,0.016902,0.000527,0.000809,0.001993,0.000301,0.01953,0.312192,0.666751,0.50206,0.310084,0.497501,0.912218,0.018769,0.025923,0.029309,0.030007,0.046691,0.0,0.0,0.0,0.0,0.154513,0.291653,0.291872,0.392071,0.362373,0.289156,0.313964,0.393422,0.384719,0.35548,0.193409,0.181372,0.175679,0.180213,0.204458,0.174054,0.022776,0.049436,0.015799,0.01727,0.018201,0.009351,0.015696,0.047474,0.026683,0.093282,0.031837,0.020485,0.037708,0.032757,0.059832,0.007608,0.029343,0.011275,0.133991,0.156256,0.157631,0.115651,0.321189,0.329554,0.29917,0.423734,0.378019,0.38483,0.286567,0.3403,0.36668,0.114298,0.008349,0.009614,0.00762,0.00431,0.055969,0.100977,0.179449,0.121646,0.073011,0.182229,0.164848,0.016568,0.024326,0.013085,0.020141,0.01833,0.199703,0,0,0,0,0,1
1079,0.834994,0.712476,0.98167,0.665661,0.760127,0.976976,0.596809,0.336564,0.803176,0.787035,0.782807,0.726836,0.44921,0.250478,0.312904,0.775679,0.746287,0.674791,0.754306,0.065078,0.09788,0.019364,0.147155,0.298791,0.170393,0.028612,0.392944,0.177303,0.205675,0.212574,0.265564,0.54823,0.695313,0.818046,0.974065,0.277127,0.413192,0.182147,0.178464,0.19083,0.279026,0.194513,0.210816,0.186893,0.333347,0.301207,0.289993,0.270789,0.406392,0.392977,0.371646,0.516303,0.432613,0.401543,0.357675,0.350398,0.438916,0.004407,0.005101,0.007276,0.011525,0.001815,0.030472,0.012797,0.001438,0.003083,0.003255,0.008351,0.0197,0.021253,0.077117,0.27504,0.03117,0.005915,0.002524,0.434033,0.463735,0.484109,0.474168,0.49896,0.517311,0.504026,0.629954,0.590121,0.556674,0.581801,0.613638,0.592179,0.582182,0.05906,0.004212,0.00176,0.00098,0.001251,0.148225,0.005254,0.001785,0.072702,0.140701,0.07409,0.088499,0.081495,0.044445,0.043777,0.047308,0.021433,0,0,0,0,0,1
1080,0.769159,0.746039,0.707872,0.726404,0.850226,0.769538,0.712811,0.816471,0.72981,0.70473,0.469627,0.803739,0.807503,0.646329,0.390627,0.467039,0.653937,0.524103,0.741873,0.018558,0.038918,0.010435,0.02453,0.043708,0.047446,0.008561,0.055784,0.061923,0.517123,0.468759,0.336762,0.004587,0.116828,0.384231,0.001189,0.09883,0.009943,0.179863,0.226975,0.191749,0.157936,0.234225,0.324918,0.243882,0.288285,0.364829,0.441111,0.383196,0.300748,0.384294,0.292442,0.397764,0.54428,0.412435,0.221337,0.29856,0.221454,0.024062,0.028603,0.028864,0.005569,0.003029,0.002125,0.001288,0.001184,0.001475,0.006013,0.000807,0.06109,0.019521,0.025125,0.005318,0.022769,0.006146,0.001267,0.244968,0.289933,0.27449,0.239645,0.53035,0.467917,0.357611,0.331354,0.479245,0.367004,0.344516,0.513453,0.386216,0.596954,0.010657,0.072726,0.016556,0.001876,0.001766,0.030956,0.012197,0.002879,0.043739,0.008576,0.028765,0.046448,0.018788,0.030528,0.017366,0.052294,0.010881,0,0,0,0,0,1
1081,0.634976,0.582525,0.666772,0.75101,0.822992,0.613665,0.724597,0.534582,0.744234,0.713402,0.626114,0.499644,0.497596,0.735457,0.598111,0.549011,0.528988,0.534166,0.353666,0.147343,0.00975,0.017052,0.039543,0.05977,0.139924,0.218333,0.064957,0.24253,0.119826,0.212336,0.505792,0.140246,0.366865,0.763476,0.612965,0.905767,1.0,0.036626,0.0,0.0,0.010117,0.163903,0.30583,0.269479,0.314671,0.309088,0.213868,0.187442,0.355837,0.270309,0.210528,0.406454,0.448704,0.379211,0.354561,0.370638,0.51203,0.17869,0.008254,0.085206,0.117082,0.189624,0.066197,0.103935,0.19018,0.201348,0.025698,0.066394,0.043542,0.01835,0.030899,0.051289,0.017591,0.157891,0.244869,0.249184,0.191403,0.207472,0.257403,0.324465,0.199477,0.401771,0.397131,0.453491,0.406804,0.369934,0.237453,0.422795,0.447956,0.103327,0.175296,0.010563,0.087292,0.001529,0.052558,0.185046,0.050264,0.111641,0.062244,0.120954,0.016907,0.030298,0.042836,0.210905,0.217147,0.238111,0,0,0,0,0,1
1082,0.558488,0.675297,0.528577,0.681731,0.731305,0.71497,0.813775,0.719616,0.861841,0.814296,0.776485,0.805498,0.736212,0.758318,0.717133,0.764497,0.775176,0.769008,0.739772,0.176931,0.063134,0.320521,0.443791,0.006535,0.389131,0.197968,0.296408,0.227813,0.216054,0.265817,0.172464,0.208698,0.758408,0.567424,0.578056,0.293271,0.168039,0.090466,0.101708,0.291125,0.414232,0.367661,0.409033,0.386097,0.420761,0.413594,0.433923,0.40952,0.376125,0.403374,0.418498,0.43284,0.502346,0.49061,0.434129,0.453169,0.445309,0.05704,0.048057,0.068686,0.01529,0.05422,0.0044,0.040137,0.001121,0.00207,0.007647,0.011415,0.027937,0.011815,0.005955,0.022667,0.102441,0.023731,0.011612,0.192141,0.284051,0.284387,0.436706,0.472971,0.428923,0.500805,0.465088,0.470243,0.505334,0.477467,0.549271,0.523226,0.540425,0.096415,0.085042,0.11955,0.139406,0.057376,0.056403,0.085611,0.00315,0.031343,0.033873,0.028169,0.103404,0.007818,0.056756,0.021581,0.022,0.036694,0,0,0,0,0,1
1083,0.91654,0.802775,0.88016,0.939317,0.943951,0.907345,0.693739,0.896614,0.833136,0.83269,0.406404,0.453095,0.756145,0.641461,0.409396,0.445884,0.483739,0.569833,0.663879,0.000999,0.001624,0.150507,0.02179,0.000514,0.013437,0.162552,0.000428,0.382063,0.31971,0.815042,1.0,0.684065,0.896959,1.0,0.088871,1.0,0.539823,0.319685,0.330117,0.328992,0.298738,0.370158,0.346667,0.408765,0.346845,0.346413,0.331989,0.352181,0.361687,0.38701,0.4062,0.427202,0.423059,0.479918,0.38024,0.416214,0.409719,0.000217,0.000309,0.000649,0.000416,0.000461,0.000243,0.000245,0.01142,0.001045,0.008858,1.5e-05,0.016494,0.008806,0.018232,0.003215,0.059519,0.042981,0.041339,0.434917,0.462247,0.438339,0.421129,0.421218,0.478529,0.533917,0.479525,0.480576,0.500559,0.476964,0.299394,0.368156,0.417237,0.000105,0.001602,0.030373,0.001649,0.002905,0.001588,0.073374,0.011518,0.241279,0.025513,0.414375,0.23657,0.127054,0.231196,0.11271,0.048354,0.042967,0,0,0,0,0,1
1084,0.764406,0.76743,0.765827,0.789625,0.792225,0.796041,0.613081,0.784155,0.83856,0.786392,0.819628,0.83284,0.831464,0.623742,0.661801,0.59208,0.574924,0.567141,0.575445,0.000549,0.00052,0.000433,0.000522,0.000252,0.000185,0.000433,0.016303,0.14913,0.290988,0.231334,0.192406,0.276993,0.207876,0.380671,0.233473,0.159895,0.461274,0.155055,0.152558,0.156022,0.157565,0.18,0.230946,0.20511,0.314582,0.330905,0.33107,0.299698,0.347421,0.356159,0.354451,0.333244,0.341824,0.388587,0.358635,0.355645,0.40939,0.000389,0.000305,0.000306,0.000321,0.000309,0.000768,0.00236,0.000383,0.009364,0.007446,0.007245,0.009978,0.007817,0.002075,0.003857,0.02162,0.016646,0.006836,0.303196,0.304348,0.304348,0.307792,0.386719,0.368648,0.359948,0.442051,0.469169,0.440296,0.483662,0.494006,0.497741,0.470612,0.000322,0.0,2.6e-05,0.000855,0.001871,0.011922,0.011952,0.002716,0.024295,0.034824,0.00586,0.025369,0.038752,0.053637,0.217149,0.061823,0.043159,0,0,0,0,0,1
