,attr1,attr2,attr3,attr4,attr6,attr7,attr8,attr9,attr13,attr14,attr21,attr23,attr27,attr31,attr34,attr35,attr36,attr38,attr39,attr43,attr44,attr45,attr49,attr50,attr51,attr52,attr53,attr55,attr56,attr58,attr63,attr64,attr65,attr66,attr71,attr76,attr81,attr82,attr85,attr86,attr91,attr94,attr96,attr98,attr101,attr103,attr107,attr108,attr113,attr114,attr117,attr118,attr119,attr123,attr124,attr125,attr126,attr135,attr136,attr138,attr140,attr141,attr144,attr147,attr148,attr149,attr153,attr155,attr156,attr158,attr159,attr161,attr163,attr164,attr166,attr167,attr169,attr170,attr171,attr173,attr175,attr178,attr179,attr181,attr182,attr185,attr193,attr195,attr196,attr197,attr200,attr204,attr208,attr209,attr210,attr211,attr214,attr218,attr221,attr222,attr223,attr224,attr226,attr229,attr230,attr231,attr232,attr235,attr237,attr238,attr239,attr241,attr246,attr247,attr248,attr249,attr250,attr254,attr256,attr257,attr258,attr260,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr271,attr273,attr275,attr278,attr279,attr282,attr286,attr290,attr291,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2339,0.631132,0.604911,0.497497,0.631026,0.638014,0.628902,0.681244,0.57409,0.688818,0.679485,0.729562,0.675444,0.672256,0.51148,0.652916,0.691911,0.665551,0.578963,0.557473,0.492208,0.548053,0.50618,0.488619,0.002113,0.124809,0.278418,0.080339,0.002293,0.002233,0.345266,0.001793,0.001515,0.390473,0.091215,0.113283,0.284322,0.426964,0.31227,0.422565,0.607822,0.358544,0.489826,0.27522,0.466174,0.196728,0.119369,0.154129,0.184252,0.160199,0.224513,0.382373,0.205192,0.170912,0.318182,0.385137,0.325809,0.306406,0.411043,0.372654,0.40989,0.424499,0.402407,0.383422,0.360816,0.000386,0.004999,0.00053,0.000312,0.00348,0.030014,0.037584,0.000477,0.028467,0.003797,0.007127,0.036513,0.039027,0.026836,0.019605,0.005006,0.070213,0.035825,0.05359,0.038454,0.049294,0.053919,0.049364,0.078939,0.061978,0.188652,0.237464,0.205258,0.280126,0.214461,0.200729,0.228854,0.454632,0.330046,0.50454,0.635042,0.486536,0.486838,0.530149,0.649792,0.596898,0.628467,0.64533,0.630446,0.623502,0.681081,0.492474,0.557904,0.0014,0.011287,0.108269,0.140615,0.001115,0.018342,0.158266,0.195568,0.047611,0.003359,0.03521,0.212443,0.063278,0.198257,0.017025,0.252432,0.124943,0.047842,0.683472,0.112612,0.053352,0.141271,0.082861,0.066346,0.084626,0.056261,0.141724,0.169806,0,0,0,0,0,1
2340,0.0,0.84054,0.984196,0.985847,0.59386,0.0,0.0,0.69712,0.620097,0.0,0.0,0.57074,0.215797,0.764215,0.101413,0.0,0.0,0.669126,0.702742,0.0,0.018973,0.454684,0.0,0.0,1.0,0.0,0.0,0.520723,6.9e-05,0.99143,0.000183,6.7e-05,0.564387,0.17178,0.0,0.2689,0.075296,0.985637,0.0,0.570106,8.9e-05,0.755614,0.9263,0.0,0.338429,0.331385,0.315377,0.326049,0.304451,0.274863,0.310487,0.332531,0.3038,0.259609,0.3062,0.321488,0.302421,0.332963,0.234095,0.262545,0.30465,0.306708,0.271728,0.304486,0.000193,0.002852,0.002571,0.00056,0.006767,0.001415,0.000379,0.002105,0.008839,0.001117,0.002911,0.008324,0.00092,0.00579,0.001713,0.011038,0.001102,0.004462,0.005252,0.020311,0.000759,0.013315,0.034407,0.005036,0.000141,0.52194,0.499508,0.530439,0.482007,0.25265,0.518955,0.527062,0.28253,0.526637,0.24187,0.270543,0.203245,0.521337,0.218364,0.310252,0.334798,0.526112,0.52402,0.145341,0.45518,0.525127,0.521717,0.198101,0.000118,0.003691,0.001584,0.000162,0.048993,0.383161,0.071966,0.020831,0.238021,0.00991,0.051173,0.011643,0.121611,0.176379,0.009427,0.012772,0.103297,0.118326,0.00321,0.114491,0.273816,0.305631,0.195375,0.159355,0.334568,0.427519,0.058038,0.014183,0,0,0,0,0,1
2341,0.524067,0.542052,0.491884,0.306844,0.440315,0.702585,0.558176,0.574965,0.401574,0.706296,0.660225,0.66948,0.305957,0.347695,0.251823,0.580277,0.566643,0.414067,0.468052,0.420858,0.402638,0.471007,0.117073,0.001208,0.000609,0.194768,0.467905,0.676362,0.149376,0.001244,0.221479,0.002007,0.001607,0.477574,0.002746,0.550579,0.795243,0.268197,0.483114,0.123908,0.415895,0.444841,0.483244,0.162308,0.043423,0.430919,0.0,0.178107,0.0,0.0,0.434787,0.406447,0.315206,0.405974,0.435364,0.417462,0.331331,0.30941,0.373498,0.368999,0.393608,0.400281,0.440027,0.532064,0.000983,0.001434,0.017866,0.000816,0.001436,0.0087,0.018111,0.023571,0.001546,0.193825,0.029888,0.032773,0.005421,0.002995,0.123033,0.024087,0.008148,0.033658,0.016638,0.026094,0.008379,0.01412,0.055831,0.062442,0.041472,0.0,0.218946,0.0,0.224067,0.273528,0.328816,0.0,0.416208,0.0,0.42218,0.252572,0.264012,0.409387,0.115976,0.280327,0.290537,0.437802,0.353093,0.419697,0.401861,0.507414,0.553833,0.412719,0.001877,0.001888,0.227008,0.203595,0.060843,0.002936,0.069229,0.070142,0.167237,0.007582,0.271668,0.125494,0.051247,0.130831,0.076924,0.008169,0.006975,0.055796,0.027527,0.135476,0.047624,0.072935,0.116936,0.253151,0.18766,0.12178,0.100566,0.069721,0,0,0,0,0,1
2342,0.955183,0.945919,0.941073,0.880539,0.922201,0.918364,0.971292,0.95586,0.927132,0.919748,0.90146,0.554079,0.777438,0.447147,0.705272,0.735349,0.368584,0.408441,0.456436,0.369939,0.412822,0.362755,0.528575,2e-06,0.0,0.00102,0.063502,0.0,0.0,0.0,0.0,0.109666,0.002627,0.009878,0.590904,0.336904,0.453182,0.181655,0.414186,0.290833,0.249154,0.63698,0.5989,0.557408,0.319033,0.310364,0.331132,0.326043,0.33583,0.333457,0.296097,0.311276,0.320137,0.397023,0.313443,0.323038,0.336296,0.228436,0.204204,0.270405,0.330885,0.397695,0.336283,0.33655,0.000247,0.000232,0.000185,0.000328,0.000391,0.010225,0.01621,0.000269,6.2e-05,0.000596,0.021833,0.022225,0.032493,0.025872,0.018117,0.023873,0.003525,0.005431,0.037524,0.00707,0.004,0.006919,0.066174,0.018711,0.013981,0.437332,0.377975,0.471741,0.305365,0.391304,0.37963,0.446334,0.514392,0.242295,0.504249,0.36337,0.408805,0.369677,0.290291,0.36507,0.401592,0.374351,0.280238,0.348106,0.422113,0.421341,0.430164,0.332819,0.001165,0.001512,0.00012,0.02701,0.004836,0.001919,0.125998,0.137084,0.0,0.035606,0.013305,0.010753,0.188122,0.172734,0.028167,0.223699,0.251838,0.195863,0.020457,0.192381,0.156401,0.060425,0.068908,0.054819,0.211326,0.09806,0.051366,0.077904,0,0,0,0,0,1
2343,0.685424,0.577356,0.419383,0.32756,0.368561,0.373595,0.693684,0.608525,0.473106,0.502136,0.595628,0.676936,0.559985,0.774694,0.596278,0.853257,0.812015,0.778866,0.541297,0.910478,0.717023,0.720727,0.559172,0.021457,0.114814,0.013356,0.095081,0.047067,0.011915,0.083439,0.006996,0.004416,0.004581,0.004122,0.008321,0.191165,0.372107,0.075812,0.072622,0.200928,0.011488,0.868463,0.303254,0.446989,0.096228,0.247119,0.029321,0.0,0.0,0.0,0.176763,0.023429,0.0,0.124115,0.138683,0.036413,0.0,0.345988,0.324012,0.175693,0.264376,0.354733,0.365494,0.315377,0.028835,0.027371,0.018648,0.095183,0.055408,0.096329,0.015092,0.005966,0.003846,0.004774,0.022211,0.085736,0.006748,0.007659,0.00282,0.007155,0.023406,0.06061,0.022805,0.038956,0.066343,0.01611,0.003532,0.033906,0.014512,0.116915,0.0,0.070227,0.156356,0.0,0.0,0.0,0.102791,0.0,0.13512,0.137625,0.078189,0.033783,0.194534,0.127494,0.171844,0.267982,0.281367,0.212504,0.203178,0.272813,0.473665,0.463757,0.049162,0.342933,0.030045,0.578449,0.357772,0.258007,0.446511,0.062263,0.330246,0.013726,0.014358,0.317784,0.098577,0.16553,0.011737,0.02559,0.02495,0.052978,0.036649,0.102316,0.073241,0.167535,0.027365,0.085154,0.021175,0.041487,0.332472,0.306913,0,0,0,0,0,1
2344,0.826575,0.843082,0.805944,0.785864,0.854208,0.863394,0.816732,0.829742,0.838491,0.792806,0.905775,0.574111,0.753316,0.499761,0.457332,0.587442,0.484111,0.611001,0.60785,0.435954,0.485457,0.537623,0.537264,0.006206,0.014442,0.018695,0.034955,0.018128,0.007372,0.011491,0.009336,0.009611,0.26879,0.427783,0.146501,0.259226,0.457749,0.468248,0.344238,0.347863,0.146224,0.012555,0.007199,0.011604,0.221289,0.197284,0.239204,0.21915,0.257881,0.281008,0.264904,0.257106,0.301461,0.287757,0.277462,0.268491,0.296214,0.15537,0.187298,0.142195,0.122092,0.113861,0.066331,0.045322,0.001031,0.004229,0.011242,0.001735,0.002735,0.022344,0.013854,0.001408,0.011075,0.012107,0.008476,0.007322,0.007884,0.016894,0.010608,0.008508,0.001236,0.008433,0.160289,0.024298,0.011294,0.045881,0.001461,0.0022,0.003547,0.261295,0.174539,0.234669,0.298264,0.259036,0.242619,0.267613,0.299964,0.351997,0.376532,0.353015,0.35978,0.358696,0.46426,0.521538,0.523014,0.477959,0.750582,0.790705,0.8246,0.807076,0.845623,0.907978,0.019835,0.047839,0.068848,0.125146,0.146423,0.033316,0.125095,0.107305,0.058155,0.030389,0.141189,0.040872,0.046161,0.036707,0.052664,0.029926,0.13413,0.038518,0.015412,0.158462,0.127901,0.176722,0.38285,0.189214,0.012601,0.010687,0.011375,0.015069,0,0,0,1,0,1
2345,0.72075,0.575107,0.916003,0.920031,0.894297,0.842296,0.726647,0.453031,0.76153,0.825693,0.663217,0.152461,0.130394,0.065906,0.102943,0.109134,0.179148,0.284279,0.259285,0.15907,0.277211,0.177063,0.18801,0.333326,0.375682,0.000291,0.000108,0.003635,0.004451,0.499824,0.017376,0.42255,0.715134,0.067961,0.361899,0.234434,0.135082,0.120884,0.143936,0.486207,0.065867,0.009455,0.013672,0.021202,0.275974,0.301845,0.198011,0.37751,0.303786,0.187257,0.382545,0.52406,0.468779,0.380823,0.351962,0.390912,0.366632,0.245508,0.315946,0.316955,0.313992,0.303141,0.317709,0.337881,0.014722,0.023691,0.002159,0.007729,0.01759,0.040509,0.014619,0.001129,0.039329,0.054828,0.041585,0.129303,0.022845,0.14075,0.070071,0.028207,0.015102,0.026884,0.034834,0.027863,0.010828,0.030216,0.003601,0.001535,0.003126,0.310677,0.370605,0.370773,0.414922,0.388207,0.344315,0.460167,0.522186,0.512044,0.516863,0.531736,0.509338,0.510847,0.494688,0.489343,0.514191,0.480296,0.408794,0.431159,0.352668,0.311482,0.49452,0.379294,0.043979,0.182992,0.003483,0.003669,0.008013,0.170935,0.073065,0.091668,0.092413,0.044388,0.063104,0.071275,0.147621,0.246157,0.185154,0.046403,0.068722,0.039051,0.018756,0.033222,0.046124,0.02075,0.160813,0.079952,0.039466,0.034784,0.040892,0.071508,0,0,0,0,0,1
2346,0.529181,0.797585,0.690166,0.803199,0.708499,0.652713,0.669275,0.876911,0.812355,0.796356,0.789017,0.909621,0.708522,0.403207,0.410009,0.25742,0.357299,0.399064,0.386648,0.075957,0.159568,0.121133,0.050127,0.602176,0.138282,0.071907,0.017135,0.032534,0.119458,0.102908,0.03005,0.390154,0.108831,0.1329,0.551339,0.451975,0.377414,0.491544,0.44731,0.524601,0.039141,0.276535,0.047753,0.014388,0.0,0.142641,0.234678,0.2481,0.223402,0.254191,0.237764,0.242037,0.242428,0.242888,0.232668,0.216433,0.235693,0.242558,0.300274,0.284733,0.317565,0.315713,0.317936,0.328669,0.021732,0.006069,0.004087,0.018528,0.003091,0.003138,0.034963,0.00322,0.002153,0.004828,0.009471,0.017404,0.010292,0.001508,0.011033,0.011096,0.017343,0.033876,0.039301,0.038016,0.035976,0.062376,0.008485,0.004591,0.002778,0.422236,0.380513,0.471551,0.440027,0.4288,0.44989,0.516237,0.547683,0.52052,0.55002,0.525329,0.518731,0.500414,0.572587,0.617631,0.540157,0.504809,0.521068,0.621701,0.535885,0.529265,0.475968,0.550523,0.097461,0.012648,0.204413,0.059565,0.090469,0.005716,0.011601,0.075999,0.035711,0.017,0.017971,0.004284,0.011269,0.022721,0.010959,0.021806,0.004342,0.02179,0.032171,0.044363,0.110553,0.028634,0.096604,0.023009,0.031114,0.013948,0.005328,0.00818,0,0,0,0,0,1
2347,0.703788,0.739319,0.758098,0.762952,0.741663,0.711662,0.741278,0.775669,0.788205,0.753557,0.734521,0.780619,0.771494,0.682266,0.756455,0.733864,0.660789,0.641197,0.581893,0.651933,0.692349,0.557711,0.62867,0.004902,0.001671,0.001063,0.002092,0.001699,0.004895,0.001718,0.006332,0.00184,0.000635,0.002499,0.005808,0.001934,0.230136,0.10255,0.003969,0.005091,0.008929,0.434577,0.11752,0.004482,0.188341,0.187436,0.235508,0.296503,0.230541,0.264949,0.342397,0.335403,0.316392,0.356097,0.281797,0.306444,0.306156,0.290897,0.396658,0.348456,0.266408,0.287238,0.367195,0.273323,0.000895,0.001153,0.000872,0.000698,0.012087,0.018076,0.016804,0.017776,0.007684,0.006125,0.000329,0.000646,0.003254,0.002291,0.018024,0.004321,0.001529,0.022099,0.019704,0.000744,0.001112,0.016225,0.025299,0.000748,0.002067,0.327728,0.366342,0.36844,0.433329,0.43572,0.410618,0.405074,0.504078,0.400363,0.491656,0.418915,0.426064,0.401863,0.361995,0.444369,0.398769,0.396601,0.368042,0.535662,0.380253,0.360002,0.401242,0.59823,0.005036,0.004203,0.001594,0.002012,0.001183,0.014702,0.023832,0.025882,0.01945,0.005767,0.014133,0.061831,0.001456,0.006245,0.011367,0.00932,0.012343,0.009004,0.007165,0.013536,0.077577,0.00656,0.026287,0.018293,0.125216,0.159946,0.008348,0.017899,0,0,0,0,0,1
2348,0.529775,0.829469,0.861549,0.849483,0.784797,0.805372,0.57132,0.698951,0.647596,0.833936,0.676651,0.613402,0.565032,0.548989,0.541165,0.539856,0.48854,0.477669,0.644616,0.338869,0.338848,0.518918,0.432978,0.126619,0.01885,0.001043,0.012688,0.067628,0.001449,0.264396,0.003778,0.106443,0.296574,0.209108,0.1424,0.112634,0.110391,0.130988,0.363438,0.088701,0.463931,0.568032,0.710431,0.516472,0.268744,0.276305,0.274286,0.273057,0.265718,0.311324,0.305164,0.224942,0.31016,0.332615,0.336474,0.248978,0.285161,0.311224,0.286066,0.335454,0.331723,0.303102,0.390519,0.305042,0.010436,0.001434,0.002046,0.006409,0.005621,0.00432,0.015242,0.002208,0.012968,0.010645,0.016377,0.018312,0.012327,0.011419,0.014786,0.005027,0.009696,0.020926,0.004835,0.017662,0.039809,0.023497,0.022315,0.008465,0.034636,0.364198,0.462147,0.370596,0.350006,0.326649,0.447088,0.38248,0.467913,0.417098,0.48289,0.521833,0.303328,0.39734,0.376503,0.511438,0.364409,0.349057,0.497726,0.533599,0.445681,0.452619,0.41479,0.463799,0.069863,0.008975,0.003387,0.013559,0.033879,0.132735,0.038133,0.119032,0.125962,0.057617,0.045679,0.034483,0.190168,0.155274,0.031897,0.081759,0.053597,0.089605,0.093255,0.084502,0.053903,0.090323,0.048115,0.162263,0.266982,0.124424,0.09711,0.153637,0,0,0,0,0,1
2349,0.838806,0.336221,0.322697,0.696791,0.641002,0.569346,0.486324,0.314547,0.660452,0.571354,0.593621,0.334562,0.61306,0.271292,0.423686,0.41968,0.247405,0.238453,0.316262,0.239487,0.502557,0.58868,0.432299,0.679739,0.323785,0.195616,0.466331,0.253354,0.254115,0.346889,0.172937,0.241893,0.228175,0.157677,0.285379,0.47992,0.559124,0.30565,0.312942,0.133996,1.0,0.884033,1.0,1.0,0.197009,0.283599,0.216562,0.200412,0.221342,0.20812,0.218651,0.274256,0.26109,0.323333,0.224228,0.251104,0.260496,0.201537,0.287589,0.305318,0.276862,0.28935,0.245164,0.393836,0.009431,0.018433,0.005033,0.016093,0.015063,0.039599,0.012309,0.005299,0.010857,0.030275,0.007236,0.010992,0.010338,0.012546,0.044992,0.0134,0.021253,0.06263,0.027998,0.052515,0.061838,0.104516,0.068946,0.099187,0.356624,0.407894,0.373986,0.331989,0.377962,0.390165,0.368266,0.311776,0.443863,0.369964,0.422067,0.393173,0.436207,0.43411,0.318715,0.384206,0.40165,0.398118,0.432014,0.385288,0.375649,0.37034,0.402037,0.385528,0.079601,0.083179,0.054665,0.118123,0.082747,0.048551,0.223261,0.05635,0.02854,0.056924,0.123109,0.093117,0.021347,0.027786,0.023535,0.056168,0.049905,0.026924,0.076618,0.029577,0.082647,0.095912,0.05222,0.155575,0.085256,0.140139,0.361066,0.100683,0,0,0,0,0,1
2350,0.655488,0.776666,0.728967,0.744801,0.59172,0.644067,0.732138,0.838289,0.629253,0.754611,0.719324,0.798124,0.306605,0.763115,0.62161,0.589123,0.725658,0.753178,0.654764,0.465962,0.561428,0.606121,0.522976,0.159072,0.012437,0.016424,0.014117,0.146861,0.034739,0.026174,0.098557,0.204092,0.038464,0.607157,0.206955,0.6116,0.528213,0.555185,0.226999,0.055107,0.378019,0.200182,0.191024,0.182165,0.173752,0.191728,0.314636,0.245062,0.315713,0.326056,0.340912,0.321619,0.290761,0.313855,0.177798,0.294081,0.318196,0.36644,0.3569,0.502634,0.41011,0.33072,0.357092,0.355322,0.039907,0.008014,0.047774,0.00549,0.002215,0.012756,0.026767,0.012874,0.001309,0.01466,0.011563,0.063671,0.001092,0.032305,0.039247,0.069393,0.210658,0.033049,0.020707,0.088477,0.057817,0.0168,0.005433,0.134268,0.042943,0.252706,0.220299,0.383253,0.366848,0.386686,0.323918,0.437276,0.496746,0.53877,0.608069,0.698034,0.602232,0.620829,0.555757,0.585838,0.601897,0.562109,0.566682,0.597166,0.574465,0.537551,0.479334,0.52562,0.219683,0.054265,0.05052,0.039349,0.079322,0.019394,0.048811,0.113626,0.075575,0.029174,0.110165,0.110516,0.196167,0.296579,0.06961,0.056841,0.048281,0.250058,0.194977,0.028885,0.183948,0.18198,0.042198,0.312867,0.138081,0.215048,0.270993,0.160126,0,0,0,0,0,1
2351,0.701632,0.518341,0.499738,0.507309,0.576723,0.244373,0.741923,0.576148,0.634102,0.316262,0.329565,0.650149,0.568209,0.411107,0.513686,0.258382,0.694592,0.387603,0.156315,0.334898,0.096414,0.088446,0.110187,0.395805,0.877214,0.293568,0.163404,0.293184,0.051828,0.916693,0.043705,0.380974,0.775878,0.479006,0.33117,0.359559,0.602566,0.371949,0.468178,0.523347,0.035681,0.077999,0.314275,0.015681,0.276226,0.194271,0.398368,0.296331,0.372399,0.402257,0.296216,0.329006,0.297581,0.374879,0.318138,0.349211,0.291536,0.314092,0.394897,0.282221,0.286289,0.415921,0.290501,0.283788,0.003151,0.01895,0.01061,0.005023,0.013285,0.008245,0.008698,0.001425,0.014222,0.004816,0.014731,0.007224,0.003762,0.014134,0.009795,0.019343,0.000991,0.008184,0.040158,0.014441,0.001361,0.018473,0.006562,0.006857,0.001653,0.535111,0.332052,0.54683,0.422958,0.469612,0.438439,0.552549,0.536025,0.558959,0.523204,0.490484,0.527775,0.45835,0.500914,0.404875,0.516676,0.455186,0.554846,0.419184,0.514754,0.44983,0.522559,0.456533,0.013882,0.02991,0.084384,0.023669,0.042575,0.032645,0.070344,0.073122,0.02238,0.010661,0.046538,0.051358,0.056029,0.009861,0.003407,0.012766,0.029383,0.105303,0.003445,0.0875,0.057112,0.024443,0.071273,0.032492,0.041596,0.050808,0.019864,0.010667,0,0,0,0,0,1
2352,0.697012,0.76071,0.797416,0.85869,0.720807,0.810469,0.620843,0.729764,0.577979,0.629294,0.612056,0.340129,0.782044,0.553302,0.490625,0.344903,0.182944,0.26862,0.371445,0.135289,0.121948,0.130489,0.123602,0.15716,0.08688,0.068415,0.049448,0.23178,0.133343,0.236266,0.242064,0.374043,0.243711,0.261916,0.341453,0.311707,0.554021,0.318185,0.069878,0.004101,0.020169,0.020897,0.482574,0.01006,0.325467,0.305735,0.266131,0.332494,0.341975,0.282441,0.370935,0.320064,0.369848,0.331838,0.377347,0.375591,0.398116,0.303958,0.314596,0.294977,0.283104,0.34721,0.333249,0.316974,0.023958,0.025474,0.011074,0.026287,0.005605,0.00401,0.009544,0.008922,0.021243,0.026922,0.010027,0.012963,0.011558,0.018638,0.015809,0.014897,0.010353,0.020547,0.012251,0.009512,0.008533,0.019441,0.036314,0.00456,0.007477,0.403899,0.452991,0.407948,0.451254,0.362434,0.395089,0.425765,0.381458,0.330124,0.366034,0.456292,0.496572,0.498505,0.289476,0.357626,0.340787,0.319335,0.432206,0.377858,0.367299,0.393938,0.452565,0.43438,0.061927,0.04036,0.027757,0.032625,0.02884,0.035303,0.039284,0.091049,0.029055,0.049901,0.127009,0.104268,0.097932,0.107005,0.134561,0.078537,0.101112,0.118782,0.085291,0.058779,0.060609,0.064326,0.075684,0.131727,0.154309,0.14097,0.023692,0.04493,0,0,0,0,0,1
2353,0.88242,0.936123,0.960269,0.974336,0.987856,0.987052,0.72745,0.771255,0.936046,0.941108,0.905651,0.726446,0.838922,0.563701,0.799454,0.818148,0.460175,0.406007,0.315802,0.46514,0.449437,0.474625,0.351261,0.065207,0.00117,0.000921,0.001197,0.000632,0.005553,0.059145,0.005476,0.145522,0.1246,0.071875,0.25577,0.026508,0.616493,0.5364,0.530668,0.35541,0.214047,0.541973,0.389441,0.254329,0.332607,0.331508,0.339745,0.336122,0.360999,0.34244,0.305833,0.325901,0.34211,0.332205,0.326124,0.338099,0.346882,0.354214,0.342203,0.329193,0.295102,0.371687,0.331968,0.332672,0.000519,0.000613,0.000446,0.00237,0.004342,0.002791,0.001903,0.000372,0.018319,0.009951,0.021709,0.005821,0.027047,0.016235,0.007348,0.004831,0.000114,0.021031,0.010797,0.001096,0.000902,0.019379,0.0174,0.009522,0.030675,0.517942,0.547873,0.420708,0.480663,0.515622,0.520614,0.412915,0.441756,0.439834,0.462756,0.465088,0.481132,0.493496,0.438017,0.408145,0.47239,0.483968,0.417673,0.32495,0.432404,0.432837,0.483828,0.43197,0.001588,0.0014,0.000562,0.00214,0.001927,0.027487,0.014942,0.01674,0.005263,0.030579,0.025719,0.04339,0.045937,0.040474,0.007169,0.088261,0.046143,0.01979,0.001641,0.076277,0.151572,0.001768,0.119867,0.017295,0.165232,0.120726,0.046072,0.056948,0,0,0,0,0,1
2354,0.462271,0.503735,0.709682,0.77636,0.649066,0.579123,0.608505,0.678504,0.671604,0.680218,0.524678,0.532229,0.412529,0.622596,0.424899,0.364748,0.477655,0.687149,0.722086,0.425984,0.563328,0.484357,0.044621,0.442964,0.586012,0.219986,0.066734,0.132796,0.01087,0.329897,0.237858,0.997895,0.936451,0.883297,0.475811,0.748343,0.408367,0.352921,0.630743,0.553808,0.072575,0.911568,0.985446,0.001009,0.276363,0.297833,0.287871,0.291774,0.332018,0.355738,0.369862,0.370444,0.359813,0.376216,0.35011,0.350455,0.357412,0.36897,0.36437,0.336007,0.311633,0.338401,0.341563,0.348004,0.126336,0.047308,0.159463,0.105538,0.004804,0.014543,0.00665,0.123102,0.006117,0.008453,0.004526,0.009053,0.00948,0.009606,0.01993,0.012576,0.01255,0.014996,0.00344,0.010357,0.034687,0.00768,0.034427,0.005482,0.000868,0.2152,0.421704,0.355584,0.559944,0.389312,0.214848,0.567643,0.554916,0.528607,0.560143,0.54451,0.563518,0.552772,0.556076,0.494422,0.524505,0.540431,0.539095,0.535322,0.499051,0.489101,0.54431,0.69857,0.894001,0.329436,0.051045,0.005047,0.014281,0.04452,0.075232,0.039398,0.57264,0.080683,0.018359,0.025995,0.020548,0.024435,0.055197,0.035361,0.039656,0.056043,0.040915,0.023976,0.010367,0.034045,0.024176,0.019156,0.811858,0.629973,0.008866,0.00324,0,0,0,0,0,1
2355,0.508435,0.552209,0.491615,0.467821,0.375503,0.315597,0.508599,0.521433,0.414464,0.367419,0.424439,0.253066,0.735031,0.287524,0.750787,0.588828,0.080704,0.22662,0.624697,0.056772,0.158122,0.175563,0.516798,0.008319,0.038005,0.319167,0.001888,0.002787,0.056193,0.218408,0.006468,0.546443,0.597386,0.259107,0.095762,0.533608,0.475161,0.564892,0.044061,0.107269,0.395383,0.14682,0.915957,0.790732,0.090566,0.031339,0.088014,0.217028,0.143296,0.224633,0.295885,0.191554,0.034818,0.329243,0.341671,0.291457,0.0,0.227996,0.28327,0.333772,0.167526,0.331601,0.292938,0.298925,0.005437,0.032118,0.002181,0.006524,0.13096,0.001078,0.044306,0.003353,0.067169,0.015352,0.036647,0.14699,0.005581,0.012897,0.005722,0.002108,0.003823,0.006766,0.003484,0.00481,0.15082,0.02016,0.087553,0.012511,0.03609,0.0,0.0,0.0,0.0,0.0,0.0,0.185714,0.234255,0.395816,0.412762,0.443045,0.366764,0.0,0.386886,0.4531,0.430118,0.028114,0.509692,0.465229,0.453193,0.251307,0.501113,0.514919,0.023622,0.08993,0.326923,0.010027,0.005752,0.358051,0.00366,0.462275,0.214207,0.952742,0.21563,0.591142,0.188054,1.0,0.007935,0.060132,0.089525,0.02814,0.016446,0.062563,0.018681,0.040979,0.038309,0.058278,0.0398,0.045022,0.089261,0.164428,0,0,0,0,0,1
2356,0.702753,0.643922,0.664477,0.575605,0.756774,0.992466,0.698906,0.715519,0.730241,0.939807,0.720999,0.601088,0.651952,0.619874,0.545333,0.520627,0.54589,0.4379,0.454971,0.535803,0.631647,0.546211,0.52683,0.305099,0.144726,0.22424,0.373941,0.121545,0.078906,0.250844,0.171644,0.340022,0.220752,0.229362,0.387413,0.132739,0.33443,0.12791,0.621726,0.705052,0.510065,0.625242,0.700154,0.63892,0.285437,0.315779,0.351509,0.289546,0.312851,0.369238,0.337638,0.29631,0.287142,0.319895,0.363781,0.309574,0.294752,0.256289,0.263159,0.280356,0.253054,0.298512,0.29557,0.245332,0.002091,0.00286,0.004199,0.0012,0.1523,0.008804,0.116047,0.004683,0.176459,0.017182,0.096698,0.003488,0.005258,0.169052,0.00527,0.128428,0.001683,0.096282,0.04608,0.090564,0.021744,0.362721,0.028004,0.006182,0.009925,0.440798,0.305088,0.444319,0.378076,0.329608,0.470923,0.441858,0.429291,0.409306,0.422945,0.364928,0.345946,0.328195,0.271466,0.330849,0.312768,0.360747,0.455246,0.403803,0.370875,0.362911,0.395452,0.392512,0.02423,0.034337,0.11757,0.132172,0.082367,0.066804,0.112239,0.062687,0.044586,0.05996,0.056012,0.059628,0.079421,0.066087,0.126111,0.030316,0.107862,0.065165,0.022957,0.122126,0.074432,0.064737,0.096651,0.120848,0.133648,0.155786,0.095942,0.064538,0,0,0,0,0,1
