,attr2,attr3,attr4,attr7,attr8,attr14,attr21,attr23,attr27,attr28,attr30,attr33,attr35,attr41,attr43,attr44,attr46,attr49,attr51,attr58,attr60,attr64,attr65,attr66,attr70,attr72,attr74,attr76,attr77,attr78,attr81,attr83,attr85,attr88,attr90,attr91,attr92,attr94,attr95,attr96,attr97,attr99,attr102,attr103,attr105,attr107,attr108,attr110,attr114,attr116,attr117,attr118,attr121,attr123,attr124,attr125,attr128,attr140,attr141,attr142,attr143,attr144,attr146,attr147,attr150,attr151,attr159,attr160,attr162,attr165,attr166,attr167,attr168,attr170,attr171,attr174,attr177,attr178,attr182,attr186,attr187,attr189,attr190,attr191,attr192,attr193,attr195,attr197,attr199,attr201,attr202,attr210,attr211,attr212,attr216,attr218,attr220,attr222,attr223,attr224,attr227,attr232,attr234,attr236,attr237,attr238,attr239,attr241,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr255,attr257,attr260,attr261,attr263,attr268,attr270,attr271,attr272,attr274,attr276,attr280,attr282,attr285,attr286,attr287,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1692,0.939034,0.769772,0.815614,0.965719,0.788137,0.967999,0.963158,0.401003,0.824993,0.936072,0.661451,0.652385,0.652282,0.528598,0.296593,0.306674,0.346974,0.229513,0.105996,0.333922,0.188605,0.467451,0.1094,0.091876,2.8e-05,0.116708,0.148122,0.258373,0.004822,0.070036,0.145155,0.11883,0.061283,0.03849,0.03842,0.029837,0.107987,0.08729,0.122239,0.159776,0.153322,0.332435,0.501996,0.455535,0.31618,0.6457,0.759246,0.647353,0.789198,0.874609,0.795789,0.384554,0.81083,0.767689,0.787208,0.495597,0.478032,0.414465,0.412174,0.374952,0.378964,0.396571,0.404698,0.378471,0.098635,0.10983,0.319999,0.129432,0.144519,0.110577,0.290852,0.051228,0.000279,0.186073,0.190106,0.206088,0.112235,0.206468,0.061801,0.007667,0.008301,0.008581,0.007098,0.007795,0.010965,0.004207,0.008387,0.479569,0.599112,0.544373,0.491244,0.487039,0.612487,0.804605,0.511641,0.576713,0.805142,0.893317,0.581902,0.492452,0.74697,0.696905,0.670212,0.693975,0.66604,0.625716,0.50123,0.549427,0.015717,0.120242,0.124214,0.161967,0.02591,0.000565,0.1598,0.197205,0.280307,0.175774,0.082432,0.138318,0.167077,0.143408,0.139487,0.228029,0.218553,0.129182,0.345252,0.052322,0.035561,0.036071,0.023182,0,0,1,0,0,0
1693,0.857862,0.756166,0.953371,0.549031,0.578029,0.544418,0.506543,0.509875,0.525426,0.409561,0.475846,0.465271,0.373925,0.462478,0.526152,0.544503,0.513273,0.586169,0.239885,0.081858,0.292097,0.096289,0.070727,0.074661,0.089138,0.10059,0.068977,0.087982,0.094963,0.128466,0.096768,0.150056,0.113659,0.268113,0.208532,0.12293,0.238334,0.15765,0.167042,0.24512,0.088879,0.314396,0.285508,0.281722,0.305631,0.784575,1.0,0.428237,1.0,0.510466,0.481968,0.308381,0.875309,0.340734,0.415274,0.315988,0.632085,0.33834,0.312716,0.440706,0.38882,0.356756,0.417229,0.437743,0.455042,0.000267,0.332778,0.010477,0.317992,0.158679,0.123063,0.006755,0.005094,0.341173,0.152842,0.028261,0.367388,0.093278,0.013125,0.025431,0.008012,0.030971,0.039198,0.193473,0.089749,0.038226,0.009995,0.582338,0.467045,0.478619,0.643127,0.745415,0.655629,0.574935,0.726606,0.622819,0.616132,0.696502,0.727814,0.685442,0.644245,0.895587,0.758991,0.675031,0.743402,0.771907,0.811035,0.712717,0.020135,0.014336,0.000832,0.031608,0.398525,0.106824,0.161718,0.055763,0.085093,0.096206,0.117127,0.10582,0.059219,0.057776,0.116878,0.031897,0.109796,0.054792,0.098684,0.157715,0.207657,0.152385,0.101212,0,0,1,0,0,0
1694,0.534059,0.667819,0.637304,0.329602,0.326267,0.318112,0.401274,0.262536,0.542622,0.304143,0.431674,0.593644,0.309207,0.501679,0.59194,0.673388,0.870522,0.703956,0.095674,0.210338,0.211723,0.201882,0.1732,0.291877,0.245057,0.151469,0.145501,0.144528,0.246687,0.182025,0.123889,0.172465,0.130906,0.066015,0.182061,0.12517,0.037688,0.099699,0.007205,0.062505,0.197661,0.704465,0.354561,0.357167,0.494801,0.646879,0.57332,0.440137,0.500617,0.46749,0.516289,0.527565,0.423374,0.347106,0.245898,0.500576,0.376879,0.428519,0.333793,0.343697,0.321379,0.335412,0.28668,0.28358,0.064606,0.140859,0.160175,0.071085,0.296489,0.221588,0.334467,0.20842,0.128971,0.054343,0.225921,0.192929,0.055685,0.116603,0.118421,0.00133,0.037833,0.135844,0.016328,0.009431,0.005161,0.000708,0.023153,0.508812,0.839898,0.887502,0.834038,0.567286,0.568002,0.580459,0.790705,0.674327,0.572374,0.776056,0.729983,0.479032,0.612509,0.842727,0.627114,0.842235,0.764392,0.720959,0.932009,0.591105,0.220011,0.257757,0.189598,0.103852,0.250485,0.257691,0.324413,0.323968,0.184965,0.318155,0.294962,0.207041,0.284766,0.342436,0.215896,0.117626,0.237395,0.312009,0.127052,0.163894,0.120269,0.250415,0.180887,0,0,1,0,0,0
1695,0.545334,0.566774,0.635283,0.555546,0.550646,0.654721,0.705118,0.579726,0.742511,0.751697,0.518477,0.768842,0.689615,0.639194,0.778813,0.758821,0.275004,0.700962,0.184036,0.102536,0.336813,0.397898,0.408608,0.599424,0.110609,0.623376,0.647944,0.111711,0.206952,0.418807,0.302032,0.15261,0.091501,0.348779,0.664575,0.362217,0.107465,0.779681,0.192434,0.60455,0.354896,0.431632,0.602257,0.6281,0.51749,0.506406,0.445103,0.670542,0.457064,0.537908,0.632654,0.740322,0.440014,0.532435,0.53323,0.706502,0.498374,0.706488,0.582092,0.648971,0.47118,0.424492,0.701276,0.618512,0.022231,0.032077,0.046558,0.043934,0.059569,0.073637,0.080934,0.079101,0.03737,0.103241,0.114728,0.107636,0.082946,0.048348,0.155277,0.040676,0.073808,0.156747,0.078429,0.140062,0.101399,0.036124,0.125765,0.943024,0.911288,0.957215,0.941056,1.0,0.773573,0.667662,0.955068,0.951244,0.652744,0.943304,1.0,1.0,0.589584,0.937176,0.618749,0.900854,0.87566,0.929538,0.948157,0.814043,0.220995,0.296264,0.091435,0.119282,0.138576,0.061351,0.256386,0.686286,0.300811,0.289253,0.313378,0.41162,0.49845,0.524892,0.545602,0.116079,0.467849,0.21646,0.202965,0.391238,0.561283,0.386951,0.285909,0,0,1,0,0,0
1696,0.532821,0.609481,0.558874,0.452652,0.483523,0.393174,0.471288,0.599211,0.490036,0.547722,0.667087,0.306364,0.574444,0.094806,0.580382,0.637107,0.725954,0.105827,0.220883,0.10585,0.137511,0.180403,0.145167,0.143487,0.205063,0.215741,0.224324,0.397731,0.145662,0.207923,0.190201,0.593288,0.442849,0.112675,0.260308,0.553484,1.0,0.337413,0.162054,0.466974,0.450196,0.662654,0.743525,0.649294,0.399211,0.719808,0.733429,0.811447,0.851523,0.802682,0.732154,0.602291,0.824945,0.734685,0.681783,0.524321,0.798957,0.303909,0.550768,0.547257,0.470336,0.383333,0.349479,0.272147,0.149965,0.119909,0.120535,0.146002,0.0943,0.12615,0.162291,0.138993,0.083854,0.175715,0.152055,0.058356,0.167892,0.130257,0.030907,0.079861,0.096534,0.014357,0.089889,0.139761,0.156505,0.066466,0.075857,0.548209,0.696882,0.616311,0.511026,0.725801,0.905395,0.808966,0.747014,0.773819,0.882269,0.65346,0.811538,0.858774,0.923186,0.751387,0.989019,0.744353,0.492027,0.626241,0.747931,0.836084,0.235521,0.309017,0.200265,0.254493,0.429414,0.661311,0.197993,0.293068,0.131977,0.286501,0.184259,0.138789,0.179474,0.20825,0.336559,0.406683,0.149998,0.214116,0.545893,0.200302,0.605119,0.212368,0.453238,0,0,1,0,0,0
1697,0.549236,0.557413,0.398977,0.484561,0.581873,0.641897,0.693227,0.433061,0.414336,0.51709,0.187105,0.502264,0.560259,0.674254,0.498925,0.611403,0.723083,0.603834,0.280561,0.414736,0.380514,0.170771,0.39971,0.368381,0.099907,0.456583,0.447849,0.378739,0.294519,0.840072,0.621121,0.478593,0.560053,0.287471,0.483559,0.424621,0.129004,0.201803,0.483605,0.389553,0.437405,0.324492,0.413944,0.47677,0.364294,0.399863,0.518148,0.442503,0.394177,0.379877,0.31177,0.129897,0.355631,0.36751,0.341289,0.241557,0.312346,0.317236,0.270398,0.269438,0.300069,0.344835,0.290905,0.356598,0.109391,0.105862,0.080782,0.042977,0.052778,0.03873,0.106056,0.027619,0.024995,0.089869,0.083036,0.10328,0.020803,0.077445,0.103154,0.001929,0.021062,0.04674,0.002667,0.00459,0.006174,0.035769,0.088139,0.969796,0.882492,0.924125,0.848922,0.94298,0.921822,0.78423,0.981381,0.806607,0.745136,0.685666,0.806473,0.833646,0.757101,0.553386,0.564558,0.632917,0.618838,0.601651,0.678901,0.623345,0.305192,0.156855,0.1864,0.176736,0.216917,0.170723,0.324713,0.387202,0.304215,0.181294,0.239205,0.231098,0.26189,0.172275,0.165805,0.387825,0.619254,0.286208,0.143156,0.163639,0.227375,0.133335,0.166686,0,0,1,0,0,0
1698,0.657655,0.485261,0.457371,0.271265,0.478652,0.55288,0.572028,0.705238,0.348212,0.389973,0.697742,0.571617,0.496992,0.505633,0.566399,0.571576,0.523403,0.460967,0.184947,0.0793,0.169823,0.424939,0.188275,0.326291,0.319606,0.095806,0.123491,0.94639,0.587023,0.07324,0.096991,0.070546,0.172174,0.168942,0.129983,0.130141,0.197698,0.232398,0.204133,0.178515,0.192804,0.401454,0.785693,0.57356,0.526872,0.412723,0.708765,0.495089,0.39048,0.513711,0.388196,0.416385,0.576303,0.61511,0.533121,0.489074,0.62238,0.808724,0.77022,0.768615,0.792627,0.824595,0.81406,0.820254,0.16771,0.334015,0.044679,0.052261,0.027342,0.159717,0.066801,0.050035,0.070148,0.02308,0.066572,0.103718,0.076254,0.044639,0.078509,0.130671,0.107128,0.105718,0.140481,0.164695,0.16596,0.175737,0.153034,0.760467,0.784174,0.795871,0.745862,0.617016,0.610854,0.931316,0.626163,0.735787,0.885322,0.742206,0.679113,0.722614,0.933284,0.89164,0.849023,0.818125,0.806439,0.793478,0.853898,0.792942,0.180941,0.135789,0.121994,0.227869,0.16106,0.177792,0.519919,0.153174,0.145406,0.369671,0.133918,0.174692,0.119224,0.131678,0.59165,0.631627,0.227247,0.095734,0.052073,0.107835,0.088613,0.071077,0.074008,0,0,1,0,0,0
1699,0.507174,0.451609,0.445299,0.365242,0.468229,0.357262,0.408461,0.553946,0.52564,0.481576,0.558472,0.564411,0.518672,0.414823,0.491292,0.541343,0.423898,0.330527,0.215952,0.15505,0.070027,0.155911,0.202689,0.163209,0.143896,0.142904,0.163664,0.144705,0.212776,0.160946,0.184326,0.146406,0.19503,0.273337,0.164934,0.34609,0.166226,0.285195,0.27283,0.213193,0.171319,0.183573,0.102016,0.058594,0.187401,0.333375,0.574033,0.08369,0.408649,0.476344,0.130165,0.152332,0.335775,0.543134,0.196139,0.19906,0.429568,0.45537,0.233656,0.354294,0.656763,0.375473,0.335041,0.279122,0.570719,0.001199,0.001209,0.015193,0.023837,0.387732,0.028343,0.028155,0.021156,0.043733,0.128032,0.024988,0.188824,0.561784,0.112402,0.918252,0.01598,0.192479,0.030959,0.1172,0.41224,0.267845,0.194246,0.834317,0.0,0.0,0.031043,0.182423,0.827764,0.75416,0.0,0.884807,0.819277,0.313529,0.14542,0.613571,0.630614,0.819277,0.607119,0.588679,0.012871,0.690363,0.85042,0.587806,1.0,1.0,0.003009,0.003876,1.0,0.797055,0.113525,1.0,0.00357,0.163094,0.673047,1.0,0.132684,0.170117,1.0,1.0,0.145588,0.328064,0.491162,0.300157,1.0,1.0,0.644052,0,0,1,0,0,0
1700,0.348543,0.606348,0.474314,0.376787,0.395248,0.408457,0.329592,0.541807,0.389112,0.297984,0.432907,0.465546,0.345688,0.341272,0.219306,0.242739,0.645376,0.240906,0.797687,1.0,0.243299,0.944688,1.0,0.262638,0.322432,1.0,0.459415,0.346966,0.300268,0.897678,0.601451,0.380414,0.915301,0.481499,0.318495,0.430589,0.398241,0.456171,0.290098,0.272105,0.297895,0.750069,0.785734,0.655885,0.74594,0.477867,0.646955,0.664492,0.512112,0.719074,0.657346,0.82799,0.53559,0.683525,0.669657,0.780871,0.462209,0.76939,0.46262,0.474698,0.683765,0.800206,0.792469,0.679568,0.110154,0.127602,0.075709,0.225537,0.194231,0.168819,0.093766,0.308172,0.270691,0.145143,0.021606,0.278804,0.090165,0.01929,0.176202,0.148224,0.102877,0.117911,0.193849,0.166413,0.15339,0.218788,0.165187,0.680981,0.844617,0.811561,0.770789,0.724626,0.743324,0.558273,0.716698,0.740707,1.0,0.867966,0.703927,0.616904,1.0,0.746276,0.881933,0.895308,0.716228,0.700964,0.624486,0.897645,0.432317,0.156809,0.107156,0.136874,0.34909,0.199259,0.431749,0.187635,0.123023,0.607875,0.294538,0.252377,0.413791,0.384688,0.147767,0.19039,0.271514,0.133719,0.25914,0.624978,0.288172,0.167598,0.234934,0,0,1,0,0,0
1701,0.237794,0.350344,0.417963,0.0,0.43536,0.024218,0.300872,0.543342,0.638512,0.540091,0.559733,0.62749,0.482374,0.642257,0.49556,0.505033,0.508289,0.504153,0.522796,0.280326,0.106906,0.309214,0.247003,0.10433,0.338711,0.00748,0.005943,0.043777,0.17894,0.008317,0.076613,0.099751,0.336306,0.280692,0.380261,0.339025,0.046666,0.033588,0.024905,0.026958,0.03003,0.372302,0.261133,0.455839,0.658983,0.396151,0.448954,0.507734,0.395832,0.414742,0.42902,0.331917,0.223065,0.24406,0.262331,0.251423,0.137836,0.286398,0.131765,0.11597,0.134285,0.150298,0.169419,0.163537,0.053678,0.061399,0.063862,0.130583,0.022589,0.027435,0.02298,0.049194,0.043067,0.028057,0.033878,0.01135,0.000826,0.001072,0.076563,0.163769,0.021491,0.051504,0.012597,0.004427,0.006512,0.011179,0.007714,0.568698,0.613396,0.516695,0.388735,0.316733,0.505352,0.587702,0.360306,0.247028,0.288612,0.161694,0.150268,0.139623,0.094108,0.176601,0.21211,0.140499,0.277127,0.284468,0.102941,0.110128,0.106527,0.088316,0.07715,0.30137,0.105669,0.033401,0.188749,0.097083,0.150487,0.137586,0.152711,0.08155,0.337711,0.25429,0.122283,0.038011,0.005456,0.005884,0.031075,0.1577,0.060669,0.336895,0.291875,0,0,1,0,0,0
1702,0.510224,0.571123,0.603032,0.569252,0.461101,0.62345,0.661573,0.191521,0.600894,0.564243,0.520962,0.70674,0.603186,0.850736,0.746553,0.861118,0.866811,0.814785,0.357475,0.322771,0.347092,0.191621,0.174748,0.411108,0.221482,0.397185,0.463648,0.395925,0.200677,0.363103,0.320125,0.36249,0.250417,0.052655,0.053706,0.114818,0.205345,0.051569,0.050877,0.083265,0.065988,0.571214,0.604733,0.587236,0.55847,0.50083,0.524609,0.539986,0.385727,0.484314,0.548724,0.4612,0.443909,0.739348,0.537318,0.447167,0.481043,0.436324,0.542058,0.477126,0.453237,0.441303,0.489774,0.48677,0.047609,0.040559,0.052645,0.042575,0.072783,0.036895,0.039424,0.040982,0.034145,0.045573,0.015727,0.05061,0.058136,0.017812,0.027106,0.011815,0.01668,0.01712,0.024269,0.010407,0.016149,0.012678,0.02723,0.858327,0.814345,0.847602,0.804303,0.789095,0.692085,0.570842,0.858774,0.714775,0.303901,0.613963,0.812232,0.769928,0.734713,0.559693,0.788703,0.743671,0.827585,0.824577,0.680365,0.869543,0.136768,0.146806,0.144897,0.144461,0.279196,0.210792,0.076997,0.126662,0.153422,0.137157,0.37836,0.361209,0.574844,0.999728,0.737374,0.212802,0.113106,0.44601,0.109304,0.245858,0.128987,0.05385,0.098382,0,0,1,0,0,0
1703,0.460634,0.626734,0.67636,0.388209,0.442747,0.483006,0.630263,0.658873,0.741225,0.774905,0.780201,0.858838,0.729651,0.721827,0.564565,0.63205,0.604362,0.584635,0.063989,0.1047,0.029133,0.159279,0.093174,0.04675,0.232048,0.142492,0.249395,0.195863,0.034144,0.098674,0.326215,0.147328,0.030021,0.070844,0.0336,0.034018,0.032765,0.046945,0.037858,0.062255,0.069936,0.334266,0.451866,0.435473,0.372757,0.41692,0.438477,0.459726,0.448066,0.422161,0.429829,0.368066,0.372449,0.396674,0.326694,0.330007,0.288292,0.365048,0.409273,0.387291,0.435405,0.430878,0.420302,0.519842,0.007027,0.006874,0.008171,0.012557,0.027883,0.012806,0.022175,0.029795,0.018662,0.009684,0.02837,0.014838,0.011458,0.025304,0.00291,0.031641,0.009449,0.035889,0.012905,0.029684,0.00408,0.002743,0.02339,0.672593,0.92757,0.890656,0.830616,0.822061,0.873591,0.954934,0.877483,0.922224,0.81061,1.0,1.0,1.0,0.74915,0.969382,0.717861,1.0,1.0,0.95736,0.89107,0.650374,0.087153,0.088863,0.073597,0.072004,0.111977,0.132824,0.108269,0.064299,0.066076,0.156093,0.098375,0.137733,0.141693,0.596882,0.055511,0.163073,0.108707,0.759005,0.031479,0.067294,0.032213,0.034698,0.045268,0,0,1,1,0,0
1704,0.491499,0.587752,0.471391,0.526673,0.444605,0.567993,0.545991,0.439817,0.426973,0.478813,0.635536,0.507264,0.256869,0.389385,0.313745,0.433938,0.160629,0.486998,0.235228,0.19045,0.611848,0.281342,0.235516,0.261722,0.191711,0.336078,1.0,0.293825,0.261905,0.564207,1.0,0.522756,0.490195,0.401159,0.758079,0.58811,0.260305,0.115245,0.222938,0.243921,0.906878,0.438114,0.468957,0.44321,0.477359,0.471516,0.451893,0.462682,0.339925,0.330165,0.443971,0.48059,0.270123,0.347524,0.359012,0.489781,0.316914,0.315466,0.348519,0.342798,0.36013,0.434115,0.290844,0.301872,0.049243,0.070992,0.075694,0.064051,0.016007,0.016059,0.067156,0.043745,0.079251,0.007205,0.017036,0.100561,0.011789,0.027702,0.265935,0.098027,0.076825,0.022941,0.006206,0.000698,0.016088,0.055193,0.013035,0.691839,0.901268,0.69374,0.732779,0.735373,0.697352,0.620169,0.766752,0.590009,0.688361,0.628321,0.694444,0.750906,0.784957,0.504104,0.560577,0.566537,0.539363,0.503109,0.428543,0.480978,0.146706,0.215788,0.49955,0.167913,0.231429,0.122555,0.215788,0.139458,0.154192,0.278312,0.210604,0.232335,0.050465,0.309783,0.130693,0.209553,0.140034,0.289983,0.323512,0.025692,0.128703,0.235189,0.085372,0,0,1,0,0,0
1705,0.724718,0.792909,0.873101,0.90177,0.761193,0.820809,0.699751,0.751973,0.648026,0.6103,0.688811,0.445893,0.426929,0.623415,0.623808,0.584183,0.578825,0.574531,0.177764,0.158829,0.154406,0.387262,0.227166,0.233112,0.279598,0.145576,0.107085,0.208671,0.228813,0.276278,0.173137,0.121228,0.250837,0.093316,0.152366,0.166497,0.305786,0.150293,0.155267,0.155947,0.134631,0.269417,0.375178,0.380672,0.364198,0.352133,0.493573,0.505631,0.384479,0.54989,0.610473,0.260247,0.521379,0.479561,0.612723,1.0,0.590617,0.631296,0.825425,0.857099,0.877291,0.826337,0.688923,0.575165,0.042439,0.030902,0.306484,0.115271,0.572887,0.0858,0.141349,0.305868,0.136428,0.092736,0.124181,0.741881,0.120286,0.79444,1.0,0.072504,0.125858,0.506989,0.239792,0.262162,0.128124,0.121143,0.069571,1.0,0.790537,0.866154,0.92634,0.95698,0.858383,0.930645,0.843879,0.948112,0.829632,0.889806,0.697084,0.640432,0.690542,0.843241,0.770677,0.757448,0.680365,0.617742,0.777677,0.734266,0.163016,0.365788,0.318639,0.319118,0.250606,0.560991,0.262725,0.181246,0.323381,0.445986,0.220176,0.125692,0.179303,0.158288,0.227837,0.61388,0.176358,0.611914,0.282086,0.388365,0.12928,0.131587,0.120906,0,0,1,0,0,0
1706,0.17095,0.483805,0.640676,0.679198,0.147971,0.352504,0.264516,0.099154,0.54329,0.443037,0.089123,0.248482,0.178633,0.631288,0.211741,0.358599,0.58224,0.711959,0.292322,0.251677,0.199554,0.169251,0.176103,0.42977,0.29687,0.173193,0.218083,0.315653,0.66081,0.181464,0.361205,0.499433,0.192633,0.036017,0.105875,0.129904,0.344682,0.14638,0.060381,0.018511,0.048289,0.21725,0.784465,0.711584,0.733772,0.229074,0.565418,0.718155,0.283368,0.59238,0.508073,0.721763,0.281653,0.310048,0.516413,0.730823,0.273182,0.414348,0.289424,0.408841,0.426036,0.427702,0.478786,0.48727,0.306115,0.095364,0.097574,0.119907,0.01355,0.150518,0.151,0.148051,0.238554,0.016509,0.060308,0.131424,0.019166,0.050438,0.204857,0.005682,0.015878,0.035853,0.040134,0.126563,0.073195,0.004197,0.03926,0.665582,0.771829,0.970332,0.987341,0.721272,0.521974,0.41802,0.810476,0.500246,0.680835,0.721115,0.833143,0.758577,0.519324,0.452776,0.567118,0.480251,0.715781,0.808676,0.550221,0.443773,0.134951,0.291858,0.121719,0.115445,0.159613,0.158069,0.091146,0.324554,0.124463,0.041016,0.060881,0.19534,0.066172,0.147954,0.248457,0.215476,0.031759,0.265947,0.443085,0.081601,0.127452,0.219905,0.102861,0,0,1,0,0,0
1707,0.714215,0.756839,0.728338,0.620155,0.669902,0.619757,0.706512,0.520365,0.625553,0.609988,0.60723,0.668173,0.565104,0.679035,0.694438,0.683559,0.533484,0.676259,0.109455,0.08795,0.028707,0.224169,0.215962,0.230668,0.08721,0.267149,0.232539,0.234386,0.146137,0.320135,0.381571,0.323889,0.377027,0.433322,0.519051,0.373316,0.356641,0.459165,0.649224,0.422265,0.476981,0.581859,0.097407,0.008663,0.699993,0.587826,0.658813,0.21035,0.544952,0.519102,0.511166,0.549993,0.605912,0.606872,0.660226,0.657126,0.640672,0.608903,0.641132,0.648429,0.63653,0.701968,0.702949,0.643656,0.08025,0.21787,0.118699,0.065732,0.088927,0.030039,0.051621,0.032635,0.034514,0.052568,0.057231,0.094878,0.113424,0.121757,0.15326,0.237159,0.161291,0.158617,0.214975,0.190742,0.260156,0.324868,0.259892,0.838578,0.833233,0.133353,0.708926,0.932904,0.898897,0.902509,0.98941,0.732723,0.839316,0.852746,0.868536,0.892378,0.83983,0.82129,0.813059,0.867418,0.841172,0.857555,0.871332,0.837258,0.247985,0.782246,0.711651,0.11425,1.0,0.100493,0.16815,0.107848,0.80623,0.235721,0.283382,0.376294,0.162501,0.145421,0.120029,0.166725,0.184717,0.20681,0.140052,0.319522,0.218783,0.275499,0.162639,0,0,1,0,0,0
1708,0.514883,0.4375,0.422215,0.45863,0.488706,0.454556,0.48841,0.421712,0.397719,0.518158,0.571204,0.432406,0.40552,0.432519,0.170676,0.250997,0.475552,0.413502,0.537205,0.527845,0.625634,0.683956,0.429289,0.245358,0.454296,0.859677,0.519295,0.507553,0.441122,0.735094,0.389109,0.300455,0.388869,0.250008,0.523483,0.397446,0.582137,0.336197,0.500159,0.320348,0.297936,0.607353,0.527167,0.602551,0.5543,0.693738,0.611879,0.785693,0.840364,0.806797,1.0,0.53952,0.527908,0.758635,0.766255,0.639787,0.513567,0.762147,0.489335,0.767236,0.821948,0.86046,0.956783,0.602503,0.243886,0.341004,0.518234,0.607886,0.414786,1.0,0.928152,0.19101,0.175833,0.119785,1.0,0.839414,0.142222,0.492426,0.115458,1.0,0.832472,0.507826,0.21576,0.582504,0.762139,0.959031,0.899136,0.595601,0.554817,0.588757,0.555757,0.579453,0.533582,0.591172,0.548298,0.511999,0.415179,0.605509,0.530395,0.423622,0.650306,0.528549,0.44762,0.374251,0.668769,0.589741,0.543456,0.450427,0.191258,0.32382,0.180169,0.17731,0.300563,0.294516,0.155826,0.29225,0.234175,0.152,0.127255,0.426491,0.496619,0.490474,0.74612,0.470421,0.172918,0.683169,0.306677,0.303901,0.323496,0.508333,0.16276,0,0,1,0,0,0
1709,0.758458,0.730797,0.766309,0.761393,0.640676,0.655189,0.55119,0.451237,0.472119,0.500069,0.438276,0.464068,0.475543,0.35766,0.312941,0.230602,0.348701,0.527952,0.116694,0.343054,0.542118,0.234553,0.151618,0.289368,0.541229,0.360285,0.539981,0.665275,0.446561,0.244441,0.480043,0.428481,0.25039,0.321926,0.399229,0.413951,0.334823,0.384445,0.350923,0.426416,0.424762,0.574115,0.564732,0.5919,0.55406,0.592476,0.607599,0.593765,0.561653,0.539458,0.580508,0.619835,0.528944,0.564945,0.533635,0.565782,0.493505,0.397455,0.519931,0.486495,0.479108,0.509184,0.43417,0.464616,0.040288,0.052069,0.102943,0.067456,0.059203,0.065976,0.073922,0.126,0.215998,0.056012,0.058768,0.083131,0.026228,0.040782,0.073985,0.041379,0.040748,0.0394,0.050978,0.04273,0.029119,0.050106,0.044732,0.967414,0.898238,0.86394,1.0,0.908459,0.854301,0.94771,0.876431,0.757973,0.854815,0.623871,0.733841,0.772354,0.783459,0.690654,0.695238,0.57158,0.662585,0.748837,0.660069,0.529064,0.160096,0.302734,0.355415,0.259631,0.138606,0.121607,0.247935,0.306733,0.465318,0.175915,0.126374,0.23855,0.239903,0.278998,0.104984,0.281372,0.10996,0.254798,0.243141,0.074155,0.051923,0.11283,0.192903,0,0,1,0,0,0
1710,0.709009,0.954193,0.983778,0.327131,0.546423,0.178195,0.071238,0.510559,0.082576,0.0,0.556892,0.163541,0.0,0.415505,0.815722,0.851709,0.924576,0.90205,0.189166,0.233797,0.085005,0.475148,0.31358,0.178024,0.222933,0.290933,0.498758,0.168408,0.036323,0.490995,0.229853,0.074945,0.327754,0.064355,0.704752,0.545134,0.171269,0.06785,0.015547,0.005872,0.013784,0.407428,0.319348,0.384314,0.298038,0.292325,0.35631,0.489856,0.354952,0.334101,0.576097,0.272757,0.376193,0.361289,0.289945,0.321029,0.377826,0.295562,0.408429,0.383128,0.375679,0.370007,0.372195,0.372071,0.004637,0.007301,0.197378,0.081879,0.221369,0.005735,0.246061,0.021265,0.027816,0.072479,0.085815,0.01327,0.095023,0.01313,0.007055,0.000477,0.001051,0.04246,0.011343,0.001133,0.000709,0.00042,0.000396,0.767132,0.434,0.522712,0.689848,0.617552,0.688887,0.834821,0.698191,0.693673,0.814189,0.661198,0.538647,0.515801,0.593196,0.702966,0.369699,0.355195,0.358338,0.497819,0.530618,0.451355,0.661263,0.00904,0.004207,0.084748,0.083262,0.110527,0.132622,0.106565,0.088231,0.139973,0.196592,0.063092,0.178968,0.096918,0.170281,0.112536,0.215969,0.507089,0.022068,0.248679,0.020318,0.037576,0.210356,0,0,1,0,0,0
