,attr1,attr8,attr22,attr28,attr34,attr36,attr38,attr41,attr44,attr49,attr50,attr51,attr57,attr59,attr63,attr70,attr73,attr77,attr78,attr82,attr84,attr85,attr89,attr92,attr93,attr96,attr99,attr102,attr104,attr106,attr111,attr114,attr115,attr126,attr129,attr133,attr135,attr137,attr141,attr145,attr148,attr152,attr154,attr156,attr157,attr159,attr160,attr166,attr167,attr169,attr177,attr182,attr183,attr188,attr191,attr192,attr195,attr204,attr215,attr216,attr217,attr219,attr220,attr227,attr236,attr238,attr244,attr246,attr247,attr250,attr251,attr254,attr256,attr259,attr262,attr264,attr267,attr270,attr274,attr275,attr278,attr280,attr282,attr287,attr288,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1219,0.640951,0.412646,0.280747,0.736701,0.865061,0.312943,0.588916,0.783661,0.418851,0.810144,0.281849,0.283029,0.13218,0.118917,0.001171,0.156788,0.262251,0.001661,0.259759,0.056826,0.030378,0.238018,0.039263,0.187896,0.299024,0.021633,0.269403,0.340384,0.348621,0.232963,0.34548,0.354287,0.3369,0.289225,0.370158,0.319554,0.37904,0.36439,0.342483,0.368155,0.019725,0.00014,0.00041,0.034228,0.017294,0.000363,0.00028,0.000977,0.002907,0.014764,0.00253,0.001796,0.004806,0.000334,0.009202,0.012602,0.001482,0.74404,0.611715,0.573962,0.488873,0.652006,0.689177,0.70707,0.634226,0.505681,0.566928,0.645877,0.503303,0.001457,0.001251,0.104789,0.129462,0.001877,0.055559,0.019523,0.187636,0.033273,0.160303,0.109051,0.093695,0.005161,0.044967,0.002161,0.034199,0.027453,0.039771,1,0,0,0,0,0
1220,0.917907,0.70815,0.760695,0.374587,0.53119,0.701102,0.873464,0.313419,0.393339,0.08227,0.026648,0.003274,0.124525,0.142013,0.053199,0.115103,0.074067,0.016623,0.02107,0.271958,0.15666,0.225771,0.091661,0.39599,0.785243,0.20665,0.190933,0.189925,0.207538,0.283169,0.246152,0.308347,0.333916,0.077709,0.370315,0.15607,0.378464,0.282593,0.691893,0.234307,0.002574,0.000361,0.000233,0.010116,0.016905,0.013819,0.007931,0.012832,0.050463,0.014018,0.003506,0.018951,0.021713,0.01429,0.276051,0.065755,0.124071,0.754507,0.338712,0.280842,0.221384,0.850633,0.843733,0.841922,0.185107,0.054426,0.187411,0.034157,0.019671,0.016199,0.012246,0.28018,0.073852,0.019546,0.069313,0.245038,0.031157,0.157338,0.020172,0.029656,0.158622,0.121909,0.028145,0.040724,0.283935,1.0,0.139448,1,0,0,0,0,0
1221,0.655129,0.452512,0.30285,0.123319,0.358032,0.327133,0.825842,0.357807,0.736297,0.379306,0.012417,0.007353,0.387396,0.174296,0.396388,0.414115,0.406151,0.418293,0.614163,0.261841,0.431177,0.572194,0.096005,0.314469,0.344473,0.042172,0.270624,0.323436,0.330103,0.225096,0.27356,0.148237,0.226317,0.345487,0.212202,0.349678,0.277586,0.221427,0.248299,0.118038,0.001976,0.002026,0.00043,0.041669,0.058703,0.005091,0.005133,0.009585,0.014377,0.009196,0.030513,0.016475,0.026498,0.04699,0.026598,0.022998,0.013735,0.165448,0.440586,0.481157,0.555399,0.176094,0.319825,0.333814,0.309962,0.542584,0.4445,0.006821,0.00561,0.003307,0.001076,0.181809,0.106188,0.107378,0.139785,0.050116,0.267991,0.027035,0.405796,0.236942,0.053262,0.021509,0.113102,0.004124,0.042595,0.050776,0.128754,1,0,0,0,0,0
1222,0.582909,0.52829,0.500193,0.637844,0.612698,0.916678,0.908186,0.788206,0.56419,0.930103,0.037951,0.01927,0.22993,0.008525,0.007547,0.005369,0.776211,0.093225,0.212837,0.414884,0.111192,0.081981,0.170875,0.049619,0.064992,0.109624,0.0,0.037428,0.0,0.027949,0.04251,0.109931,0.136632,0.0,0.369088,0.0,0.338093,0.287606,0.20917,0.285569,0.02004,0.023703,0.018965,0.017499,0.02042,0.009264,0.010888,0.015292,0.015298,0.113358,0.061506,0.323231,0.004276,0.05996,0.007382,0.020146,0.001297,0.268731,0.442935,0.1857,0.167181,0.629205,0.656502,0.651167,0.618391,0.619129,0.498077,0.118442,0.085249,0.040694,0.032822,0.114628,0.026313,0.027191,1.0,1.0,0.401007,0.189361,0.122859,0.091542,0.28035,0.113408,0.006849,0.137857,0.03943,0.057119,0.007547,1,0,0,0,0,0
1223,0.771835,0.788422,0.447377,0.666821,0.755557,0.392451,0.447533,0.4349,0.274267,0.250069,0.00238,0.001007,0.001042,0.000578,0.187006,0.229408,0.096954,0.006951,0.180886,0.081802,0.119894,0.254544,0.055273,0.049828,0.042277,0.057582,0.194822,0.192449,0.176605,0.244259,0.219781,0.22513,0.238868,0.112133,0.207709,0.277702,0.417695,0.393464,0.532963,0.472099,0.001261,0.000794,0.000841,0.001199,0.001421,0.001354,0.001765,0.031414,0.02282,0.005684,0.08807,0.059415,0.011573,0.002626,0.013936,0.01533,0.012219,0.310554,0.602992,0.722737,0.73979,0.0,0.154287,0.350488,0.368525,0.35874,0.366993,0.002506,0.003502,0.003844,0.004576,0.001498,0.002261,0.687341,0.0853,0.449609,0.036389,0.891326,0.498927,0.521937,0.433126,0.310442,0.171499,0.079495,0.015994,0.0084,0.011102,1,0,0,0,0,0
1224,0.312801,0.604511,0.643914,0.588861,0.935376,0.700971,0.851438,0.925728,0.785974,0.786787,0.034627,0.020062,0.181109,0.172803,0.250287,0.268992,0.344373,0.923034,0.012519,0.035399,0.014268,0.019397,0.002798,0.02006,0.007713,0.001326,0.17013,0.119053,0.129856,0.2069,0.120837,0.279122,0.266763,0.448615,0.185453,0.453278,0.321077,0.463813,0.38952,0.437154,0.019312,0.000894,0.047917,0.037311,0.02604,0.045024,0.022543,0.021705,0.016,0.034263,0.006255,0.000785,0.03141,0.001849,0.007114,0.000505,0.001519,0.120314,0.4532,0.517445,0.655909,0.354435,0.403549,0.519055,0.629674,0.586744,0.605777,0.011752,0.018786,0.00839,0.00693,0.458218,0.453595,1.0,0.032681,0.034259,0.087723,0.06708,0.019716,0.008134,0.015956,0.004006,0.002349,0.007218,0.002598,0.001237,0.004076,1,0,0,0,0,0
1225,0.628148,0.718316,0.627981,0.635063,0.708494,0.919592,0.738577,0.786904,0.839952,0.83506,0.005825,0.006258,0.030477,0.009631,0.017801,0.002871,0.133395,0.240222,0.22578,0.201027,0.227528,0.091496,0.278004,0.105507,0.284206,0.516565,0.244012,0.247737,0.244945,0.228656,0.23692,0.233642,0.246763,0.301708,0.649294,0.322565,0.458889,0.388258,0.325926,0.341063,0.000301,0.000215,0.000335,0.000218,0.000446,0.007074,0.000276,0.005801,0.00331,0.036964,0.798598,0.008367,0.000994,0.021883,0.006217,0.000383,0.000656,0.071726,0.273663,0.177324,0.172381,0.523562,0.371914,0.541007,0.548197,0.568181,0.593174,0.003271,0.002547,0.003735,0.00507,0.026542,0.250437,0.017435,0.050405,0.205052,0.057355,0.149034,0.088138,0.293204,0.273224,0.07682,0.115144,0.022287,0.002388,0.016663,0.006882,1,0,0,0,0,0
1226,0.229089,0.254595,0.456854,0.691218,0.694366,0.469758,0.524273,0.527406,0.424899,0.663158,0.336876,0.395379,0.707906,0.359643,0.500369,0.351834,0.007662,0.421864,0.007352,0.213971,0.192638,0.016214,0.187527,0.136072,0.101332,0.519196,0.310706,0.409808,0.485137,0.478107,0.428957,0.051886,0.115652,0.37572,0.0,0.534012,0.0,0.0,0.083587,0.386516,0.105511,0.072609,0.118619,0.117144,0.052894,0.059568,0.05313,0.040116,0.076652,0.005466,0.00985,0.073766,0.014159,0.124394,0.063378,0.140117,0.134616,0.650944,0.734221,0.837907,0.842537,0.155081,0.184223,0.164855,0.505368,0.653628,0.725655,0.963391,1.0,0.146957,0.125247,0.156919,0.199554,0.189003,0.481097,0.473501,0.017594,0.070232,0.018052,0.018189,0.225145,0.259338,0.015635,0.180639,0.763757,0.235558,0.357227,1,0,0,0,0,0
1227,0.521247,0.057099,0.256924,0.813818,0.860898,0.113961,0.558688,0.855182,0.427674,0.585223,0.987302,0.084673,0.200423,0.456809,0.487028,0.006128,0.00431,0.015463,0.180588,0.079494,0.011487,0.284127,0.127935,0.38207,0.344778,0.395072,0.232174,0.262435,0.186145,0.240158,0.12668,0.341824,0.169129,0.0,0.337209,0.0,0.165775,0.345007,0.094033,0.319348,0.014794,0.012275,0.01621,0.034343,0.020255,0.040293,0.194098,0.026581,0.038814,0.045539,0.048942,0.024719,0.067216,0.035025,0.078639,0.082479,0.03839,0.590781,0.476539,0.451982,0.412227,0.582081,0.499877,0.549506,0.610284,0.516796,0.621254,0.218523,0.007968,0.027334,0.04969,0.480936,0.072377,0.245892,0.005759,0.006812,0.201375,0.007082,0.098045,0.164073,0.016093,0.007384,0.323888,0.014013,0.291212,0.29255,0.043831,1,0,0,0,0,0
1228,0.535475,0.625962,0.27914,0.353402,0.555388,0.741453,0.751511,0.7711,0.86846,0.86925,0.02829,0.065319,0.012487,0.003619,0.00282,0.203305,0.165624,0.115448,0.086262,0.064131,0.382484,0.00739,0.060708,0.015394,0.009698,0.013977,0.033388,0.070418,0.093669,0.108045,0.13323,0.224595,0.218724,0.194952,0.0,0.133525,0.070391,0.159177,0.283313,0.333292,0.017256,0.001662,0.001471,0.002228,0.002678,0.001113,0.001563,0.010031,0.008787,0.040884,0.025473,0.076916,0.043758,0.159445,0.002745,0.001511,0.000232,0.058005,0.385389,0.388486,0.334452,0.256833,0.29983,0.255658,0.478294,0.480967,0.532609,0.058764,0.165256,0.006606,0.005933,0.017677,0.014156,0.011153,0.479566,0.216653,0.992302,0.808185,0.236087,0.208349,0.164787,0.457668,0.045042,0.043513,0.008668,0.222858,0.005283,1,0,0,0,1,0
1229,0.544294,0.511179,0.80497,0.331802,0.411649,0.826263,0.827992,0.301397,0.744004,0.328166,0.246187,0.26243,0.212847,0.446694,0.145991,0.417507,0.053786,0.368948,0.022074,0.244174,0.183766,0.111837,0.325197,0.548402,0.232269,0.181985,0.292291,0.27131,0.272846,0.210857,0.463457,0.06382,0.090912,0.47906,0.131447,0.460501,0.132209,0.355844,0.274266,0.385069,0.010142,0.001441,0.059021,0.173815,0.133617,0.120422,0.035364,0.04587,0.035346,0.00289,0.022209,0.038551,0.01657,0.093462,0.036989,0.029986,0.029594,0.235149,0.477657,0.589294,0.641808,0.477746,0.478048,0.574935,0.767042,0.642646,0.884382,0.073915,0.065491,0.005469,0.024438,0.078822,0.048776,0.087032,0.021909,0.01056,0.008748,0.016643,0.025254,0.116647,0.149854,0.075641,0.137495,0.126328,0.067585,0.133926,0.14303,1,0,0,0,0,0
1230,0.077259,0.22724,0.633715,0.804993,0.910909,0.830823,0.889031,0.922989,0.859488,0.872518,0.126365,0.132713,0.067356,0.011534,0.290655,0.186633,0.05869,0.383622,0.020355,0.001242,0.000108,0.005029,0.000712,0.003645,0.002152,0.000427,0.315542,0.0,0.0,0.211118,0.088553,0.184143,0.185089,0.404691,0.249602,0.370103,0.321358,0.389767,0.320261,0.387819,0.022739,0.001769,0.097304,0.013337,0.004432,0.008413,0.146344,0.026742,0.01819,0.102496,0.009135,0.000181,0.022104,0.000436,0.001769,0.000832,0.000219,0.0,0.375291,0.54529,0.582506,0.394648,0.43381,0.547649,0.608383,0.584932,0.584519,0.196752,0.233155,0.002231,0.011205,0.046623,0.013349,0.459469,0.300163,0.268839,0.140359,0.039935,0.010373,0.005146,0.001494,0.002637,0.00739,0.001801,0.003768,0.000955,0.000638,1,0,0,0,0,0
1231,0.485969,0.620444,0.296831,0.731086,0.723683,0.637325,0.731849,0.738171,0.703442,0.693397,0.019543,0.022105,0.029229,0.015865,0.005978,0.0079,0.180713,0.084274,0.365362,0.509574,0.027025,0.113445,0.024211,0.013771,0.076018,0.003838,0.01489,0.153608,0.279746,0.037167,0.30941,0.227414,0.214959,0.263525,0.377737,0.214671,0.42441,0.486584,0.368519,0.412668,0.006315,0.004594,0.000285,0.005032,0.001627,0.011738,0.003079,0.006277,0.003334,0.179323,0.20211,0.002504,0.03429,0.011671,0.001682,0.004361,0.0007,0.0,0.455851,0.461386,0.444556,0.537585,0.490853,0.466463,0.556909,0.509036,0.573381,0.003884,0.038807,0.049591,0.038918,0.093681,0.052605,0.01054,0.092662,0.010282,0.138181,0.447261,0.093093,0.087821,0.08598,0.008579,0.046639,0.01598,0.004576,0.007571,0.004675,1,0,0,0,1,0
1232,0.456335,0.178503,0.440003,0.665528,0.65304,0.465319,0.517092,0.686437,0.484079,0.696775,0.581526,0.495785,0.081024,0.216186,0.209621,0.23276,0.356663,0.26852,0.034589,0.248759,0.289193,0.009672,1.0,0.009361,0.011295,0.393446,0.308395,0.314019,0.296687,0.445178,0.485219,0.439506,0.405549,0.45072,0.272147,0.4462,0.017641,0.274218,0.0,0.274829,0.024251,0.042838,0.028238,0.02786,0.028691,0.0169,0.044933,0.04965,0.042866,0.100209,0.380177,0.037222,0.002023,0.029962,0.002405,0.042888,0.034802,0.624631,0.703379,0.706511,0.640991,0.453301,0.521504,0.411925,0.52837,0.567432,0.430768,0.465724,0.558943,0.726925,0.758227,0.047285,0.061555,0.041614,0.063446,0.066633,0.170853,0.057827,0.039076,0.17499,1.0,0.238393,0.006925,0.031991,0.005822,0.085386,0.048851,1,0,0,0,0,0
1233,0.879271,0.899648,0.587906,0.635998,0.800182,0.808325,0.832697,0.843807,0.837212,0.829317,0.000726,1.8e-05,0.000387,0.0,7.2e-05,0.263391,0.01491,0.01399,0.085805,0.211782,0.084999,0.009729,0.132251,0.001627,0.000328,7e-06,0.292353,0.298484,0.280302,0.299369,0.299458,0.373004,0.337325,0.0,0.173018,0.106626,0.353107,0.354966,0.377209,0.37644,0.000871,0.000517,0.000338,0.000403,0.00062,0.000792,0.000869,0.286229,0.210393,0.01124,0.118089,0.162791,0.009856,0.008686,0.000203,0.000205,0.000253,0.41708,0.399132,0.343744,0.302346,0.187343,0.200561,0.34994,0.488918,0.496891,0.549237,0.0024,0.001314,0.000666,0.001234,0.001396,0.001736,0.00185,0.389214,0.338879,0.053787,0.023666,0.075311,0.067832,0.072224,0.058607,0.059832,0.065792,0.001525,0.001178,0.001248,1,0,0,0,0,0
1234,0.936248,0.911755,0.771766,0.725113,0.689321,0.867791,0.814672,0.428679,0.553427,0.0,0.000275,9.2e-05,0.000773,0.000651,0.038923,0.027919,0.029941,0.180052,0.045795,0.126098,0.738508,0.073186,0.073257,0.334124,0.345358,0.235354,0.236166,0.242023,0.2462,0.211996,0.21572,0.16976,0.169911,0.165521,0.321433,0.214863,0.318745,0.158141,0.253669,0.226118,0.00032,0.000416,0.001604,0.000436,0.000458,0.000995,0.003027,0.021369,0.024965,0.000744,0.015297,0.05717,0.001135,0.021289,0.020466,0.020808,0.058858,0.406502,0.604189,0.564278,0.656938,0.450304,0.541969,0.700427,0.694735,0.512659,0.450315,0.0016,0.001567,4.3e-05,0.001334,0.001908,0.002303,0.00934,0.129001,0.149103,0.002274,0.075163,0.112601,0.074464,0.097992,0.50779,0.030631,0.038346,0.046267,0.078312,0.110381,1,0,0,0,0,0
1235,0.401453,0.227711,0.42264,0.47701,0.343261,0.265627,0.692977,0.557971,0.568788,0.47476,0.213697,0.191581,0.174088,0.259415,0.188678,0.022656,0.187186,0.008856,0.306023,0.266921,0.095378,0.295045,0.013116,0.380931,0.176308,0.046653,0.239705,0.272997,0.256523,0.288649,0.375405,0.460322,0.564774,0.54225,0.524033,0.539534,0.57107,0.518141,0.580473,0.504883,0.019744,0.00109,0.001165,0.011593,0.021803,0.382496,0.017154,0.604061,0.01691,0.036242,0.039724,0.027379,0.083755,0.031794,0.029183,0.007856,0.001933,0.690732,0.574029,0.361078,0.290235,0.678878,0.714159,0.715009,0.747517,0.669865,0.748132,0.647758,0.503883,0.011531,0.014513,0.160322,0.36136,0.073217,0.076935,0.442507,0.100827,0.323722,0.080429,0.039638,0.124189,0.114894,0.043108,0.06851,0.056006,0.01469,0.00724,1,0,0,0,0,0
1236,0.125912,0.239154,0.430381,0.501729,0.672174,0.510559,0.665789,0.694242,0.627414,0.623542,0.118743,0.632849,0.152499,0.149127,0.157672,0.127475,0.149179,0.282711,0.166064,0.003882,0.020275,0.114919,0.007286,0.059396,0.130423,0.005079,0.436063,0.346029,0.346886,0.415535,0.419842,0.388731,0.466591,0.506399,0.515137,0.406248,0.55679,0.511509,0.509547,0.480295,0.049103,0.001026,0.012986,0.01315,0.03885,0.014219,0.013229,0.033309,0.029695,0.039333,0.009059,0.000942,0.065379,0.000574,0.017892,0.017361,0.001735,0.628042,0.558743,0.634472,0.58018,0.640287,0.628791,0.636541,0.551664,0.546397,0.583848,0.059822,0.102914,0.005967,0.016531,0.074516,0.10499,0.093166,0.105966,0.141667,0.10251,0.137946,0.091742,0.036253,0.034641,0.006048,0.15202,0.006014,0.014779,0.005359,0.00157,1,0,0,0,0,0
1237,0.707718,0.855604,0.921661,0.965285,0.972691,0.948608,0.719345,0.965537,0.846425,0.951965,0.041408,0.029858,0.00582,0.789621,0.564871,0.543822,0.879189,0.006946,0.0,0.004002,0.011845,0.0719,0.0,8.2e-05,0.29483,0.000118,0.0,0.26299,0.0,0.175357,0.096674,0.164575,0.687188,0.347119,0.547963,0.344609,0.323923,0.365679,0.342236,0.346639,0.066338,0.144912,0.01166,0.005,0.591189,0.005823,0.0208,0.036288,0.081848,0.051076,0.00023,0.000346,0.001715,0.0,0.002611,0.001257,0.0,0.31846,0.403281,0.526089,0.385959,0.468666,0.455918,0.395106,0.497506,0.5,0.498658,0.067305,0.038647,0.064853,0.01025,0.007765,0.012873,0.28119,0.066286,0.039711,0.039983,0.06278,0.000307,0.001237,0.000232,0.001033,0.147968,0.0,0.001315,0.000855,0.000371,1,0,0,0,0,0
1238,0.594085,0.513618,0.669278,0.191813,0.16843,0.760864,0.814367,0.4498,0.796349,0.724434,0.010501,0.013584,0.337222,0.139034,0.462587,0.143873,0.155477,0.134219,0.015904,0.038058,0.001456,0.013152,0.424198,0.033035,0.027506,0.022512,0.0,0.107373,0.019849,0.313176,0.450562,0.511283,0.544513,0.905391,0.338793,0.948937,0.375055,0.394424,0.366132,0.404273,0.032872,0.041754,0.025848,0.120023,0.011586,0.095446,0.490988,0.180529,0.053335,0.074904,0.005826,0.022486,0.000313,0.453016,0.000706,0.00374,0.002238,0.261988,0.585436,0.484646,0.529724,0.768608,0.584709,0.600957,0.68391,0.479592,0.680119,0.015118,0.015079,0.00421,0.014011,0.53125,0.027104,0.343037,0.106505,0.031116,0.093463,0.971977,0.005405,0.011035,0.39971,0.061242,0.002684,0.155276,0.005509,0.047856,0.014122,1,0,0,0,1,0
1239,0.697345,0.734219,0.880856,0.754304,0.758775,0.721444,0.753029,0.728175,0.723219,0.704347,0.003531,0.001405,0.00229,0.000216,0.002596,0.324633,0.020372,0.196044,0.104622,0.344203,0.020455,0.014915,0.009578,0.011427,0.012849,0.012228,0.28906,0.32,0.321317,0.306427,0.333128,0.320645,0.323121,0.385604,0.408957,0.391214,0.386001,0.387085,0.385713,0.388004,0.000764,0.0,0.000155,0.000231,0.000137,0.000172,1.5e-05,6.8e-05,0.000261,0.00044,0.031774,0.000452,0.001143,0.000281,0.000776,0.000654,0.000684,0.290157,0.381083,0.397746,0.43618,0.41717,0.430992,0.49518,0.516282,0.519156,0.532955,0.002553,0.00326,0.000897,0.001595,0.001367,0.000824,0.002178,0.001468,0.006062,0.026927,0.04264,0.003872,0.013363,0.257961,0.002342,0.001516,0.003988,0.003459,0.000864,0.002373,1,0,0,0,0,0
1240,0.953419,0.924849,0.669126,0.425248,0.460407,0.715117,0.789026,0.601758,0.698769,0.381226,0.001293,0.003518,0.061865,0.423954,0.356344,0.940862,0.714615,1.0,0.184071,0.171039,0.755067,0.182531,0.161599,0.136793,0.161966,0.176587,0.336043,0.324225,0.367771,0.329177,0.404458,0.46249,0.442908,0.439767,0.530583,0.468944,0.45631,0.468292,0.466674,0.477956,0.000698,0.007799,0.003553,0.065293,0.031815,0.037909,0.060024,0.001425,0.078882,0.017809,0.011546,0.065481,0.003191,0.010216,0.006266,0.005736,0.007988,0.490853,0.666365,0.646795,0.619207,0.481672,0.514627,0.609948,0.659554,0.520945,0.639772,0.001042,0.00149,0.025536,0.029723,0.020582,0.061823,0.09629,0.191977,0.007072,0.043183,0.12806,0.018184,0.081481,0.057854,0.118277,0.016774,0.034928,0.017044,0.023602,0.026895,1,0,0,0,0,0
1241,0.603965,0.597434,0.781298,0.63594,0.754604,0.770523,0.828821,0.829792,0.790059,0.794172,0.369996,0.184435,0.256665,0.064864,0.095732,0.02008,0.010817,0.002246,0.011453,0.001504,0.016876,0.029159,0.013515,0.046254,0.018815,0.003147,0.257215,0.213628,0.209897,0.338326,0.198896,0.388827,0.327819,0.281948,0.414335,0.311536,0.407668,0.413052,0.399287,0.404726,0.005758,0.00325,0.000876,0.012593,0.00812,0.004247,0.003503,0.010244,0.00979,0.000442,0.000277,0.005722,0.000572,0.000243,0.000457,0.000313,0.000379,0.60354,0.597692,0.579744,0.366289,0.617373,0.638889,0.617821,0.631732,0.582439,0.619699,0.111198,0.123475,0.006972,0.004529,0.050726,0.149934,0.052139,0.049324,0.019211,0.002363,0.005959,0.002501,0.002708,0.003742,0.036459,0.002489,0.006298,0.005504,0.001348,0.002829,1,0,0,0,0,0
1242,0.641305,0.672853,0.555907,0.695894,0.874832,0.886652,0.911344,0.851976,0.86017,0.802756,0.005503,0.001571,0.020354,0.000649,0.134694,0.242873,0.090672,0.959688,0.011606,0.034593,0.024267,0.005725,0.030262,0.00721,0.0038,0.156831,0.123964,0.158896,0.177092,0.164294,0.192599,0.229561,0.225199,0.369897,0.35607,0.368697,0.34823,0.365981,0.349911,0.420439,0.001934,0.000476,0.01946,0.000565,0.000551,0.001542,0.001123,0.001944,0.003887,0.068101,0.004231,0.001441,0.00097,0.008894,0.000602,0.000268,0.013234,0.065844,0.226326,0.282284,0.26607,0.536948,0.562276,0.650798,0.710413,0.712695,0.733148,0.001984,0.001648,0.001967,0.002837,0.004404,0.006671,0.300588,0.040112,0.037804,0.707414,0.124092,0.010252,0.009028,0.014538,0.007986,0.009509,0.016142,0.003089,0.007591,0.026135,1,0,0,0,0,0
1243,0.610103,0.675637,0.467193,0.445829,0.721593,0.917916,0.776857,0.934646,0.942548,0.877264,0.029341,0.024513,0.001911,0.06646,0.005951,0.001211,0.364039,0.261344,0.238475,0.297868,0.074034,0.042507,0.020794,0.004886,0.002271,0.003711,0.092469,0.075446,0.115768,0.115171,0.133752,0.281763,0.305075,0.162874,0.464156,0.126056,0.361324,0.356139,0.334925,0.333059,0.010853,0.001192,0.001561,0.006277,0.004736,0.000928,0.001208,0.005821,0.002577,0.075666,0.019311,0.061356,0.002161,0.000492,0.000421,0.000239,0.000167,0.203145,0.280506,0.226785,0.188697,0.715244,0.690184,0.590636,0.521448,0.529791,0.506978,0.082818,0.059846,0.021582,0.016966,0.028561,0.116914,0.012581,0.350179,0.14086,1.0,0.356303,0.177892,0.082489,0.483687,0.118966,0.111085,0.008848,0.010129,0.000599,0.001404,1,0,0,0,0,0
1244,0.795561,0.649021,0.334532,0.908459,0.862884,0.710712,0.819837,0.859469,0.85424,0.822956,0.035691,0.000331,0.261185,0.004018,0.001046,0.045054,0.122371,0.015767,0.387754,0.031697,0.041213,0.264904,0.009815,0.039245,0.00023,0.005724,0.308772,0.292551,0.298546,0.406001,0.292702,0.38928,0.341488,0.340405,0.400782,0.384218,0.414835,0.416427,0.414993,0.42347,0.003914,2.2e-05,0.000122,0.021815,0.000572,0.000243,4.5e-05,0.00438,0.001814,0.028693,0.003114,0.029665,0.010134,0.000271,0.000193,0.000686,0.000807,0.579117,0.442443,0.427905,0.429504,0.609635,0.567476,0.630144,0.57782,0.541521,0.571435,0.018817,0.000928,0.000895,0.000148,0.095868,0.009863,0.000686,0.035807,0.012859,0.088216,0.114147,0.072847,0.010706,0.012531,0.018357,0.034626,0.005458,0.002676,0.0022,0.00365,1,0,0,0,0,0
1245,0.920842,0.944307,0.889433,0.495855,0.864992,0.902654,0.892219,0.886034,0.876856,0.835086,0.001518,0.000449,0.001362,0.302912,0.237192,0.235118,0.070028,0.110365,0.013434,0.057941,0.117397,0.008337,0.020137,0.01059,0.002682,0.013589,0.34203,0.340844,0.306866,0.344513,0.336962,0.330226,0.312154,0.363985,0.381152,0.390933,0.360453,0.380103,0.36273,0.372099,0.000224,0.001708,0.00779,0.000232,0.001161,0.002099,0.003413,0.001553,0.001562,0.000317,0.001128,0.000623,0.000406,0.00039,0.00018,0.000293,0.000314,0.469874,0.571715,0.564927,0.553867,0.482208,0.523495,0.501868,0.506877,0.513419,0.500089,0.003618,0.000348,0.049184,0.061739,0.001562,0.059822,0.030834,0.02483,0.010998,0.006763,0.007742,0.000657,0.002076,0.001548,0.001434,0.001067,0.0016,0.004243,0.001328,0.000237,1,0,0,0,0,0
1246,0.93499,0.958889,0.87421,0.935178,0.905143,0.837171,0.7157,0.923682,0.965005,0.976884,0.00421,0.096909,0.000611,0.300463,0.001581,0.05157,0.448815,0.004654,0.035438,0.163462,0.015527,0.181077,0.542508,0.031506,0.014181,0.0,0.174636,0.294931,0.291543,0.243731,0.26439,0.22882,0.28594,0.226433,0.402401,0.235864,0.305473,0.397188,0.331152,0.339856,0.02671,0.005745,0.004677,0.010912,0.006892,0.005084,0.007708,0.011115,0.015256,0.00269,0.06182,0.003951,0.009007,0.008164,0.000431,0.000343,0.00041,0.479592,0.465501,0.473027,0.47428,0.513263,0.607119,0.61091,0.636719,0.592358,0.580314,0.009265,0.026676,0.00204,0.002256,0.058682,0.026785,0.001975,0.068492,0.022176,0.003646,0.049795,0.008368,0.179903,0.039353,0.005199,0.045612,0.002542,0.016278,0.021845,0.00231,1,0,0,0,0,0
