,attr8,attr9,attr13,attr14,attr22,attr23,attr27,attr30,attr33,attr35,attr36,attr38,attr39,attr40,attr45,attr46,attr50,attr61,attr62,attr63,attr66,attr76,attr86,attr88,attr92,attr94,attr96,attr97,attr99,attr111,attr113,attr114,attr115,attr118,attr119,attr122,attr125,attr128,attr129,attr131,attr132,attr134,attr136,attr137,attr138,attr143,attr145,attr147,attr149,attr150,attr152,attr156,attr157,attr158,attr159,attr161,attr168,attr169,attr170,attr175,attr176,attr179,attr180,attr181,attr190,attr191,attr193,attr195,attr201,attr204,attr206,attr207,attr217,attr218,attr219,attr223,attr225,attr235,attr244,attr246,attr254,attr258,attr259,attr264,attr270,attr271,attr277,attr279,attr280,attr288,attr290,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1364,0.480995,0.512704,0.637952,0.629276,0.655979,0.658512,0.515901,0.753527,0.766518,0.374492,0.434549,0.506758,0.694591,0.700335,0.707975,0.645762,0.002799,0.088165,0.015985,0.002477,0.185885,0.180098,0.286725,0.209561,0.513336,0.055144,0.377348,0.588034,0.207791,0.211728,0.272428,0.269211,0.257435,0.22345,0.397778,0.275761,0.237819,0.375556,0.273615,0.384376,0.375226,0.577085,0.36725,0.517147,0.555974,0.394342,0.581207,0.306145,0.000346,0.000336,0.00028,0.001187,0.0009,0.00058,0.000644,0.000274,0.333383,0.017818,0.0211,0.055862,0.113457,0.112504,0.001717,0.051376,0.374564,0.555876,0.31736,0.155705,0.028315,0.201579,0.127393,0.121343,0.253165,0.480207,0.474492,0.190799,0.545346,0.596831,0.529489,0.010607,0.046501,0.005878,0.005045,0.109822,0.609763,0.515994,0.229821,0.077042,0.469424,0.297157,0.094429,0.169021,0.127683,1,0,0,0,1,0
1365,0.854325,0.852676,0.803025,0.77877,0.699421,0.714132,0.678438,0.666662,0.664412,0.569849,0.024051,0.535436,0.853544,0.845061,0.336337,0.880038,0.000719,0.001807,0.002957,0.00254,0.001395,0.151201,0.325898,0.074974,0.064397,0.578239,0.001039,0.045945,0.229588,0.210569,0.253505,0.244403,0.24107,0.238018,0.227366,0.181454,0.179685,0.138429,0.083354,0.063525,0.084623,0.316838,0.202222,0.212572,0.207476,0.270343,0.356516,0.319204,0.000122,0.000157,0.000223,0.000105,3.2e-05,0.000356,0.000179,0.000456,0.001339,0.00822,0.008148,0.016577,0.016292,0.001727,0.004153,0.031235,0.012526,0.007295,0.000659,0.001421,0.136418,0.265343,0.25076,0.231269,0.208971,0.236749,0.174796,0.123949,0.455157,0.443226,0.544966,0.004006,0.006301,0.012406,0.004632,0.016365,0.124094,0.127535,0.032434,0.3592,0.881383,0.065869,0.048181,0.00577,0.0089,1,0,0,0,0,0
1366,0.384071,0.444798,0.286911,0.291685,0.284171,0.310332,0.441755,0.640372,0.714391,0.706813,0.796466,0.809273,0.8068,0.799996,0.752623,0.753764,0.006429,0.04776,0.078773,0.127587,0.650387,0.20093,0.005802,0.003546,0.007288,0.004535,0.005693,0.03344,0.178621,0.665103,0.400384,0.374801,0.387305,0.484554,0.431776,0.102044,0.081447,0.220432,0.288429,0.336818,0.372325,0.504685,0.541324,0.547524,0.539204,0.493429,0.474911,0.462627,0.006441,0.003298,0.297968,0.093602,0.102733,0.037156,0.016156,0.045978,0.128544,0.06017,0.055079,0.056615,0.196031,0.048089,0.069443,0.041011,0.020552,0.013441,0.015048,0.019105,0.398182,0.097133,0.420692,0.617474,0.402968,0.051015,0.03829,0.163502,0.304683,0.628858,0.52071,0.009653,0.308919,0.027976,0.052818,0.569725,0.149966,0.1558,0.068453,0.092718,0.136681,0.079819,0.069661,0.041791,0.038921,1,0,0,0,1,0
1367,0.397363,0.704197,0.7478,0.862181,0.549743,0.626458,0.733392,0.689633,0.728907,0.536341,0.788702,0.715767,0.745093,0.737519,0.827181,0.87824,0.304033,0.315693,0.448765,0.008046,0.05953,0.009741,0.017237,0.308284,0.021988,0.016545,0.29849,0.1071,0.298128,0.127318,0.23356,0.09522,0.080453,0.022627,0.0,0.0,0.0,0.446125,0.618484,0.15786,0.070665,0.32275,0.440926,0.357984,0.459883,0.326022,0.489451,0.332922,0.049776,0.040707,0.090938,0.02385,0.030849,0.011679,0.072939,0.001838,0.065637,0.11852,0.463945,0.023113,0.007897,1.0,0.088223,0.069964,0.001076,0.000575,0.009366,0.022661,0.494755,0.54378,0.439625,0.433362,0.391942,0.51352,0.442443,0.467235,0.590569,0.634449,0.604905,0.10247,0.025937,0.048165,0.012192,0.056439,0.010908,0.053058,0.046619,0.031036,0.040638,0.002092,0.004859,0.07352,0.729203,1,0,0,0,0,0
1368,0.586562,0.58396,0.365254,0.326272,0.548338,0.306437,0.424449,0.57903,0.630156,0.591297,0.589818,0.720374,0.853723,0.939776,0.754623,0.861848,0.017651,0.013681,0.418087,0.477961,0.082421,0.375505,0.358858,0.132818,0.121929,0.135911,0.004835,0.000307,0.0,0.131639,0.083999,0.091598,0.099314,0.162867,0.161687,0.201118,0.281385,0.303985,0.29941,0.584705,0.518615,0.143793,0.227373,0.336447,0.370206,0.321927,0.344026,0.343786,0.041425,0.081577,0.074021,0.00941,0.008312,0.000772,0.002213,0.107564,0.079809,0.014847,0.040694,0.074067,0.037608,0.084229,1.0,0.791021,0.011393,0.04428,0.049908,0.000243,0.20471,0.011507,0.135825,0.048723,0.755055,0.218152,0.494677,0.655137,0.636999,0.52912,0.499184,0.426528,1.0,1.0,0.58973,0.673337,1.0,0.676087,0.441374,0.770538,0.515688,0.176658,0.012399,0.001808,0.002071,1,0,0,0,0,0
1369,0.57801,0.64,0.652886,0.589322,0.466144,0.593624,0.660492,0.617679,0.668479,0.669328,0.378975,0.483927,0.534127,0.527734,0.746126,0.763735,0.005771,0.0,0.00247,0.007566,0.002062,0.123531,0.085985,0.108809,0.071292,0.009649,0.001982,0.002406,0.192908,0.219877,0.237497,0.247257,0.236221,0.262037,0.294568,0.215837,0.353573,0.236831,0.253896,0.376399,0.2612,0.0,0.0,0.028676,0.0,0.0,0.0,0.0,0.000414,0.000104,0.000244,0.000358,0.000888,0.000426,0.000437,0.001902,0.06322,0.01249,0.065523,0.100532,0.230941,1.0,0.335186,0.051472,0.013641,0.005833,0.001649,0.001852,0.116691,0.122831,0.11034,0.1093,0.47967,0.076892,0.218733,0.874474,0.507157,0.483886,0.667472,0.002144,0.001135,0.003074,0.022377,0.001717,1.0,1.0,0.674402,0.099114,0.123649,0.079684,0.013394,0.013801,0.014505,1,0,0,0,0,0
1370,0.326187,0.597847,0.64488,0.560089,0.066654,0.271766,0.521722,0.28446,0.716015,0.652794,0.436308,0.646952,0.579893,0.298898,0.7284,0.481996,0.566482,0.015714,0.012852,0.068674,0.135957,0.128935,0.728211,0.308875,0.118774,0.285477,0.336527,0.213612,0.241529,0.055412,0.27249,0.274342,0.279959,0.24668,0.278217,0.268038,0.215247,0.368505,0.260569,0.312181,0.371783,0.371303,0.438251,0.443224,0.454835,0.453512,0.446358,0.488361,0.032403,0.004617,0.001211,0.026212,0.030697,0.01685,0.002894,0.060253,0.091475,0.053455,0.061909,0.051859,0.080644,0.044492,0.03337,0.031895,0.01383,0.018377,0.015165,0.007096,0.0,0.728909,0.149457,0.08094,0.710246,0.542628,0.669093,0.325673,0.479502,0.585279,0.360675,0.836204,0.45218,0.020032,0.928447,0.568115,0.230033,0.189344,0.013157,0.095625,0.169271,0.066687,0.052017,0.104311,0.073065,1,0,0,0,0,0
1371,0.569546,0.573798,0.567899,0.549679,0.635378,0.601335,0.612064,0.566289,0.546547,0.600091,0.77953,0.590556,0.711845,0.752687,0.803838,0.799899,0.006274,0.009646,0.050004,0.007345,0.103161,0.113126,0.41312,0.348529,0.001219,0.002445,0.004936,0.007051,0.024486,0.0,0.0,0.0,0.0,0.270418,0.0,1.0,0.086543,0.312689,0.449712,0.367709,0.17358,0.411056,0.364849,0.373176,0.387833,0.398121,0.398237,0.392785,0.004658,0.005335,0.00433,0.006014,0.043765,0.142257,0.007998,0.005312,0.002215,0.020131,0.22108,0.014012,0.024876,0.082186,0.175366,0.010436,0.000503,0.000388,0.000674,0.000723,0.0,0.0,0.0,0.0,0.0,0.134964,0.17436,0.271046,0.294406,0.55541,0.575997,0.010187,0.022981,0.275996,0.01632,0.483071,0.643641,0.211929,0.205773,0.028117,0.020762,0.002193,0.002236,0.002625,0.002273,1,0,0,0,0,0
1372,0.226354,0.349696,0.882032,0.873429,0.230758,0.292633,0.289125,0.419324,0.679772,0.601044,0.8105,0.960965,0.977731,0.951635,0.97369,0.974307,0.402086,0.000757,0.001355,0.001072,0.400551,0.292471,0.028463,0.00168,0.008242,0.006871,0.004736,0.008455,0.283491,0.229355,0.289204,0.321324,0.275041,0.257702,0.271427,0.259458,0.29677,0.289053,0.270556,0.30168,0.27644,0.34286,0.353326,0.34738,0.353471,0.347119,0.347092,0.359794,0.018746,0.003996,0.000247,0.034039,0.011596,0.007842,0.000281,0.000196,0.007224,0.01957,0.01703,0.010644,0.013407,0.01073,0.01231,0.009807,0.000328,0.000326,4.9e-05,0.000608,0.367004,0.604155,0.570261,0.405752,0.328681,0.610407,0.614175,0.530439,0.684548,0.500414,0.496858,0.072847,0.115258,0.005599,0.003041,0.192921,0.08006,0.058113,0.155223,0.447247,0.275155,0.000393,0.000142,0.000793,0.056656,1,0,0,0,1,0
1373,0.87483,0.934028,0.924729,0.862519,0.723368,0.685991,0.86772,0.433438,0.711551,0.637506,0.51427,0.651579,0.645415,0.639114,0.612941,0.62655,0.011908,0.002049,0.008153,0.014991,0.000499,0.040445,0.102113,0.106543,0.300111,0.232442,0.198764,0.234778,0.030302,0.154019,0.236831,0.246091,0.290418,0.250322,0.233834,0.257661,0.184911,0.257462,0.204081,0.225281,0.155014,0.523903,0.507606,0.507209,0.445377,0.508368,0.501303,0.51489,0.011798,0.009926,0.013344,0.003229,0.00263,0.007124,0.005196,0.03948,0.025469,0.091944,0.035176,0.207555,0.231802,0.017611,0.04529,0.0906,0.031325,0.020273,0.014356,0.02497,0.310934,0.279422,0.445238,0.457953,0.404746,0.104267,0.319612,0.268686,0.016327,0.461766,0.436046,0.061029,0.019549,0.04659,0.076971,0.001009,0.072379,0.142031,0.141459,0.265733,0.480358,0.04774,0.057344,0.097659,0.101163,1,0,0,0,0,0
1374,0.908078,0.919209,0.898472,0.875179,0.681688,0.775479,0.853122,0.664793,0.678353,0.648819,0.652757,0.588533,0.707259,0.757321,0.78887,0.811614,0.001714,0.000561,0.000685,0.000852,2e-06,0.046188,0.478456,0.250074,0.140756,0.16727,0.130565,0.068337,0.079232,0.08358,0.183073,0.203759,0.205007,0.130809,0.113971,0.257421,0.151379,0.30952,0.252078,0.213745,0.13249,0.310816,0.217791,0.338539,0.360974,0.350576,0.360789,0.349102,0.004295,0.002917,0.002996,0.001684,0.001761,0.001533,0.002633,0.004695,0.000518,0.035512,0.024895,0.023186,0.002999,0.008949,0.039854,0.022259,0.001569,0.00321,0.001118,0.001078,0.397265,0.410852,0.433374,0.433262,0.38096,0.392836,0.430925,0.349414,0.452228,0.543109,0.57205,0.008005,0.001401,0.003077,0.003578,0.001001,0.032495,0.016317,0.084964,0.059106,0.195662,0.011707,0.012153,0.011696,0.037459,1,0,0,0,0,0
1375,0.838032,0.859867,0.834316,0.820668,0.79318,0.764454,0.613417,0.864988,0.852368,0.725917,0.831941,0.88216,0.849598,0.790908,0.871968,0.874249,0.000819,0.002003,0.000109,0.00295,0.137322,0.061668,0.090194,0.073943,0.128042,0.034266,0.003328,0.053632,0.217926,0.227982,0.358649,0.331623,0.335353,0.33393,0.30758,0.284363,0.243493,0.410688,0.411421,0.413664,0.449668,0.37219,0.359245,0.433926,0.399935,0.418703,0.41204,0.440295,0.000353,0.000297,0.00058,0.042945,0.006855,0.002599,0.000726,0.001008,0.020391,0.050652,0.069893,0.061887,0.006386,0.009439,0.012391,0.076301,0.003303,0.070348,0.000327,0.004112,0.440232,0.468346,0.477206,0.460436,0.546701,0.645494,0.657869,0.380921,0.722407,0.73974,0.728232,0.00107,0.080577,0.001247,0.002313,0.120552,0.292992,0.193091,0.027099,0.22492,0.17706,0.020251,0.03803,0.013649,0.022616,1,0,0,0,0,0
1376,0.652422,0.658905,0.643395,0.635938,0.839311,0.809078,0.439496,0.812824,0.809744,0.647445,0.591295,0.681024,0.724856,0.783048,0.607134,0.539317,0.00024,0.0,0.0,0.003651,0.147015,0.238111,0.040012,0.069874,0.047968,0.044118,0.050021,0.241373,0.232936,0.240624,0.324314,0.33321,0.316852,0.30323,0.281653,0.376694,0.279266,0.409849,0.424396,0.411015,0.366516,0.332284,0.351605,0.355974,0.385425,0.353066,0.349376,0.402414,0.000282,0.000335,0.000226,0.000552,0.000228,0.000349,0.000223,0.000743,0.011212,0.009453,0.013131,0.04694,0.006324,0.09672,0.028674,0.054296,0.003422,0.002494,0.001403,0.005605,0.226203,0.263073,0.277532,0.263755,0.323515,0.641181,0.662585,0.384807,0.795681,0.863661,0.68769,0.001756,0.00418,0.004075,0.007454,0.104751,0.050855,0.09346,0.157062,0.274496,0.402527,0.049672,0.069891,0.353518,0.432234,1,0,0,1,0,0
1377,0.384679,0.465726,0.686078,0.740109,0.596501,0.632959,0.649593,0.777904,0.748505,0.75395,0.83521,0.754586,0.707566,0.891261,0.875216,0.885182,0.054569,0.29614,0.137704,0.053826,0.060463,0.051634,0.143099,0.576421,0.002938,0.005643,0.002932,0.004814,0.263875,0.321283,0.276358,0.329115,0.320617,0.327373,0.331433,0.341941,0.326385,0.372641,0.362723,0.343244,0.344767,0.392792,0.417277,0.442634,0.388567,0.385576,0.385453,0.394294,0.017919,0.019368,0.04178,0.037617,0.04392,0.032718,0.011532,0.001303,0.001421,0.027879,0.004522,0.002035,0.001177,0.004773,0.004705,0.005357,0.000106,0.00033,0.002492,0.000149,0.061974,0.0,0.172247,0.162529,0.349962,0.420335,0.378847,0.335939,0.625705,0.676698,0.685286,0.023709,0.398828,0.106654,0.021167,0.015531,0.044624,0.015727,0.114986,0.148928,0.174146,0.001935,0.009216,0.002285,0.009777,1,0,0,0,0,0
1378,0.695834,0.817766,0.901003,0.890862,0.681045,0.777651,0.786603,0.758844,0.712143,0.716102,0.646263,0.848894,0.797298,0.743802,0.857639,0.781278,0.006315,0.003076,0.012579,0.022022,0.423269,0.00628,0.321435,0.211934,0.748236,0.112267,0.174471,0.146109,0.0,0.176612,0.3681,0.322202,0.291502,0.266104,0.199616,0.430034,0.163045,0.334801,0.411687,0.449211,0.298381,0.519671,0.387908,0.398855,0.418306,0.382428,0.377778,0.329897,0.002661,0.003176,0.002197,0.058006,0.018481,0.01004,0.009878,0.004645,0.030224,0.04682,0.034307,0.005232,0.131235,0.029494,0.040166,0.039724,0.17386,0.010024,0.003406,0.008696,0.278337,0.449488,0.360552,0.33907,0.237967,0.515611,0.584261,0.267803,0.589786,0.652699,0.583233,0.034222,0.144006,0.027927,0.049535,0.173337,0.204887,0.202578,0.575353,0.237493,0.006138,0.465458,0.046181,0.027316,0.125319,1,0,0,0,0,0
1379,0.711305,0.769088,0.700406,0.675255,0.728425,0.730333,0.451097,0.740063,0.536513,0.703194,0.719866,0.735259,0.733698,0.72284,0.71977,0.715126,0.024207,0.014347,0.018681,0.022254,0.001074,1.0,0.000366,0.000105,0.002263,0.000408,0.000613,0.000691,0.23168,0.195686,0.288512,0.264643,0.276159,0.297195,0.232229,0.322154,0.295995,0.359829,0.357654,0.344328,0.335967,0.347318,0.365988,0.363745,0.359287,0.359918,0.351818,0.332764,0.003236,0.002437,0.000691,0.007275,0.01581,0.015934,0.002754,0.002414,0.015335,0.0007,0.008487,0.002533,0.000279,0.005854,0.007596,0.009937,0.000507,0.000588,0.0,0.000625,0.300501,0.538043,0.412037,0.364634,0.37793,0.654164,0.599492,0.395263,0.652577,0.668311,0.670077,0.023828,0.070266,0.00467,0.004802,0.017601,0.090065,0.070644,0.102903,0.260087,0.008119,0.00358,0.000797,0.002026,0.036138,1,0,0,0,0,0
1380,0.422511,0.59319,0.597893,0.525158,0.471471,0.715781,0.886721,0.731165,0.820326,0.719122,0.649749,0.677687,0.793311,0.793109,0.769658,0.775626,0.022284,0.00695,0.007782,0.014162,0.059167,0.07519,0.081741,0.019896,0.018364,0.010131,0.005566,0.009245,0.138834,0.15987,0.414726,0.231845,0.232133,0.239074,0.219191,0.394547,0.300761,0.528841,0.475329,0.412956,0.368944,0.33203,0.378669,0.364486,0.375713,0.393121,0.393855,0.34,0.000516,0.000315,0.000589,0.001034,0.000756,0.000741,0.001238,0.000777,0.011076,0.07873,0.019381,0.003022,0.025117,0.004593,0.011143,0.012423,0.001534,0.003104,0.001116,0.001204,0.0,0.203748,0.007358,0.01012,0.214618,0.662238,0.708221,0.539151,0.720198,0.687299,0.731605,0.004194,0.001658,0.00184,0.009863,0.042379,0.048078,0.432345,0.053768,0.099662,0.113081,0.028275,0.018964,0.008369,0.003658,1,0,0,0,0,1
1381,0.321277,0.380459,0.427584,0.412145,0.569258,0.643112,0.690945,0.660728,0.735661,0.511693,0.600235,0.753867,0.775144,0.801339,0.600458,0.657547,0.04178,0.009794,0.005596,0.007488,0.184574,0.211021,0.12836,0.185686,0.008758,0.009982,0.008107,0.006844,0.34487,0.267839,0.473594,0.466111,0.453368,0.345302,0.371516,0.484163,0.452716,0.479781,0.490816,0.47358,0.4612,0.345974,0.441392,0.482593,0.468416,0.253052,0.366433,0.431427,0.00101,0.003751,0.001697,0.012155,0.00445,0.001571,0.000637,0.000481,0.021557,0.035394,0.02846,0.04359,0.053717,0.028439,0.039525,0.063124,0.000356,0.001697,0.013332,0.00739,0.0,0.0,0.0,0.0,0.464327,0.700025,0.726762,0.706589,0.699846,0.792684,0.779757,0.02095,0.623071,0.006826,0.015335,0.666031,0.097896,0.076524,0.147576,0.160596,0.185554,0.009205,0.003498,0.010742,0.005563,1,0,0,0,0,0
1382,0.653924,0.728239,0.524639,0.414352,0.644148,0.655671,0.528097,0.735753,0.57796,0.492814,0.299481,0.647413,0.678443,0.513005,0.642354,0.674073,0.07838,0.376596,0.415581,0.373727,0.106064,0.099226,0.399096,0.274538,0.344195,0.425355,0.267449,0.255917,0.241797,0.220974,0.280096,0.334053,0.312743,0.242558,0.176612,0.361317,0.303532,0.44251,0.466811,0.400439,0.306248,0.564815,0.525953,0.401866,0.456317,0.439204,0.381708,0.41797,0.000815,0.000826,0.007066,0.012564,0.001285,0.001044,0.008379,0.027168,0.035434,0.068404,0.061565,0.054326,0.222304,0.156891,0.121542,0.032565,0.346615,0.059931,0.048497,0.022032,0.082114,0.378142,0.042215,0.051452,0.754786,0.499743,0.517903,0.202093,0.688104,0.631464,0.586151,1.0,0.288989,0.634854,0.28999,0.096988,1.0,1.0,0.417806,0.435937,0.200786,0.21927,0.285271,0.208991,0.149766,1,0,0,0,0,0
1383,0.708083,0.743767,0.853397,0.821911,0.409867,0.626054,0.779234,0.507955,0.616308,0.736072,0.307152,0.567052,0.599195,0.686386,0.59053,0.625861,0.002279,0.001575,0.028355,0.103719,0.089698,0.191755,0.316847,0.323776,0.13902,0.095362,0.156015,0.123693,0.159801,0.155514,0.167366,0.16845,0.168957,0.289609,0.307359,0.163807,0.397291,0.282092,0.268251,0.3343,0.342305,0.362126,0.409973,0.406015,0.386845,0.423909,0.359136,0.392579,0.000535,0.000219,0.000252,0.000651,0.00033,0.000277,0.000175,0.012207,0.024325,0.056834,0.02855,0.014108,0.066118,0.010323,0.030977,0.020521,0.008758,0.007909,0.006284,0.004744,0.218543,0.114835,0.18031,0.214193,0.350924,0.188227,0.103317,0.609747,0.655641,0.616613,0.66604,0.002123,0.004951,0.014354,0.030657,0.215189,0.444996,0.058655,0.065311,0.040764,0.036861,0.056877,0.043482,0.040134,0.042431,1,0,0,0,0,0
1384,0.819594,0.840507,0.614108,0.560509,0.644189,0.4417,0.601916,0.697682,0.79674,0.975942,0.713725,0.885139,0.934896,0.95781,0.783099,0.837205,0.013253,0.165267,0.055728,0.124569,0.204701,0.777049,0.027771,0.01843,0.608649,0.217082,0.002077,0.000999,0.213395,0.168258,0.278368,0.520953,0.5819,0.306996,0.13906,0.452298,0.456934,0.231831,0.21393,0.285967,0.33655,0.275466,0.294198,0.327668,0.345885,0.405686,0.342819,0.334362,0.011107,0.00838,0.001523,0.008732,0.146346,0.175382,0.066045,0.058938,0.121667,0.072378,0.147342,0.058912,0.003937,0.005004,0.006903,0.001973,0.096031,0.011862,0.014817,0.000173,0.077876,0.298947,0.515197,0.462493,0.077541,0.368615,0.546699,0.568975,0.426127,0.62188,0.497059,0.034043,0.139838,0.184502,0.429362,0.260969,0.101344,0.038526,0.022534,0.016401,0.002118,0.037516,0.028002,0.00075,0.0,1,0,0,0,1,0
1385,0.720725,0.794765,0.665298,0.486853,0.752903,0.75962,0.121868,0.576458,0.499495,0.444651,0.755224,0.800575,0.858638,0.924867,0.81919,0.83503,0.007701,0.033999,0.174187,0.461429,0.22283,0.151835,0.002448,0.061204,0.003219,0.003937,0.004737,0.002201,0.045089,0.076722,0.011804,0.019986,0.269088,0.305679,0.347709,0.268711,0.277586,0.154053,0.258848,0.277654,0.323354,0.045412,0.203971,0.344746,0.358011,0.220933,0.367305,0.333793,0.001534,0.001057,0.001198,0.004035,0.023305,0.012553,0.004639,0.065854,0.02191,0.002346,0.015868,0.011129,0.010875,0.048464,0.059136,0.031155,0.005014,0.002171,0.01161,0.000661,0.174081,0.093252,0.217716,0.202093,0.420737,0.185409,0.228842,0.543165,0.312299,0.760836,0.75615,0.008717,0.008435,0.04972,0.166345,0.186039,0.107003,0.187768,0.235145,0.082053,0.234021,0.013179,0.007055,0.018658,0.00255,1,0,0,0,1,0
1386,0.541997,0.533937,0.960924,0.945051,0.6838,0.781441,0.969604,0.709778,0.943319,0.896701,0.571284,0.72448,0.858413,0.862475,0.64928,0.714637,0.063052,0.003558,0.001629,0.00157,0.836925,0.000917,0.036892,0.012056,0.032804,0.066745,0.018205,0.019591,0.101763,0.313073,0.501159,0.547771,0.480329,0.346166,0.321831,0.423539,0.344458,0.438957,0.401289,0.329643,0.342058,0.401536,0.376502,0.348217,0.346523,0.316824,0.286543,0.249547,0.017871,0.068481,0.013518,0.595086,0.221796,0.077561,0.003283,0.000549,0.000727,0.00348,0.00595,0.000437,0.00467,0.003732,0.000754,0.000548,0.004623,0.004023,0.004742,0.001592,0.402878,0.57328,0.418478,0.44298,0.444087,0.568852,0.561013,0.466295,0.579677,0.423052,0.437835,0.073892,0.291546,0.00389,0.002528,0.001446,0.005869,0.00036,0.009224,0.00308,0.002418,0.011647,0.039991,0.000813,0.003257,1,0,0,0,0,0
1387,0.871881,0.886721,0.946892,0.944573,0.806187,0.540406,0.767462,0.744695,0.799539,0.802345,0.720236,0.765021,0.846258,0.816579,0.732896,0.757799,0.00159,0.00022,0.000147,0.000165,0.51114,0.221318,0.01645,0.050459,0.004018,0.005731,0.028278,0.018103,0.12428,0.258697,0.209232,0.179568,0.163347,0.291605,0.294781,0.122668,0.218244,0.180501,0.119492,0.076578,0.073862,0.420322,0.315871,0.288635,0.265782,0.410645,0.312353,0.303704,0.003782,0.001501,0.000474,0.001164,0.000446,0.000447,0.000452,0.000503,0.000732,0.040811,0.050879,0.029928,0.13219,0.022871,0.007792,0.017433,0.000648,0.000354,0.00742,0.000395,0.347155,0.26995,0.357365,0.390421,0.426586,0.272936,0.078536,0.30059,0.572788,0.463846,0.504663,0.011575,0.008562,0.003258,0.003051,0.399346,0.351156,0.229159,0.026022,0.012893,0.012793,0.004597,0.089258,0.002485,0.013249,1,0,0,0,1,0
1388,0.493983,0.576596,0.689888,0.602881,0.631738,0.647852,0.743304,0.623337,0.691197,0.679844,0.62159,0.516325,0.485507,0.600603,0.696057,0.817192,0.004537,0.109252,0.073065,0.291701,0.101647,0.361994,0.486314,0.86597,0.339736,0.568039,0.048439,0.050458,0.421763,0.52845,0.323793,0.359753,0.453038,0.568621,0.488278,0.559527,0.552154,0.539883,0.644438,0.60976,0.574671,0.631516,0.571831,0.524595,0.549534,0.514582,0.468464,0.579911,0.005828,0.000168,0.000258,0.017434,0.019487,0.037798,0.029181,0.049038,0.039756,0.123417,0.090851,0.093434,0.111322,0.122996,0.051213,0.02208,0.085718,0.173135,0.004566,0.005183,0.193337,0.20159,0.23128,0.188629,0.442532,0.532217,0.570417,0.6407,0.72126,0.472692,0.595254,0.002165,0.187752,1.0,0.603514,0.86512,1.0,1.0,0.846523,0.259992,0.326412,0.153401,0.395531,0.09096,0.003928,1,0,0,0,0,0
1389,0.677021,0.69114,0.800908,0.78974,0.183231,0.272861,0.874035,0.122127,0.222709,0.831046,0.0,0.036899,0.057232,0.144754,0.0,0.0,0.006555,0.202978,0.136391,0.233471,0.070292,0.106739,0.392373,0.02693,0.001197,0.046945,0.441939,0.743165,0.15321,0.339636,0.190706,0.149348,0.122894,0.333505,0.349314,0.162524,0.434376,0.245508,0.240267,0.192106,0.289801,0.351708,0.30201,0.278505,0.275638,0.333292,0.382901,0.347805,0.009368,0.00874,0.022776,0.024347,0.030122,0.020412,0.020361,0.01301,0.032054,0.006583,0.007446,0.03414,0.004825,0.007552,0.00595,0.081363,0.00209,0.002591,0.005364,0.064123,0.189099,0.07876,0.111603,0.176575,0.665112,0.019011,0.042248,0.615976,0.143239,0.2899,0.527532,0.032674,0.110043,0.2178,0.145102,0.393719,0.481318,0.172491,0.025228,0.306008,0.096749,0.010749,0.047199,0.096695,0.121168,1,0,0,0,0,0
