,attr1,attr5,attr13,attr21,attr23,attr26,attr28,attr34,attr36,attr40,attr41,attr42,attr43,attr49,attr50,attr54,attr55,attr58,attr62,attr65,attr70,attr72,attr73,attr76,attr78,attr83,attr84,attr87,attr88,attr89,attr90,attr91,attr92,attr95,attr97,attr98,attr100,attr106,attr108,attr109,attr110,attr112,attr116,attr117,attr118,attr119,attr122,attr126,attr129,attr131,attr132,attr134,attr135,attr136,attr137,attr140,attr142,attr144,attr145,attr146,attr147,attr149,attr150,attr151,attr152,attr154,attr156,attr160,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr176,attr181,attr185,attr187,attr190,attr197,attr198,attr199,attr200,attr201,attr203,attr204,attr206,attr208,attr209,attr211,attr212,attr215,attr216,attr217,attr218,attr219,attr221,attr224,attr226,attr234,attr237,attr240,attr246,attr247,attr248,attr249,attr255,attr256,attr258,attr264,attr267,attr268,attr270,attr271,attr275,attr276,attr278,attr281,attr283,attr284,attr285,attr286,attr287,attr290,attr292,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1187,0.948142,0.712066,0.718498,0.718468,0.928805,0.585851,0.622239,0.583217,0.852128,0.462452,0.459669,0.334695,0.716573,0.155133,0.034423,0.031613,0.001123,0.037677,0.039103,0.057123,0.090357,0.058055,0.163049,0.244567,0.033441,0.145247,0.283775,0.485765,0.283904,0.188576,0.197426,0.208196,0.203611,0.542322,0.425242,0.280415,0.240096,0.263802,0.129313,0.16601,0.156153,0.072234,0.135747,0.134352,0.129007,0.10512,0.149025,0.30749,0.131016,0.290502,0.260026,0.281863,0.296168,0.181537,0.223579,0.198544,0.250708,0.238588,0.239458,0.246674,0.230861,0.002356,0.00135,0.002775,0.01643,0.000232,0.019576,0.008491,0.001921,0.011912,0.008312,0.000743,0.002919,0.00289,0.016307,0.000867,0.02523,0.02179,0.012809,0.012869,0.427931,0.368731,0.385732,0.303733,0.097079,0.026338,0.49471,0.150375,0.260075,0.172589,0.535366,0.459479,0.241163,0.219249,0.136685,0.532566,0.465011,0.273572,0.619733,0.518392,0.445758,0.851896,0.577206,0.052531,0.037399,0.038951,0.047037,0.09022,0.009567,0.130067,0.014893,0.011137,0.181947,0.111438,0.145165,0.111761,0.095558,0.340245,0.005279,0.240016,0.17958,0.142919,0.142414,0.135014,0.047596,0.110958,0,0,0,0,0,1
1188,0.778485,0.901825,0.807989,0.849807,0.469389,0.820198,0.942294,0.759427,0.756602,0.439825,0.418918,0.415712,0.477268,0.381699,0.023022,0.065792,0.058464,0.537038,0.003989,0.49754,0.04374,0.36907,0.083481,0.03106,0.004574,0.125979,0.173879,0.084091,0.17971,0.093061,0.055614,0.036178,0.207038,0.048325,0.018022,0.022527,0.195099,0.170609,0.278508,0.170397,0.173917,0.17513,0.181174,0.160195,0.166982,0.188098,0.326561,0.245498,0.322642,0.185426,0.199238,0.124722,0.296385,0.316656,0.253317,0.304671,0.314169,0.323209,0.314691,0.311422,0.265692,0.003868,0.002941,0.005844,0.008067,0.001333,0.010112,0.001608,0.002373,0.020809,0.000795,0.014002,2.4e-05,0.000665,0.00645,0.002681,0.002679,0.001543,0.018625,0.023607,0.258106,0.256504,0.203145,0.260277,0.312258,0.286427,0.254489,0.457976,0.211262,0.21548,0.24189,0.377835,0.178333,0.191749,0.263584,0.219864,0.401624,0.312536,0.359196,0.45614,0.582981,0.500704,0.515763,0.02414,0.039099,0.031005,0.059099,0.210109,0.076047,0.005431,0.002914,0.035263,0.211556,0.16107,0.03822,0.154862,0.015089,0.044678,0.068958,0.01938,0.136399,0.047083,0.056831,0.032104,0.06507,0.017168,0,0,0,0,0,1
1189,0.581041,0.590167,0.637694,0.665681,0.712377,0.663747,0.702481,0.746763,0.67187,0.884689,0.716649,0.765392,0.660299,0.47706,0.012829,0.002052,0.000669,0.001315,0.018295,0.00845,0.000658,0.088741,0.171268,0.035642,0.67257,0.298088,0.012216,0.293401,0.675832,0.164814,0.70983,0.055423,0.295951,0.556229,0.555801,0.292489,0.027652,0.036662,0.096691,0.174619,0.17723,0.050061,0.162923,0.18345,0.117752,0.062184,0.153566,0.080627,0.295565,0.294294,0.241335,0.313838,0.303573,0.372888,0.290047,0.119494,0.221884,0.241434,0.261936,0.23869,0.240982,0.000612,0.000423,0.012049,0.001416,6.3e-05,0.000382,0.013815,0.049485,0.026847,0.013227,0.016229,0.008571,0.020249,0.000244,0.083783,0.052538,0.219329,0.013347,0.031442,0.022282,0.002396,0.0,0.020725,0.000413,0.003908,0.044946,0.124431,0.264661,0.05894,0.124736,0.078126,0.259272,0.147342,0.051523,0.155831,0.320187,0.209297,0.061758,0.482766,0.4951,0.515152,0.744824,0.046974,0.002846,0.001834,0.095572,0.306156,0.235117,0.114005,0.135394,0.348985,1.0,0.202334,0.127222,0.371332,0.258711,0.265164,0.047339,0.168754,0.059271,0.03963,0.144173,0.18146,0.620382,0.265552,0,0,0,0,0,1
1190,0.636404,0.639571,0.738451,0.736063,0.793689,0.561638,0.786943,0.747527,0.502546,0.537476,0.652041,0.375768,0.524795,0.51678,0.001838,0.001301,0.00137,0.002054,0.248281,0.001962,0.001672,0.021559,0.116745,0.327713,0.409632,0.340895,0.187008,0.508037,0.558471,0.253977,0.444911,0.541777,0.194424,0.079938,0.228331,0.195723,0.044051,0.146193,0.066815,0.068552,0.192798,0.068001,0.127351,0.224176,0.255873,0.085859,0.131016,0.114221,0.23083,0.223997,0.298546,0.251641,0.303766,0.281249,0.269446,0.221559,0.297679,0.249343,0.189006,0.258537,0.206401,0.000528,0.000256,0.000178,0.000342,0.000275,0.000216,0.07025,0.033707,0.00049,0.01849,0.015957,0.01958,0.047773,0.000266,0.045469,0.01801,0.050607,0.012435,0.015189,0.03774,0.019931,0.008732,0.00791,0.011832,0.014107,0.277287,0.053444,0.293669,0.367411,0.29948,0.09073,0.359712,0.401566,0.08623,0.279849,0.123852,0.220676,0.131565,0.419666,0.61132,0.552605,0.600274,0.004,0.00273,0.002096,0.001484,0.00305,0.005004,0.668393,0.201917,0.434419,0.017315,0.092328,0.169271,0.54708,0.277489,0.110549,0.208509,0.292769,0.237,0.130631,0.274018,0.353339,0.036351,0.092081,0,0,0,0,0,1
1191,0.594375,0.542382,0.516369,0.396329,0.687272,0.689317,0.513169,0.57667,0.253336,0.766188,0.550763,0.497318,0.161369,0.270481,0.000758,0.001133,0.017758,0.046181,0.015413,0.192733,0.136065,0.213948,0.475948,0.041637,0.488193,0.096485,0.006432,0.332616,0.080698,0.013083,0.095093,0.016418,0.047594,0.183801,0.22324,0.182976,0.171236,0.173622,0.269944,0.208993,0.164557,0.246272,0.230354,0.172271,0.232971,0.258047,0.299952,0.234994,0.255224,0.198214,0.240504,0.280773,0.268618,0.24896,0.239284,0.243737,0.278079,0.285493,0.295505,0.259313,0.269867,0.000151,0.015782,0.003869,0.000234,0.003913,0.01118,0.007864,0.000342,0.031342,0.010301,0.005129,0.000342,0.010499,0.002626,0.012083,0.004041,0.007869,0.005826,0.004095,0.082631,0.065146,0.142253,0.072069,0.00988,0.412635,0.090367,0.406941,0.025172,0.224615,0.123112,0.309665,0.060757,0.226841,0.371194,0.160331,0.359317,0.312344,0.29357,0.405882,0.442805,0.308251,0.48986,0.002509,0.000434,0.359509,0.180342,0.09855,0.198065,0.161265,0.005348,0.003212,0.389769,0.048631,0.087043,0.189207,0.071269,0.028883,0.020446,0.054574,0.034605,0.041948,0.038702,0.027356,0.027572,0.092567,0,0,0,0,0,1
1192,0.763414,0.743926,0.78563,0.773885,0.728183,0.70398,0.748858,0.423271,0.439938,0.358824,0.338779,0.336013,0.495205,0.452432,0.002698,0.002533,0.002943,0.001751,0.066395,0.264997,0.021516,0.302774,0.28502,0.109709,0.473333,0.172442,0.543307,0.431718,0.497039,0.311244,0.260497,0.345127,0.070179,0.032013,0.014913,0.025583,0.161299,0.176727,0.184168,0.20475,0.172266,0.157724,0.277961,0.202009,0.288969,0.185734,0.341562,0.261105,0.355448,0.220359,0.228373,0.352102,0.35358,0.352391,0.322433,0.304927,0.338507,0.272471,0.225514,0.224432,0.238462,0.000222,0.000319,0.000341,0.00026,0.000616,0.000587,0.03655,0.030873,0.01534,0.006841,0.036964,0.001214,0.010695,0.012992,0.003309,0.003131,0.006951,0.017454,0.004031,0.13332,0.13721,0.130731,0.116332,0.102629,0.049114,0.19331,0.201889,0.170306,0.269816,0.418432,0.523336,0.224584,0.428214,0.210585,0.544717,0.52011,0.420599,0.389415,0.592736,0.640714,0.583834,0.539355,0.007956,0.007453,0.007839,0.006406,0.028339,0.146747,0.442607,0.024337,0.072571,0.073554,0.250645,0.028314,0.039803,0.024615,0.022496,0.067964,0.05207,0.102648,0.245728,0.196848,0.122575,0.07636,0.135686,0,0,0,0,0,1
1193,0.619079,0.623943,0.661042,0.667603,0.627612,0.812826,0.706088,0.828078,0.632463,0.78349,0.680116,0.234645,0.417266,0.063215,0.000781,0.038991,0.000425,0.441203,0.000438,0.196631,7.8e-05,0.19765,0.1629,0.251496,0.021398,0.229089,0.385941,0.27831,0.476644,0.120975,0.729886,0.462576,0.089698,0.476943,0.605504,0.07157,0.15039,0.105957,0.18635,0.207898,0.179236,0.117631,0.234435,0.268166,0.207818,0.116208,0.183953,0.145759,0.200168,0.253969,0.265159,0.13125,0.169032,0.189487,0.207906,0.237807,0.162056,0.170702,0.197165,0.228186,0.285113,0.021393,0.012398,0.010648,0.003446,0.000256,0.034313,0.000548,0.001762,0.019852,0.015495,0.005901,0.005814,0.030139,0.00021,0.004718,0.007361,0.011476,0.007271,0.011164,0.154453,0.189617,0.275174,0.270898,0.151707,0.11408,0.165689,0.325495,0.286979,0.14932,0.178391,0.281738,0.457603,0.326248,0.131808,0.203258,0.282748,0.390447,0.188119,0.309898,0.415121,0.544569,0.424709,0.000602,0.057582,0.186833,0.163224,0.062494,0.048056,0.007524,0.031247,0.00466,0.120397,0.038069,0.023274,0.086363,0.07719,0.021682,0.420012,0.049021,0.028517,0.039377,0.023197,0.072298,0.042368,0.037963,0,0,0,0,0,1
1194,0.730717,0.750784,0.612717,0.606388,0.668677,0.602483,0.629598,0.655138,0.436773,0.548774,0.644269,0.608224,0.358436,0.407071,0.000186,0.001911,0.068958,0.002201,0.182357,0.000483,0.167257,0.20075,0.5865,0.141328,0.112304,0.173362,0.151299,0.301315,0.327775,0.703332,0.249536,0.133635,0.373252,0.20512,0.201049,0.233994,0.173259,0.175626,0.216256,0.205545,0.195401,0.125523,0.182203,0.192575,0.125171,0.117369,0.20371,0.152922,0.194835,0.181221,0.120143,0.182718,0.17843,0.182445,0.17955,0.112325,0.171781,0.171889,0.191196,0.206742,0.207342,9e-06,0.000679,0.000232,0.000329,0.006952,0.000271,0.015133,0.000114,5.1e-05,0.013385,0.013022,0.001888,0.017093,0.014308,0.008705,0.018683,0.021942,0.008344,0.021791,0.197905,0.196294,0.196657,0.196321,0.196173,0.238377,0.241145,0.426159,0.278898,0.330915,0.257024,0.252071,0.275102,0.312815,0.337699,0.223426,0.288801,0.395827,0.370467,0.452923,0.747929,0.422471,0.703581,0.000595,0.001173,0.032867,0.003226,0.082408,0.150507,0.022689,0.029996,0.00136,0.058438,0.061804,0.060957,0.489981,0.318122,0.065995,0.157215,0.140077,0.352608,0.392718,0.385174,0.193748,0.099708,0.107469,0,0,0,0,0,1
1195,0.325117,0.95672,0.928595,0.76071,0.557823,0.625974,0.324753,0.568327,0.531812,0.595757,0.452681,0.0,0.533448,0.132765,0.105174,0.315681,0.084027,0.144025,0.322405,0.200419,0.547429,0.25486,0.223467,0.219309,0.264024,0.662051,0.539316,0.528901,0.563711,0.513938,0.73658,0.060166,0.141195,0.214194,0.299538,0.516077,0.23388,0.240231,0.26294,0.33829,0.261636,0.26356,0.285768,0.240553,0.297161,0.263364,0.231593,0.24442,0.238974,0.235677,0.295191,0.222839,0.202402,0.213972,0.236351,0.281423,0.156274,0.171528,0.170879,0.181578,0.272603,0.004668,0.007109,0.003695,0.003769,0.002671,0.006682,0.0049,0.00291,0.010781,0.015281,0.00991,0.005375,0.003133,0.016402,0.072377,0.110457,0.042272,0.047172,0.007833,0.442016,0.41487,0.381738,0.379616,0.489074,0.507224,0.463598,0.409674,0.484323,0.541037,0.564468,0.468605,0.447718,0.536465,0.621865,0.868156,0.763647,0.61264,0.640589,0.632261,0.472208,0.524122,0.39523,0.058543,0.007458,0.005615,0.021879,0.005026,0.116502,0.030231,0.020785,0.294681,0.525702,0.190799,0.084072,0.210075,0.162676,0.081181,0.167357,0.108499,0.127248,0.152164,0.090618,0.015916,0.047354,0.043986,0,0,0,0,0,1
1196,0.609842,0.623315,0.683782,0.746364,0.637162,0.597083,0.679604,0.188046,0.085105,0.334823,0.312518,0.489014,0.096595,0.691956,0.002763,0.003225,0.002699,0.003927,0.002989,0.021247,0.003135,0.152672,0.187123,0.350541,0.205547,0.065746,0.081588,0.900672,0.869567,0.882502,0.645838,0.288048,0.504766,0.247124,0.031452,0.525796,0.174506,0.172169,0.350363,0.368327,0.180901,0.159989,0.451297,0.295356,0.172015,0.167983,0.462993,0.228051,0.479331,0.476464,0.418923,0.385731,0.364929,0.388431,0.394193,0.560132,0.40549,0.423384,0.432033,0.449775,0.616151,0.000115,0.001667,0.003121,0.000791,0.000634,0.007234,0.000319,0.000234,0.097802,0.006865,0.006002,0.08375,0.000402,0.000239,0.00875,0.010944,0.024781,0.042471,0.037109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204052,0.0,0.0,0.0,0.141935,0.144313,0.0,0.0,0.189249,0.398999,0.462144,0.10236,0.473464,0.34285,0.436358,0.365433,0.006971,0.003245,0.022567,0.027748,0.902266,0.854241,0.005165,0.415883,0.612107,0.321307,0.028696,0.132096,0.013322,0.045031,0.039883,0.037122,0.143417,0.122796,0.127245,0.106236,0.836096,0.045678,0.014721,0,0,0,0,0,1
1197,0.809405,0.791755,0.804011,0.47544,0.704009,0.690213,0.384068,0.455298,0.482575,0.513668,0.419548,0.341118,0.631641,0.28626,0.000341,0.00049,0.000681,0.000553,0.014532,0.19302,0.205846,0.233671,0.099753,0.271239,0.172296,0.270143,0.242796,0.227246,0.525582,0.447788,0.161214,0.226757,0.108899,0.19568,0.419859,0.236539,0.105844,0.112644,0.119573,0.121731,0.135639,0.172698,0.224195,0.228045,0.232366,0.245743,0.412167,0.22375,0.401723,0.228136,0.216173,0.296955,0.404948,0.388899,0.294063,0.181512,0.319882,0.293072,0.296993,0.199265,0.173878,0.000114,0.000107,1.1e-05,0.000439,0.000184,0.00019,0.013355,0.00058,0.031197,0.056682,0.039641,0.020406,0.038098,0.007532,0.025684,0.024925,0.135504,0.040433,0.022355,0.231498,0.215816,0.199116,0.18942,0.19589,0.18115,0.267353,0.236138,0.248643,0.242626,0.319756,0.338529,0.412972,0.39843,0.406919,0.438821,0.509391,0.474757,0.568551,0.562983,0.554305,0.772204,0.550132,0.002937,0.003376,0.000901,0.001311,0.004508,0.005204,0.061509,0.128057,0.087779,0.116397,0.084175,0.143533,0.049193,0.118464,1.0,0.128795,0.03551,0.071657,0.200526,0.202579,0.148281,0.059569,0.046698,0,0,0,0,0,1
1198,0.601181,0.638214,0.697853,0.732265,0.622602,0.599333,0.783772,0.812354,0.675166,0.520445,0.611302,0.620249,0.481573,0.515229,0.008577,0.003458,0.003729,0.20427,0.002689,0.30812,0.001485,0.390034,0.283849,0.036316,0.272454,0.083607,0.024119,0.558035,0.286599,0.371387,0.400617,0.40952,0.096317,0.027624,0.010787,0.010155,0.063389,0.090141,0.18138,0.203501,0.166294,0.125518,0.261972,0.202964,0.146001,0.135972,0.257869,0.150927,0.217822,0.22332,0.273563,0.268769,0.369057,0.350349,0.238046,0.263496,0.187853,0.153434,0.132235,0.111249,0.097131,0.00088,0.001527,0.001723,0.000697,0.000986,0.026815,0.000252,0.012749,0.009478,0.007306,0.008247,0.034927,0.000901,0.000356,0.047131,0.108628,0.151972,0.008829,0.020297,0.104043,0.094315,0.090362,0.105833,0.110625,0.104298,0.152703,0.291847,0.230157,0.156746,0.237206,0.449468,0.320765,0.192399,0.174178,0.559375,0.461377,0.459317,0.239682,0.511334,0.513367,0.512496,0.544017,0.015524,0.003245,0.001725,0.00516,0.342489,0.474348,0.006664,0.325754,0.14907,0.008688,0.032408,0.174908,0.013775,0.020494,0.037856,0.011869,0.089317,0.092991,0.056192,0.020389,0.019287,0.011093,0.019354,0,0,0,0,0,1
1199,0.863841,0.830727,0.853868,0.76615,0.895752,0.882986,0.705487,0.852826,0.669371,0.844778,0.717214,0.696356,0.527228,0.483581,0.000609,0.047976,0.011991,0.024085,0.047845,0.048205,0.245087,0.072117,0.118104,0.08284,0.274076,0.128246,0.151018,0.195431,0.156535,0.125103,0.339821,0.34594,0.153934,0.110356,0.27274,0.46991,0.194518,0.18569,0.155264,0.157504,0.162042,0.16257,0.156136,0.157039,0.163715,0.172241,0.158365,0.142302,0.173809,0.218546,0.227011,0.140056,0.208036,0.188497,0.195679,0.182481,0.204901,0.212992,0.216083,0.190445,0.191648,0.000443,0.008115,0.008687,0.008798,0.002049,0.003001,0.0038,0.000229,0.005459,0.008888,0.007836,0.008236,0.008122,0.012917,0.007975,0.010941,0.017823,0.009845,0.015067,0.304447,0.284031,0.28798,0.27831,0.278611,0.278108,0.316059,0.346193,0.348257,0.292615,0.30673,0.34574,0.360704,0.334401,0.337098,0.309611,0.361637,0.399951,0.369556,0.40787,0.474833,0.470911,0.533042,0.003514,0.000601,0.007062,0.008429,0.019868,0.024132,0.032269,0.013561,0.005204,0.032249,0.017727,0.028622,0.037624,0.011754,0.007204,0.024836,0.010092,0.007893,0.012965,0.027388,0.066649,0.028016,0.013249,0,0,0,0,0,1
1200,0.767453,0.750617,0.774063,0.520591,0.657465,0.721618,0.487998,0.24031,0.502883,0.438641,0.28316,0.331535,0.61982,0.270264,0.000584,0.00077,0.000867,0.000681,0.008509,0.000919,0.503878,0.265455,0.301772,0.206388,0.288122,0.230209,0.206993,0.397007,0.500101,0.154616,0.250995,0.255099,0.100501,0.380583,0.278621,0.264086,0.080151,0.092018,0.105772,0.109677,0.109017,0.141245,0.15197,0.163016,0.208743,0.247739,0.309716,0.288872,0.349972,0.24513,0.185406,0.355258,0.431788,0.302253,0.254916,0.187057,0.31159,0.279213,0.212125,0.193183,0.179635,0.000456,0.000156,0.000202,0.000156,0.000512,0.000565,0.000947,0.000584,0.000405,0.00042,0.018743,0.028865,0.028666,0.043285,0.025906,0.016996,0.085254,0.020386,0.02302,0.193992,0.184991,0.16952,0.1526,0.16082,0.148423,0.224373,0.191816,0.189613,0.188576,0.27328,0.255701,0.275331,0.337268,0.313192,0.349895,0.439952,0.401656,0.460623,0.57442,0.555988,0.697447,0.536196,0.002222,0.001602,0.001597,0.000123,0.001291,0.00178,0.003196,0.129172,0.047296,0.1492,0.124639,0.132627,0.023052,0.118613,0.392101,0.09677,0.054235,0.155251,0.176115,0.178999,0.137733,0.054429,0.21059,0,0,0,0,0,1
1201,0.333284,0.996609,1.0,1.0,0.350651,1.0,1.0,1.0,0.361802,0.826472,0.903499,0.846923,0.489771,0.774373,0.027916,0.000831,0.00042,0.02881,0.000515,0.032102,0.000288,0.039606,0.037542,0.000371,0.033362,0.000307,0.008357,0.361558,0.419401,0.400477,0.242349,0.239073,0.060194,0.144477,0.213529,0.135666,0.137714,0.145558,0.143893,0.190277,0.223562,0.293053,0.177128,0.271362,0.253311,0.287791,0.137764,0.24284,0.160716,0.199452,0.197179,0.206418,0.222299,0.241838,0.220285,0.226441,0.227743,0.21723,0.134742,0.179478,0.230676,0.002952,0.002825,0.030101,0.002147,0.000763,0.005923,0.00306,0.004277,0.005571,0.006482,0.037539,0.002603,0.003711,0.004305,0.005184,0.004806,0.009928,0.013087,0.00471,0.263319,0.241966,0.212433,0.30402,0.425818,0.479172,0.296361,0.235891,0.441908,0.453251,0.317777,0.265186,0.474411,0.466348,0.477731,0.344178,0.293786,0.322506,0.46882,0.362593,0.478153,0.471041,0.55632,0.012535,0.011838,0.012507,0.22137,0.016785,0.20235,0.00323,0.003329,0.011887,0.021506,0.147737,0.008672,0.018676,0.021041,0.01518,0.086096,0.072959,0.046994,0.013093,0.01986,0.044695,0.003073,0.239342,0,0,0,0,0,1
1202,0.622423,1.0,0.986195,0.861462,0.631253,0.848143,0.552656,0.701822,0.5045,0.621038,0.490418,0.521542,0.409271,0.456827,0.016439,0.000389,0.001711,0.099425,0.012037,0.308893,0.40186,0.089035,0.194644,0.472605,0.036319,0.84165,0.402445,0.286098,0.389785,0.257116,0.357119,0.809444,0.277699,0.220806,0.282898,0.307976,0.277287,0.251462,0.289805,0.330237,0.314116,0.166913,0.3277,0.337478,0.309606,0.278027,0.336248,0.209445,0.453187,0.320567,0.233904,0.23129,0.303389,0.283762,0.396095,0.227911,0.282741,0.289494,0.260078,0.18801,0.170609,0.003302,0.005752,0.001339,0.004964,0.013182,0.003047,0.017127,0.003041,0.004108,0.008476,0.00311,0.007521,0.018213,0.019132,0.004444,0.021538,0.025541,0.10684,0.059101,0.403477,0.419612,0.493481,0.497245,0.48365,0.252645,0.409028,0.492861,0.483443,0.404747,0.437017,0.466052,0.519182,0.477278,0.441109,0.444461,0.493211,0.519536,0.34403,0.510791,0.537488,0.468417,0.436218,0.007422,0.018115,0.01205,0.002199,0.014192,0.01143,0.060286,0.025708,0.003568,0.028349,0.015878,0.023346,0.02446,0.060461,0.038066,0.042777,0.048653,0.052316,0.048415,0.101403,0.076357,0.115929,0.087943,0,0,0,0,0,1
1203,0.840168,0.84894,0.801941,0.780561,0.563544,0.776554,0.771285,0.816729,0.663366,0.816586,0.808366,0.794793,0.546687,0.642191,6.3e-05,0.0,0.068036,0.153734,0.107974,0.306165,0.202869,0.260446,0.138312,0.14323,0.027808,0.186621,0.222091,0.268264,0.170402,0.064605,0.162942,0.222758,0.193479,0.195461,0.268615,0.364481,0.158577,0.22217,0.182219,0.182148,0.183144,0.303763,0.288451,0.24188,0.338369,0.349281,0.324973,0.342715,0.314857,0.347685,0.344264,0.32857,0.293254,0.32579,0.334641,0.335755,0.215945,0.248861,0.26433,0.235729,0.235883,0.000401,0.000123,8.7e-05,7.3e-05,0.011471,0.009703,0.048436,0.000835,0.012214,0.048651,0.086414,0.034971,0.023936,0.023833,0.009532,0.010414,0.012847,0.042764,0.031111,0.300687,0.290075,0.278194,0.276291,0.273931,0.567775,0.432315,0.346126,0.338336,0.546143,0.60691,0.492318,0.437318,0.584534,0.603599,0.596384,0.500933,0.541894,0.591147,0.522569,0.577435,0.624871,0.712577,0.00333,0.00312,0.002588,0.002121,0.007514,0.008233,0.180386,0.130152,0.030272,0.0692,0.01188,0.006032,0.064859,0.057683,0.013378,0.067401,0.071256,0.033633,0.037878,0.033916,0.037646,0.180687,0.115356,0,0,0,0,0,1
1204,0.751871,0.828482,0.86056,0.870022,0.632912,0.857286,0.802208,0.327623,0.394309,0.323271,0.607331,0.626012,0.571663,0.645212,0.001096,0.000351,9e-05,0.000906,0.000391,0.001383,0.065115,0.623836,0.306265,0.494842,0.689216,0.221408,0.334871,0.194193,0.314121,0.254109,0.180811,0.221127,0.012116,0.075364,0.012981,0.028005,0.063535,0.056195,0.099655,0.107589,0.10881,0.131234,0.124147,0.132714,0.136135,0.139525,0.080867,0.150387,0.185181,0.191769,0.189724,0.194334,0.158828,0.174156,0.167334,0.118803,0.058898,0.086198,0.076034,0.082273,0.090667,0.000468,0.00044,0.000246,0.000512,0.000246,0.000436,0.000516,0.000404,0.00033,0.012364,0.000844,0.000413,0.000664,0.000908,0.013281,0.009945,0.013975,0.01906,0.002225,0.18426,0.180563,0.169081,0.173119,0.193274,0.204895,0.209777,0.192036,0.195737,0.208835,0.247548,0.238911,0.231373,0.234356,0.230323,0.319325,0.287715,0.284058,0.278997,0.37857,0.425697,0.322973,0.237008,0.001599,0.001361,0.001166,0.00107,0.001376,0.00144,0.001572,0.004162,0.01678,0.023141,0.018324,0.018069,0.083646,0.190064,0.268541,0.112991,0.086643,0.314293,0.38006,0.254532,0.090939,0.015736,0.006025,0,0,0,0,0,1
1205,0.610913,0.719553,0.745537,0.776615,0.602786,0.669263,0.80617,0.830072,0.586883,0.375448,0.502978,0.525428,0.660767,0.401448,0.093262,0.000362,0.000377,0.070303,0.000766,0.165404,0.001208,0.099602,0.051589,6.8e-05,0.163275,0.031614,0.085158,0.649418,0.731217,0.762016,0.635038,0.512678,0.05673,0.683093,0.489633,0.146062,0.160842,0.222189,0.119728,0.118173,0.113759,0.119783,0.099586,0.113654,0.126676,0.12456,0.049682,0.136663,0.077347,0.179399,0.134715,0.202254,0.118376,0.221975,0.235908,0.184204,0.193428,0.236981,0.237683,0.187635,0.159604,0.020232,0.000151,0.000245,0.000238,0.000244,0.019391,7.5e-05,0.01076,0.041459,0.010004,0.007554,0.00249,0.000283,0.000418,0.01192,0.003183,0.022203,0.016021,0.006781,0.366801,0.203922,0.086957,0.086957,0.080392,0.070754,0.396451,0.103271,0.103773,0.099798,0.398506,0.23043,0.113461,0.115466,0.121578,0.353484,0.196029,0.087849,0.13883,0.200686,0.395396,0.381882,0.367174,0.042041,0.250554,0.0,0.0,0.0012,0.001123,0.002899,0.007191,0.081012,0.277633,0.02936,0.02289,0.285576,0.093628,0.538309,0.034944,0.091832,0.024079,0.038412,0.075952,0.134976,0.021157,0.026743,0,0,0,0,0,1
1206,0.917676,0.869668,0.50363,0.910031,0.452731,0.725578,0.471419,0.497493,0.437046,0.407231,0.432113,0.435266,0.612491,0.441616,4.3e-05,0.10512,0.105943,9.2e-05,0.067071,0.039643,0.106293,0.612632,0.478287,0.344728,0.320636,0.337459,0.066594,0.378318,0.309431,0.355914,0.462616,0.333137,0.237718,0.50117,0.424471,0.497734,0.172783,0.187902,0.199549,0.193811,0.270863,0.191736,0.208515,0.280729,0.220246,0.213713,0.20573,0.225134,0.226262,0.246354,0.27058,0.202653,0.213518,0.224517,0.225112,0.240138,0.144245,0.151887,0.154138,0.155121,0.162967,4e-05,2.5e-05,7.5e-05,0.002423,8.8e-05,0.000534,0.004313,0.000733,0.00153,0.000791,0.000758,0.014966,0.004486,0.001486,0.013227,0.00914,0.018888,0.015086,0.012019,0.305164,0.299282,0.29296,0.291349,0.293997,0.286817,0.380208,0.364962,0.465177,0.329277,0.405523,0.396204,0.490968,0.366272,0.38929,0.377184,0.352614,0.392861,0.361798,0.491152,0.510329,0.488442,0.315736,0.004391,0.005001,0.003234,0.003827,0.003671,0.004476,0.041939,0.062976,0.038807,0.056056,0.088839,0.027973,0.267534,0.186104,0.147092,0.152445,0.118963,0.166369,0.051116,0.047067,0.070174,0.080937,0.053978,0,0,0,0,0,1
